,LPS944_160124,LPS945_160124,LPS946_160124,LPS947_160124,LPS948_160124,LPS949_160124,LPS950_160124,LPS951_160124,LPS952_160124,LPS953_160124,LPS955_160124,LPS956_160124,LPS957_160124,LPS958_160124,LPS959_160124,LPS960_160124,LPS961_160124,LPS962_160124,LPS963_160124,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124,DSS107_190124,DSS901_190124,DSS902_190124,DSST1.5_190124,DSST1.6_190124,DSST1.7_190124,DSST1.8_190124,pls_116_12012022,pls_118_a_12012022,pls_119_13012022,pls_89_14012022,pls_120_13012022,pls_88_13012022,DSS85_230124,DSS87_230124,DSS90_230124,DSS117_REP_310124,DSS122_230124,DSS906_230124,DSS907_230124,DSST3.6_230124,DSST3.7_230124,DSST3.8_230124,pls_129_12012022,pls_127_a_12012022,pls_70_a_12012022,pls_97_13012022,pls_123_13012022,pls_96a_14012022,pls_128_rep_14012022,pls_126_14012022,pls_124_14012022,pls_125_13012022,DSS91_REP_310124,DSS94_250124,DSS95_250124,DSS125_250124,DSS126_250124,DSS127_250124,DSS129_250124,DSS912_REP_250124,DSST5.5_REP_250124,DSST5.6_REP_250124,DSST5.8_250124,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124,VECPAC_3352_290124,VECPAC_3355_290124,VECPAC_3664_290124,VECPAC_3665_290124,VECPAC_3689_290124,VECPAC3296_300124,VECPAC3303_300124,VECPAC3304_300124,VECPAC3306_300124,VECPAC3318_300124,VECPAC3328_300124,VECPAC3330_300124,VECPAC3334_300124,VECPAC3356_300124,VECPAC3370_300124
D-Fucitol,-0.2449991,-0.2450117,-0.24495872,-0.2449971,-0.24500671,-0.24501829,-0.24505508,-0.24500529,-0.24504183,-0.24500757,-0.24497971,-0.24501878,-0.24500015,-0.24501568,-0.2449859,-0.24503078,6.34057997,4.15373215,-0.2449741,-0.24489563,-0.24495757,-0.24495989,-0.24498607,-0.24495064,-0.24496649,-0.24493993,-0.11984493,-0.19240639,-0.04647525,-0.0854374,-0.18815063,-0.11931433,-0.14518985,-0.19389231,-0.04672883,-0.2451449,-0.24514411,-0.24511006,-0.24475381,-0.24511553,-0.24474714,-0.24467382,-0.24467503,-0.24479488,-0.24490793,-0.24482952,-0.21254525,-0.22673828,-0.17670878,0.27862062,-0.1991974,0.51113562,-0.24506907,-0.24510767,-0.24512848,-0.24511031,-0.24499171,-0.2449562,-0.24478316,-0.24469422,-0.24464055,-0.24481914,-0.12251749,-0.19600716,-0.10609621,-0.1318786,-0.22255762,-0.13470667,-0.20649716,-0.20311373,-0.19983141,-0.20437794,-0.24515125,0.76737945,2.02118577,-0.24513645,-0.24500823,-0.24515597,-0.24515984,1.27429849,-0.24477861,-0.24489315,-0.24493433,-0.24496568,-0.2449193,-0.24493951,-0.24485081,-0.24498139,5.4483106,4.13473411,-0.24496379,-0.24493991,-0.24496201,-0.24497697,-0.24499061,4.71043554,-0.24504746,-0.24501378,-0.2449772,-0.24503128,-0.24495127,-0.24502239,-0.24499475,-0.24506314,-0.24506438,-0.24500359,-0.24505164,-0.24505952,-0.24503197,-0.24497836,-0.24501143,-0.24499672,-0.24500238,-0.24505549,-0.24501984,-0.24493903,-0.24510579
"D-Isoleucine, N-acetyl-",1.006168069,-0.302026071,2.582104656,0.509975336,1.837732019,0.891914447,0.223364184,-0.633780158,-0.313184239,-0.585127858,-0.984921439,-0.165440291,-0.007665785,0.226346933,0.093847959,-0.699560439,-0.805405212,-0.848317975,-0.145267028,1.103334644,0.93703561,1.176230257,-0.059054961,0.111453753,-0.207041961,0.331438935,-0.903660087,-0.941496137,-0.450409791,-0.638741312,-0.743625125,-1.053770672,-0.027671627,-0.211238095,-0.712515721,1.46606025,0.458858526,0.616585522,-0.057241547,-0.456901312,1.50581874,2.587969021,1.381766893,1.691732651,2.04710879,0.718438288,-0.777922595,-1.038367233,-1.180535014,-0.267388181,-1.045131835,-0.303918791,0.799038207,1.417975113,1.990440774,-0.046645934,4.503714092,-0.107912717,-0.152519599,-0.130475137,1.330358845,0.675134623,-1.092745742,-0.480099691,-1.061740084,-1.081672212,-0.82504126,-1.019764042,-1.07612468,-1.006607357,-0.978622715,-1.034098046,0.9797094,1.475825281,0.142672872,0.398807007,2.277547222,-0.111301109,0.545807515,-0.156688539,-0.602570726,-0.572212058,-0.370278399,0.261980708,0.242913157,-0.263989734,-0.167548576,0.665779417,-0.057248669,-0.596305437,-0.232876958,-0.143990534,-0.731802326,-0.083221617,-0.88601216,-0.581004051,-0.456907028,-0.497302654,-0.278051843,-1.052848209,-0.672110442,-0.137825912,-0.038047443,-0.588137388,-0.711849481,-1.077503757,0.083193884,-0.674117509,-0.65354825,-0.332230368,-0.30657923,0.311525248,0.254512072,-0.533305945,0.60744584,-0.736463065,-0.774618316
D-Leucylglycylglycine,-0.446238809,0.248978782,-0.017960186,-0.024276801,-0.038856728,-0.269622275,-0.19217524,-0.005056135,1.508488704,0.321278049,0.14106454,-0.446897499,-0.025127841,-0.093475223,-0.163919929,-0.231648206,-0.144074639,-0.075015253,0.087984651,0.054524416,0.26264749,0.212645589,-0.073727906,0.083013971,0.088825942,0.230501671,-0.450938485,-0.451980151,-0.451653793,2.796625024,-0.44921767,-0.45004703,-0.450860073,-0.452871733,-0.451776467,2.336075467,-0.451090872,-0.082975188,-0.438031064,-0.450134586,-0.437807895,-0.435354676,-0.355906832,-0.439405569,-0.364837135,-0.440564521,-0.452267731,-0.452508329,-0.451900225,-0.451648075,-0.452658808,-0.451264157,-0.336543459,-0.449871775,-0.450568171,-0.449960017,-0.445991411,-0.444803479,-0.439013347,-0.436037103,-0.434241332,-0.440217103,-0.453667293,-0.452909788,-0.453073223,-0.453774183,-0.45240197,-0.453545767,0.196848387,-0.453777417,-0.452212063,0.576154936,-0.451330054,-0.450167986,-0.449534355,-0.450834789,-0.446544409,2.360119017,0.496041568,-0.441004283,-0.438860977,-0.442693806,-0.44407157,1.487634293,-0.443568806,0.633757085,0.733936379,-0.445646283,0.65824018,-0.446268734,0.409135151,0.25015273,4.287238845,-0.445498365,0.030125121,0.223990433,0.283412958,2.299210476,0.149923713,-0.238425183,0.379429856,0.226160024,-0.446093455,-0.448381556,-0.06323844,8.493993399,0.653230641,0.347147303,-0.447338681,-0.445545005,-0.446651287,0.458656249,0.391295452,0.228414855,0.428233603,0.466750418,0.666464436
D-Mannose,0.74455534,0.54706614,2.35161268,1.5397072,1.4402705,1.41451659,1.04300544,1.25860873,1.14669796,1.35962203,1.12278486,3.15101611,1.706948,1.40038983,1.70752504,-0.27996898,0.17117156,0.03732214,1.27693499,0.29135869,0.98863984,0.89190843,0.34076162,0.30448349,1.57139432,2.16844123,0.87498646,0.21603659,1.24038108,-0.98997428,-0.98972288,-0.98978237,-0.98984069,0.34136942,0.25433173,-0.98985915,-0.98985724,-0.98977553,-0.74648633,-0.98978865,-0.66703854,-0.68957287,-0.9830297,-0.87986234,-0.98929039,-0.74713097,-0.81971981,-0.98995892,-0.9899153,-0.98989721,-0.98996971,-0.98986967,-0.80808349,-0.90747785,-0.97463253,-0.98977613,-0.77596566,-0.98940625,-0.21429801,-0.22771343,-0.21755958,-0.22785572,-0.99004205,-0.98998771,-0.98284362,-0.99004972,-0.98995129,-0.99003333,-0.98999594,-0.99004995,-0.7378049,-0.99005664,-0.94970814,-0.77482359,-0.9897456,-0.85662718,-0.40535641,-0.92652952,-0.86979625,-0.75196808,-0.63961219,-0.37258545,-0.59405801,1.72464824,2.36914769,2.03655028,0.64421294,0.25328555,1.10409704,1.36357149,0.29146598,2.01815314,0.07621262,0.30919613,0.20046141,-0.68107406,-0.45424224,1.27486872,-0.98945665,-0.35574343,0.91364827,0.93447367,0.55050647,0.01663183,0.05494421,0.08633337,-0.09102887,1.01285564,-0.9895881,0.03312806,-0.14003124,0.95534018,-0.74219194,0.37120954,0.28768354,0.53482255,-0.08819797
D-Ornithine,-0.3473293,-0.484569173,-0.234154129,-0.4840869,-0.484404177,-0.145302677,-0.288354506,-0.325859591,-0.485564041,-0.484432695,-0.483512652,-0.351770333,-0.484187724,-0.210972281,-0.483716979,-0.485198939,-0.485567359,-0.485447923,-0.483327585,-0.480736537,-0.186561133,-0.482858381,-0.483722824,-0.482552921,-0.48307637,-0.48219936,-0.488790511,-0.48981841,-0.489496365,0.594116089,-0.487092438,-0.487910837,-0.488713136,-0.490698209,-0.489617418,1.138206432,1.114942703,0.556701317,1.252628396,1.576471836,0.1950571,0.130211258,0.604981141,0.538200183,0.102984366,0.903315657,-0.490102189,-0.490339608,-0.202301173,-0.489490723,-0.490488098,-0.489111879,3.201902825,2.430584453,1.787525885,2.426558864,5.393311075,0.32880034,-0.477022976,-0.474086067,-0.472314029,0.498487285,-0.007286691,-0.260936602,-0.490897036,-0.077025398,-0.490234654,0.36411835,0.379932326,-0.197055809,-0.490047257,-0.154517138,1.195316242,2.484322387,1.274385263,3.44249737,4.725735031,2.223453822,2.06697027,-0.4789876,-0.476872621,0.818581919,-0.48201435,-0.483049554,-0.48151823,-0.48218533,-0.479256721,-0.483568251,-0.483170788,-0.484182476,-0.482987105,-0.482198729,-0.482928241,-0.273868093,-0.483872549,-0.282387292,-0.456502039,-0.484637817,-0.088663252,-0.485215542,-0.482573617,-0.484922016,-0.484009513,-0.486267374,-0.2097324,-0.484301157,-0.046243419,-0.48614782,-0.485238283,-0.483468311,-0.484559973,-0.484074433,-0.484261358,-0.486015075,-0.484837822,-0.302344163,-0.487675603
D-Proline,-0.36836922,0.588295174,-0.368320363,-0.3683668,-0.368378427,-0.368392439,-0.368436957,-0.368376713,0.139552024,0.633513512,-0.368345755,-0.368393041,0.545401739,-0.368389283,-0.368353243,0.125201482,0.325401555,0.131221503,0.258306394,0.258081927,0.638808326,-0.368321777,-0.232877829,-0.368310582,0.242508359,-0.366705257,-0.281887472,-0.22374073,-0.368565047,0.207720783,-0.368476947,-0.36850694,-0.216130076,-0.368609093,-0.368569483,-0.36854565,-0.36854469,-0.368503492,-0.368072396,-0.368510107,-0.368064326,-0.367975608,-0.367977066,-0.368122104,-0.3682589,-0.368164016,-0.176097365,-0.347672221,-0.229292585,-0.317237322,-0.368601392,-0.368550956,-0.368453895,-0.368500602,0.618286715,-0.368503794,-0.368360273,-0.368317313,-0.36810792,-0.368000287,-0.367935345,-0.368151452,0.125979,-0.355812326,-0.368616379,0.462837371,-0.368592104,0.367578969,-0.258575515,-0.257733816,-0.368585236,-0.368645219,2.173958326,-0.368511315,-0.3684884,6.29555069,-0.368380272,8.789288417,-0.368563734,-0.36817992,-0.368102409,-0.368241019,-0.368290845,0.555722571,-0.368272663,0.445518958,0.857725001,0.525847959,0.258334852,0.36390313,-0.368326494,0.461642536,-0.368324337,0.529427067,0.663563953,-0.368406027,-0.162351166,0.11565004,-0.368342721,0.147935735,0.355325812,0.218983224,-0.261326531,0.102632405,-0.002914321,0.215541267,0.29478814,0.006232583,0.127985237,0.213362407,0.288434683,0.189529379,-0.368373193,0.317518554,0.187691226,-0.368296532,0.02588382
"D-Psicofuranose, pentakis",1.126199977,0.100872347,3.168776158,1.112933587,1.345313611,0.523534314,0.956854198,0.94432078,0.841858338,0.873677183,-0.293402271,1.041070805,1.547346884,0.557632687,1.236617302,0.281187566,0.564280513,1.101343706,0.534314187,1.494785146,1.606820787,1.250969137,1.241033757,1.561706848,2.28320357,0.728167429,-0.540251738,-0.834935654,-0.73290852,-0.850172562,-0.907542279,-0.716844694,-0.286531812,-0.719725354,-0.771682286,-1.269634223,-1.269613034,-1.268703826,-1.080877795,-1.191026315,-1.259011757,0.79510953,-1.257086011,1.164226002,1.2976121,-1.261211848,-0.86426223,-1.164297994,-1.145953489,0.36866319,-0.921680838,-0.592341296,-0.791112434,0.341157397,0.126070463,-1.021699911,-0.961008368,-0.325028752,1.902354678,1.552987767,2.764722368,1.718441938,-1.136204701,-1.123895585,-0.780884115,-0.868303492,-0.85172842,-0.786966745,-0.652540789,-1.144620437,-0.785475191,-0.902768558,-0.977887085,-0.039196037,-0.810931237,-1.252804841,0.680494677,-1.269929935,0.377608307,0.682830486,-0.915202403,0.169513825,0.068287604,0.590044188,1.376877361,-0.33102783,1.052007194,1.11381581,-1.264946185,1.234665693,0.463857144,0.783575543,0.263798896,-0.238839229,0.130587434,0.423545436,-0.008005524,0.242702147,0.793510019,-0.432345282,0.012962897,-1.266362576,0.092026661,-0.155732514,-0.326487192,-1.265860426,-0.677704459,0.009840676,0.838212457,-1.234149761,0.466933787,1.310084355,0.036277974,0.076860664,-0.161503688,0.000605587,-0.183747044
D-Ribose,-0.39423287,-0.39423391,-0.39422951,-0.3942327,-0.3942335,-0.39423446,-0.39423751,-0.39423338,-0.39423642,-0.39423357,-0.39423126,-0.38933412,-0.39423295,-0.39423424,-0.39423177,-0.3942355,-0.39423642,-0.39423612,-0.39423079,-0.38611951,-0.39422942,-0.39422961,-0.39423179,-0.39422884,-0.39423016,-0.39422795,-0.33767074,-0.3089975,-0.03013466,-0.39424896,0.00659846,-0.1633319,-0.39424433,-0.18082125,-0.32030913,1.04381589,-0.39424491,-0.14463232,0.88287739,-0.39424253,4.23958535,2.4627311,4.13956528,3.58660385,1.99523463,2.03667162,-0.29699412,-0.39424842,-0.39424691,-0.39424629,-0.19812362,-0.39424534,-0.39423868,-0.39424188,-0.39424361,-0.3942421,-0.39423225,0.44630374,-0.39421494,2.26634801,3.13730122,2.55745869,-0.23620208,-0.39424942,-0.14990791,-0.25002778,-0.39424816,-0.394251,-0.3942497,-0.39425157,-0.39210888,-0.3942518,-0.32032743,-0.39424262,-0.37781209,-0.39424427,-0.39423363,-0.38115148,-0.3637054,0.46585465,0.06353425,0.25426703,0.17856345,-0.39423009,-0.39422624,-0.39422792,-0.39422056,-0.3942314,-0.3942304,-0.39423294,-0.39382542,-0.39422795,-0.39412786,-0.39423103,-0.39423216,-0.39423539,-0.39423688,-0.39423409,-0.39423105,-0.3174876,-0.3942289,-0.3942348,-0.11620633,-0.22696165,-0.39423829,-0.39271348,-0.39423723,-0.39423788,-0.32232845,-0.39423115,-0.39423389,-0.25481193,-0.39423314,-0.17484366,-0.28760815,-0.39422788,-0.16732895
D-Threitol,-0.51265109,-0.45479713,-0.37024479,-0.31792425,-0.4824143,-0.32180996,-0.33696379,-0.42786122,-0.53464164,-0.65644445,-0.43518052,-0.40539422,-0.59169419,-0.65677605,-0.41553582,-0.59615031,-0.45956443,-0.53218431,-0.41833436,-0.3596984,-0.42083291,-0.38593737,-0.50343886,-0.41182812,-0.45903639,-0.41226306,-0.5786182,-0.6151999,-0.66271703,-0.66402341,-0.65973918,-0.66075297,-0.66174681,-0.66420581,-0.66286698,1.56500746,4.15543898,1.49299964,1.07225415,3.13406063,0.69210836,1.45019752,-0.64284276,1.43659801,0.67300012,1.16822717,-0.66346749,0.10180239,-0.66301826,0.36485362,0.189801,1.28769714,2.56220724,1.01946937,0.69315869,3.29907365,2.66616815,0.39209721,1.50850863,0.63865392,1.02695308,0.62783406,-0.0455114,0.10507445,-0.02447806,-0.31351698,-0.03317402,-0.54409458,-0.15190986,-0.30845696,-0.05714836,-0.6654269,0.93852699,1.69449621,0.85694323,4.34748651,1.7259249,1.33508061,2.16216001,0.34403588,0.47218557,0.47923571,0.17090948,-0.65473109,-0.5708035,-0.57345912,-0.65003275,-0.54997845,-0.54461079,-0.65613449,-0.65465373,-0.48814417,-0.65458082,-0.5105024,-0.65575057,-0.495248,-0.65807613,-0.45014421,-0.43905248,-0.51972754,-0.65414153,-0.65705059,-0.50837158,-0.65871714,-0.65876799,-0.65628151,-0.49860561,-0.47612929,-0.65744236,-0.57284707,-0.65660211,-0.65600065,-0.57570612,-0.5506639,-0.6569463,-0.65364099,-0.53535202
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-0.37720353,-0.38167349,-0.37699345,-0.37263946,-0.3699736,-0.37436225,-0.38191104,-0.37260555,-0.38183866,-0.37788859,-0.38462282,-0.3753345,-0.37839838,-0.38436232,-0.38492806,-0.38735618,-0.38263969,-0.39905102,-0.39904097,-0.37924361,-0.39853449,-0.37727293,-0.37638381,-0.37846142,-0.37567702,-0.37169966,0.15575063,-0.15119369,-0.25903672,0.05848594,0.39240108,0.39362698,0.34700646,-0.17459928,-0.25067341,1.40691999,1.26471352,3.32652691,-0.02745853,2.45233261,-0.39900541,-0.39899393,-0.39899411,-0.39901289,0.30951866,-0.33980019,-0.39907311,0.141321,-0.39907139,-0.30417458,-0.16934624,-0.31943027,3.01713295,3.59336128,0.91609469,2.49553401,6.49178972,-0.12955729,-0.31431146,-0.33711124,-0.39898871,-0.39901669,-0.39584295,-0.39907611,-0.24886366,-0.39908016,-0.1566049,-0.35206743,-0.01076376,-0.15343601,-0.05499634,-0.21146308,2.94383922,-0.39906328,0.64309474,0.90610936,4.28633787,1.13563821,1.77705847,-0.31102555,-0.16644506,-0.35414778,-0.34423597,-0.37819621,-0.39782941,-0.38799185,-0.39902165,-0.39790584,-0.39904022,-0.38479401,-0.38078094,-0.3831286,-0.39212908,-0.3894223,-0.38871149,-0.39904965,-0.38733808,-0.389023,-0.37968314,-0.39047216,-0.39883835,-0.37867587,-0.38482139,-0.38389384,-0.38683575,-0.39476644,-0.38590487,-0.38354228,-0.39716809,-0.3794548,-0.38023756,-0.398178,-0.38785773,-0.38619073,-0.39816735,-0.37977139,-0.39906159
Decanoic acid,1.7815097,0.9917214,1.5257611,1.0790491,0.7772659,0.9238496,0.8344243,1.0350644,1.13501,1.2919105,0.9491712,1.5653225,1.3073042,0.767857,1.1899376,1.0300904,0.6635621,0.6577313,1.5593095,1.3618826,1.1523007,0.7253493,1.0902665,1.3963218,1.4895227,1.8100392,-0.7048183,-0.5891145,-0.7208743,-0.6817363,-0.494687,-0.2566389,-0.6567388,-0.7694654,-0.6097231,-1.0759541,-1.075954,-1.0752466,-1.0759201,-1.0759516,-1.0759195,-1.0759131,-1.0759133,-1.0759237,-1.0759335,-1.0759267,-0.8049747,-0.5967074,-0.7196782,-0.5268241,-0.5386917,-0.3627348,-1.0759475,-1.0758948,-1.0759527,-1.0759511,-1.0759408,-1.0759377,-1.0759227,-1.0759149,-1.0759103,-1.0759258,-0.8238929,-0.7768936,-0.7667033,-0.8276479,-0.6450257,-0.7207357,-0.841474,-0.8666997,-0.7337959,-0.8275717,-1.0757608,-1.0759516,-1.07595,-1.0759534,-1.075577,-1.0759551,-1.0759554,-1.0759278,-1.0759223,-1.0759322,-1.0759358,0.6058324,1.0799792,1.2574179,1.6177867,0.9849008,2.2378623,0.8348817,0.7426331,0.7726452,0.8262401,0.9161164,0.7133393,0.6169845,1.187878,0.6708311,0.9031586,0.4543658,0.7553745,0.4864907,0.5973182,0.3238354,0.3278078,0.4004977,0.2791408,0.3556593,0.5075708,0.6215279,0.8167967,0.9311166,1.0840428,0.7071911,0.7263223,0.8598478,-0.1635586
Dehydronorketamine,0.337199644,-0.197285676,0.361650564,0.217197536,0.394141361,0.020757844,-0.131532464,-0.225102193,-0.286061102,-0.415700998,-0.364910207,0.180072153,0.285607945,0.084595346,0.074230277,-0.008021067,-0.099359313,-0.259331596,-0.14949705,-0.166077221,0.159374451,-0.782708571,-0.428789721,0.069340456,-0.324003921,0.54934831,-0.66006022,-0.781426804,-0.688498253,-0.782439674,-0.783192834,-0.097147999,-0.700759414,-0.783605239,-0.543656597,-0.783407244,-0.783404247,-0.783275675,-0.781930293,-0.783296319,-0.781905106,-0.781628231,-0.781632784,-0.782085423,-0.782512343,-0.782216224,-0.61838957,-0.650638288,-0.698744515,-0.777335681,-0.086088892,-0.416205947,-0.78312089,-0.783266658,-0.783345254,-0.783276617,-0.691348099,-0.782694641,-0.782041156,-0.781705251,0.804553787,0.787916259,-0.64435093,-0.72142078,-0.387703969,-0.500779133,-0.719683499,-0.516962548,-0.159824084,-0.737895379,-0.669928273,-0.629532009,-0.655959187,-0.670869835,-0.673825087,-0.710818363,-0.782891125,-0.573301743,-0.3905014,0.920509788,0.056108879,0.248571786,1.009747719,5.112828654,-0.782555293,-0.144427856,-0.782296637,-0.782789761,0.268425577,1.001005323,2.334677835,0.665000189,0.496741908,0.039549844,2.211145458,0.301328789,1.507909192,0.550420058,2.698985313,0.713252104,2.122015164,2.878981316,3.384428761,0.378037162,0.732415325,-0.199218549,1.515900679,0.205201226,2.522359186,3.246967526,0.291382003,-0.782847655,-0.334242123,0.308442746,-0.782934966,1.983909031,0.928714524
Delorazepam,0.19301711,-0.69772519,-0.170629533,0.21597086,0.325003671,0.167190649,0.147494249,0.11407039,0.277773035,0.520002841,-0.433028761,0.185019187,1.63057574,1.126840898,1.940998192,-0.088170918,-0.195035756,0.968232578,0.62322608,-0.809435295,0.127810157,-0.14463832,-0.032170057,1.421464746,0.841258653,0.510825803,-1.059524075,-1.001680754,-1.060228706,0.502891532,-1.057828943,-1.058645925,-1.004397093,-1.061428469,-1.06034955,-0.615320838,-1.059674188,-0.707548494,0.25524571,-0.859886854,2.313921812,2.647432715,3.191078191,1.57724831,1.959688697,1.994682625,-1.060833482,-1.061070489,-1.018812649,-0.93044465,-1.061218722,-1.059844886,-0.982385401,-0.436900187,-0.568099825,-0.88185621,-1.054650837,-0.11787265,1.928574692,2.226304581,2.668994865,1.048389857,-0.280011298,-0.900255712,-1.019132198,-0.339712579,-1.049676423,0.034936147,-0.099748637,-0.895075848,-1.00506826,-0.416241551,-0.884682029,-0.725844272,-1.058140901,-0.221627054,-0.822948871,-0.780874699,-0.819085179,0.53412409,-0.235289929,-0.207883769,0.667974662,-0.204466348,0.074827798,-0.40793809,2.940379752,1.691918539,0.009175568,0.033748075,-0.001991703,-0.021577945,-1.053671959,-0.302882756,-0.18484353,-0.231514464,-0.105930568,-0.117625044,-0.214827225,-0.370019934,-0.662991441,-0.338852951,-0.251376082,-0.414119827,-0.452967773,-0.682082125,-0.280781075,0.081340807,0.108641234,0.259415652,0.126948856,1.762263154,-0.216873036,-0.227869029,0.462823498,-0.240654685,-0.175410408
Deoxycholic Acid,-0.423558944,2.741739694,-0.422947101,-0.340299052,-0.423674245,-0.17444534,-0.42440721,-0.195468,-0.37321833,-0.423687333,1.016867881,-0.423857251,-0.337510912,-0.423810188,-0.423358859,3.716908983,-0.424208081,-0.424153266,-0.204317385,-0.421991002,-0.422929591,-0.42296481,-0.423361542,-0.310161967,-0.291954268,-0.286350799,-0.425687329,-0.408813355,-0.393421475,-0.42649528,2.601013359,-0.425283607,-0.405418519,-0.417062563,-0.37230023,-0.276681871,-0.34712944,-0.32979909,4.672794044,-0.42532326,-0.248311529,-0.083687603,-0.138390183,0.083633234,-0.105770471,-0.420989178,-0.426289316,-0.421400801,0.058880232,-0.409076911,0.053659252,-0.356312673,-0.424619319,-0.425204238,-0.425519621,-0.425244201,-0.423446903,0.211752177,-0.420286684,-0.418938806,-0.418125539,-0.42083184,-0.413629521,-0.42658009,-0.399010961,-0.414583271,-0.42635011,-0.426868112,-0.411060017,-0.405860887,-0.426264105,-0.350968456,-0.425864662,-0.425338386,0.775798369,-0.372735082,-0.423697344,-0.354933293,-0.379956318,-0.421188337,-0.420217679,-0.328774,-0.422577447,-0.265145438,0.437141527,-0.422655917,3.638749131,1.773727095,-0.098385317,-0.379416859,0.524067037,-0.008417962,0.265203793,-0.08441449,-0.310707189,0.176372652,-0.139465264,-0.423781473,-0.212680213,0.119251651,1.279484167,-0.249586424,-0.138385215,-0.130384635,-0.092856704,0.950085244,-0.208443657,0.16032779,0.383545367,-0.021561791,0.450783107,0.081945405,-0.423608699,-0.254672434,0.478169262,-0.252415188,-0.07552953
Desmosterol,-0.162547598,-0.702511466,0.410877515,-0.256667898,-0.517645081,-0.723404024,-0.481095713,-0.781504778,-0.961893195,2.225729488,-0.403199776,1.5385697,0.03694282,1.825955637,2.557767844,1.144583533,1.33622311,1.423724773,1.65215174,-0.489393679,0.000885265,1.233276431,-0.628714276,-0.664221484,-0.445309731,-0.519876959,-0.880476719,-0.957617908,-0.548713347,-0.809897609,-0.956726973,-0.652601427,-0.701874405,-0.86998488,-0.643023529,-1.258221529,-0.686574513,-0.683173951,0.277469093,-0.263328812,1.053329293,3.623303496,2.306644061,1.362204082,0.394802035,0.37509909,-0.878712441,-0.720563046,-0.776306155,-0.508077919,-0.687411315,-0.099482575,-0.887537049,-0.554062412,-0.394977691,-0.747529663,-0.718198138,0.371625021,1.301541593,1.863623888,1.983796354,0.609242026,-1.041979964,-0.932668004,-0.96028097,-1.072246106,-0.926631906,-1.051104961,-1.068699746,-1.099867781,-0.95122213,-1.060934598,-0.474205028,-0.399682628,-0.585918437,-1.256473451,-0.542015467,-0.833040741,-0.714417135,-0.409067586,-0.617223432,-0.595925531,-0.505762383,0.83141664,0.088732084,0.299729336,2.731319825,1.104586908,0.253065034,1.497222758,-0.968151648,-0.924032202,-0.83648329,0.165385681,-0.51898268,0.417832125,0.56458799,-0.728450162,-0.750708301,0.21784219,-0.756878449,-0.993104383,-0.066990275,-0.478982612,-0.048501445,0.039842517,0.405910266,0.695264753,0.669627944,1.294098379,1.112524779,1.928467848,0.842906781,0.07341084,1.401202123,0.391492868,0.563973381
Dicyclohexylamine,-0.568050598,-0.160198994,-0.56706898,-0.568001968,-0.232031173,0.116018758,-0.333981706,-0.568201131,-0.569089605,2.735562769,4.628965979,-0.20859321,-0.367803336,2.435158208,-0.236303175,-0.16985239,-0.342743547,-0.104757672,0.155549689,0.525406308,-0.567040889,0.018114977,-0.567733894,0.559481449,0.047154142,0.100951225,-0.571465297,-0.572222151,0.347223401,-0.572761543,-0.570214984,-0.570817581,0.079563373,-0.572869959,-0.572074158,-0.514286171,-0.571576018,-0.570748295,1.798487751,-0.570881198,-0.067185012,-0.560142387,0.222623303,-0.563085691,0.173784495,0.410694178,-0.572431102,-0.572605916,2.260316125,-0.571980871,-0.572715251,-0.571701924,-0.439696921,-0.570690245,-0.571196233,-0.570754359,-0.567870843,-0.482532134,-0.491874136,-0.434882193,-0.251134986,0.051030987,-0.573447998,-0.572897609,-0.573016357,-0.573525662,0.767591857,-0.5733597,-0.572980927,0.077640914,-0.572390654,-0.573595783,-0.571749803,2.136800754,-0.570445081,-0.571389953,3.865273294,1.714418893,-0.571958644,-0.517517862,-0.41892273,-0.565474864,-0.533938187,-0.473997183,0.120764993,-0.411324655,-0.175302679,2.09088723,-0.567327422,-0.568072341,-0.393926909,0.167554114,-0.567148832,-0.567512605,-0.297055497,0.337857455,-0.112215133,0.000823356,3.248090193,-0.241028655,-0.566887718,-0.175465143,2.101085239,-0.338635903,2.135466574,-0.270330881,2.94097648,0.498432696,0.001220753,-0.235054464,-0.568350297,0.041080138,-0.568130423,-0.077487399,-0.082472,-0.566590195,-0.570644375
