Metabolite 1,Metabolite 2,edge_dir
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Hydroxybutyric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Ketoisocaproic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Methyl-4-pentenoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Methylglutaconic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Naphthol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Oxooctanoic acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Pentenoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",2-Pyrrolidinone,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,2-Diallylpyrrolidine",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,4-Decadienal",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,4-Diamino-6,7-dimethylpteridine",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,4-Imidazolidinedione, 5,5-dimethyl-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,5-Dimethoxybenzonitrile",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,5-Dimethoxymandelic acid",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,5-Dimethoxyphenol",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,5-Piperazinedione, 3-methyl-6-(phenylmethyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,6-Dimethoxybenzylamine",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Aminobutanoic acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3-Buten-2-one, 4-(4-methoxyphenyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Ethylphenol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Hydroxybutyric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Hydroxyisovaleric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Indoleacetic acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Indolepropionic acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3-Methyl-2-butenoic acid, tridec-2-ynyl ester",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3-Methylpiperazine-2,5-dione, (R)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Methylvaleric acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3-Ureidopropionic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,5-di-tert-Butyl-4-hydroxyacetophenone",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3'-Hydroxyacetophenone,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-(Trimethylsilyoxy)-3-penten-2-one,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Hydroxybenzaldehyde,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Hydroxybutanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Methylvaleric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Pyridinol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",5-Hydroxyquinoline,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",5-Hydroxytryptophan,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","5,6-Dihydro-5-methyluracil",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","6,8-Dioxapentadecane",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",9-Octadecenamide,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",9-Octadecenoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","9H-Fluorene, 9-methylene-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Acetamide, 2,2,2-trifluoro-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Acetoacetic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Aceturic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Allylescaline ,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",alpha-Tocopherol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Arabinofuranose, 1,2,3,5-tetrakis-O-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Arachidonic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Arsenous acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzaldehyde, 2,5-dimethyl-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzene, 1,3-bis(1,1-dimethylethyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzene, 3-cyclohexen-1-yl-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Benzeneacetamide,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Benzeneacetic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzenemethanamine, 2,3-dimethoxy-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Benzoic acid, methyl ester",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Benzophenone,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",beta-D-Glucopyranose,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone", 5-Hydroxyhexanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Boric acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Butanedioic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Carbonic acid, eicosyl vinyl ester ",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Carfentrazone-ethyl,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cetaben, N,O-bis(trimethylsilyl)-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cholest-7-en-3-ol, (3beta,5alpha)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cholesta-3,5-dien-7-one",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Cholesterol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","cis-4,5-Dihydroxy-o-dithiane, 2O-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Citric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Cyclo-(l-leucyl-l-phenylalanyl) ,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Cyclo(L-prolyl-L-valine) ,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",cyclobutanecarboxylic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Cyclobutanol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Cyclohexanol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","D-(-)-Lyxose, tetrakis",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","D-(-)-Ribofuranose, tetrakis",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","D-(+)-Talofuranose, pentakis",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",D-Arabinose,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",D-Fructose,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",D-Leucylglycylglycine,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",D-Mannose,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",D-Threitol,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","D-Xylofuranose, 1,2,3,5-tetrakis-O-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Decanoic acid,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dehydronorketamine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Deoxycholic Acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dihydrouracil,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dimethyl fumarate,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Dimethyl hexopyranosiduronate, alpha-D-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dinoseb ,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Diphenyl ether,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",DL-Glyceraldehyde,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dobutamine,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Doconexent,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Docosyl octyl ether,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Dodecanamide, N-(2-hydroxyethyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Dodecanoic acid, 1-methylethyl ester",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dodecanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Dodecylcyclohexane,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Ecgonine,-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Eicosapentaenoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Ethanol, 2-(9-octadecenyloxy)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Ethanolamine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Ethyl alpha-D-glucopyranoside,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Galactopyranose,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Glucopyranose,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Glyceric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Glycine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Glycine, N-(1-oxobutyl)-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Glycolic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Glyoxime,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","Guanidine, N,N-dimethyl-",-1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Heptadecanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Heptanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hexanedioic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hexanoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hexanoylglycine,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hippuric acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hydantoic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hydracrylic acid,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Hydroquinone,1
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Indole-3-lactic acid,1
