Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000037012-P,Azelaic acid,-1.0,0.0,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.9543918399186052,1.4393331974340076e-06,12,True,-,0.0461753624225488
ENSMUSG00000039943-P,Benzoic Acid,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666666,3,-0.9411239481143202,0.0050975405648614,6,-0.8913662045221622,9.903227403277553e-05,12,True,-,0.1713527255347473
ENSMUSG00000021957-P,Azelaic acid,0.5,0.6666666666666666,3,-1.0,0.0,3,-0.6377481392176932,0.1730711102412598,6,-0.8842159693363548,0.0001345210099186,12,True,-,0.1840266911484986
ENSMUSG00000052566-P,Lignoceric acid,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.8116794499134279,0.0498575851013403,6,-0.898251143452805,7.22420380707446e-05,12,True,-,0.1635069051042667
ENSMUSG00000017221-P,Azelaic acid,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.6957252427829382,0.1247893374402869,6,-0.8947423499236925,8.506820047254519e-05,12,True,-,0.1683498215245602
ENSMUSG00000026563-P,Phenol,-1.0,0.0,3,0.5,0.6666666666666666,3,-1.0,1.4042654220543602e-24,5,-0.9066082746806284,0.0001187662141154,11,True,-,0.1713527255347473
ENSMUSG00000034786-P,L-Tyrosine,1.0,0.0,3,,,0,0.9746794344808964,0.0048182304681985,5,0.9509918346667656,2.37836846477824e-05,10,True,+,0.1020460611344601
ENSMUSG00000041720-P,Nonanoic acid,1.0,0.0,3,1.0,0.0,3,0.9746794344808964,0.0048182304681985,5,0.9428139787760988,1.378077909233868e-05,11,True,+,0.0808517850889531
ENSMUSG00000047371-P,"2,4-Di-tert-butylphenol",-1.0,0.0,3,-1.0,0.0,3,,,0,-0.9910312089651148,1.4561252916129403e-05,7,True,-,0.0808517850889531
ENSMUSG00000047371-P,"2-Allyl-1,4-dimethoxybenzene",-1.0,0.0,3,-0.8660254037844387,0.3333333333333332,3,-0.942857142857143,0.004804664723032,6,-0.8803035190049984,0.0001577573759431,12,True,-,0.1924028841883887
ENSMUSG00000047371-P,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-1.0,0.0,3,-0.5,0.6666666666666666,3,-1.0,0.0,6,-0.9352028352316922,8.063834068683784e-06,12,True,-,0.0761169489245268
ENSMUSG00000071253-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.9036791441564668,5.5440365929176315e-05,12,True,+,0.1635069051042667
ENSMUSG00000024576-P,N-Methylacetamide,-1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,0.9856107606091624,0.0003090856678496,6,0.8834418659252744,0.0001388908509463,12,True,+,0.1872903441910584
ENSMUSG00000030286-P,Azelaic acid,-1.0,0.0,3,-1.0,0.0,3,-0.3188740696088466,0.537900560470205,6,-0.8807071758072423,0.0001552245397565,12,True,-,0.1924028841883887
ENSMUSG00000031489-P,Aniline,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.942857142857143,0.004804664723032,6,-0.8939985141611507,8.800306783733177e-05,12,True,-,0.1683498215245602
ENSMUSG00000031489-P,Propylene glycol,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9856107606091624,0.0003090856678496,6,-0.8884969668692345,0.0001122582400471,12,True,-,0.1713527255347473
