Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000017286-P,Pipecolic acid,0.5,0.6666666666666666,3,0.8660254037844387,0.3333333333333332,3,1.0,0.0,6,0.91068440883985,3.846947982904686e-05,12,True,+,0.0790945835288666
ENSMUSG00000017286-P,Suberic acid,,,0,1.0,0.0,3,1.0,0.0,6,0.990909090909091,3.762571807085396e-09,11,True,+,7.902529566421458e-05
ENSMUSG00000102101-P,4-Methoxyphenol,0.5,0.6666666666666666,3,,,0,0.7999999999999999,0.2000000000000001,4,0.9285714285714288,0.0008629681828999,8,True,+,0.1662836765637302
ENSMUSG00000098098-P,Stearic acid,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666666,3,-1.0,0.0,4,-0.9300954818304988,9.596084056886828e-05,10,True,-,0.0921979985331745
ENSMUSG00000051510-P,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-1.0,0.0,3,,,0,-1.0,0.0,4,-0.9,0.0009430623223403,9,True,-,0.1672089879098926
ENSMUSG00000051510-P,N-Ethylamphetamine,1.0,0.0,3,,,0,0.6377481392176932,0.1730711102412598,6,0.831058892258546,0.0015265983452635,11,True,+,0.1893628104687508
ENSMUSG00000022674-P,Hexanoic acid,0.5,0.6666666666666666,3,1.0,0.0,3,0.8116794499134279,0.0498575851013403,6,0.8826633501063164,0.0001433968186023,12,True,+,0.1020936739357324
ENSMUSG00000022674-P,Pentanoic acid,1.0,0.0,3,1.0,0.0,3,0.6,0.208,6,0.7972027972027973,0.0019003677255282,12,True,+,0.1946996260452136
ENSMUSG00000036815-P,Guanosine,,,0,1.0,0.0,3,0.7999999999999999,0.2000000000000001,4,0.9523809523809524,0.0002604000243872,8,True,+,0.1257283152230887
ENSMUSG00000025894-P,Acetic acid,0.8660254037844387,0.3333333333333332,3,,,3,0.8332380897952965,0.0393955164788511,6,0.8613463314991642,0.0003182825694707,12,True,+,0.133962117820813
