Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Derl1,Laptm4b,,
Derl1,Thrsp,,
Dgki,Kcnip1,,
Dll3,Stk32a,,
Dlx5,Gucy1a1,,
Dnajc5,Erlin1,,
Dnajc5,Gm37124,,
Dnajc5,Hbp1,,
Dnajc5,Nop56,,
Dnajc5,Scap,,
Dnajc5,Sec14l1,,
Dnajc5,Slc24a3,,
Dnajc5,Snap47,,
Dnajc5,Wif1,,
Dock3,Gm42722,,
Dock3,Hey1,,
Dock3,Lmtk2,,
Dock3,Manbal,,
Dock3,Npr2,,
Dock3,Pgap4,,
Dock3,Rnf207,,
Dock3,Sh3d19,,
Dscam,Efhd2,,
Dscam,Entpd3,,
Dscam,Gng7,,
Dscam,Kcnab1,,
Dscam,Rad51ap2,,
Dscam,Sez6l,,
Dscam,Snai3,,
Dscam,Tlnrd1,,
Dscam,Tmem25,,
Dscam,Tox,,
Dtl,Osbpl10,,
Dtx2,Rgl2,,
Dtx4,Gfra2,,
Dtx4,Tpmt,,
Dusp12,Scap,,
Dync1li1,Prnp,,
Dync2i2,Gm4491,,
Dync2i2,Slc39a12,,
Ebag9,Gad2,,
Ebag9,Mapt,,
Ebf1,Podxl2,,
Ebf1,Rasgrp2,,
Efhd2,Gfra2,,
Efhd2,Nfatc4,,
Efhd2,St8sia5,,
Efhd2,Ywhag,,
Efl1,Mrpl58,,
Efl1,Uqcr11,,
Efnb2,Gm29325,,
Efnb2,Gtf3c1,,
Efnb2,St8sia5,,
Egfem1,Fyn,,
Egfem1,St3gal5,,
Eif1b,Fbxo28,,
Eif1b,Fchsd2,,
Eif1b,Gclc,,
Eif1b,Gfra2,,
Eif1b,Pmvk,,
Eif1b,Sgsm1,,
Eif1b,St8sia5,,
Eif1b,Trp53bp1,,
Eif3b,Inha,,
Elapor2,Gm42725,,
Elapor2,Rapgef5,,
Elapor2,Sugp1,,
Elavl2,Fbxl16,,
Elavl2,Fbxo28,,
Elavl2,Fkbp1b,,
Elavl2,Gpr88,,
Elavl2,Jcad,,
Elavl2,Klf16,,
Elavl2,Oxr1,,
Elavl2,Rarb,,
Elavl2,Rsrp1,,
Elavl2,Scn4b,,
Elavl2,Sec14l1,,
Elavl2,Slc24a3,,
Elavl2,Snap47,,
Emcn,Hey1,,
Emcn,Mcrs1,,
Emcn,Mrm2,,
Emd,Tmx3,,
Enho,Esam,,
Enho,Fbxl16,,
Enho,Gm42722,,
Enho,Ip6k2,,
Enho,Manbal,,
Enho,Mtx3,,
Enho,Pnck,,
Enho,Prps1,,
Enho,Rbm8a,,
Enho,Rbms1,,
Enho,Rnf144a,,
Enho,Rsrp1,,
Enho,Scn4b,,
Enho,Slc24a3,,
Enho,Smurf1,,
Enho,Stip1,,
Enho,Tmem130,,
Enho,Tmem191,,
Enho,mt-Cytb,,
Enho,mt-Nd1,,
Entpd3,Gucy1a1,,
Entpd3,Klhdc3,,
Entpd3,Mkrn1,,
Entpd3,Nmnat3,,
Entpd3,Osbpl8,,
Entpd3,Parm1,,
Entpd3,S100a13,,
Entpd3,Serpina9,,
Entpd3,Slc35d3,,
Entpd3,Strn,,
Entpd3,Vps41,,
Epm2aip1,Mesd,,
Epm2aip1,Zfp523,,
Epor,Pgap4,,
Epor,Pmvk,,
Epor,mt-Nd1,,
Erlin1,Fbxl16,,
Erlin1,Fsbp,,
Erlin1,Gng7,,
Erlin1,Gpr88,,
Erlin1,Id4,,
Erlin1,Jcad,,
Erlin1,Mfsd6,,
Erlin1,Mpped2,,
Erlin1,Mturn,,
Erlin1,Penk,,
Erlin1,Rarb,,
Erlin1,Rbms1,,
Erlin1,Scn4b,,
Erlin1,Scube3,,
Erlin1,Sec14l1,,
Erlin1,Slc24a3,,
Erlin1,Strip2,,
Erlin1,Strn,,
Erlin1,Tgfa,,
Erlin1,Vps41,,
Erlin1,Ywhag,,
Esam,Msh2,,
Esam,Naa40,,
Faf2,Irs2,,
Faf2,Rap2a,,
Fam13b,Nop56,,
Fam13b,Tiam2,,
Fam174c,Pcdhga6,,
Fam241a,Hes6,,
Fam241a,Kcnip1,,
Fam241a,Lpin2,,
Fam241a,Mkrn1,,
Fam241a,Wdr17,,
Fam8a1,Zmpste24,,
Farsa,Ip6k2,,
Farsa,Lmo2,,
Farsa,Ly6h,,
Farsa,Mpped2,,
Farsa,Pea15a,,
Farsa,Rbms1,,
Farsa,Slc39a12,,
Farsa,Thop1,,
Farsa,Vps41,,
Fbxl16,Gng7,,
Fbxl16,H13,,
Fbxl16,Id4,,
Fbxl16,Jcad,,
Fbxl16,Klf16,,
Fbxl16,Lrrc8b,,
Fbxl16,Pea15a,,
Fbxl16,Prps1,,
