cpx_gene,pls_metabolite,edge_dir
ENSMUSG00000039194-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000031246-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000014603-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000032288-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000006476-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000038646-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000045930-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000044365-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000012422-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000040242-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000039959-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000061689-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000022427-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000034349-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000027860-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000052056-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000020235-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000020491-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000029551-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000017286-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000056999-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000051285-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000051510-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000022674-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000030801-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000045767-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000035539-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000045284-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000033054-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000024873-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000027710-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000013663-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000042557-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000059456-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000014846-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000046806-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000016487-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000036197-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000042198-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000064340-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000023826-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000050199-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000057440-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000022010-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000030616-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000025016-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000024800-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000025104-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000101059-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000018707-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000085945-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000027305-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000042594-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000102664-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000052837-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000021149-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000027646-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000003199-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000066057-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000042699-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000032348-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000021990-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000031479-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000028412-P,Benzoic Acid,1
ENSMUSG00000054484-P,Benzoic Acid,1
ENSMUSG00000024425-P,Benzoic Acid,1
ENSMUSG00000032216-P,Benzoic Acid,1
ENSMUSG00000033900-P,Benzoic Acid,-1
ENSMUSG00000044224-P,Benzoic Acid,1
ENSMUSG00000071072-P,Benzoic Acid,-1
ENSMUSG00000031916-P,Benzoic Acid,-1
ENSMUSG00000025477-P,Benzoic Acid,-1
ENSMUSG00000004591-P,Benzoic Acid,-1
ENSMUSG00000035295-P,Benzoic Acid,1
ENSMUSG00000022781-P,Benzoic Acid,1
ENSMUSG00000030060-P,Benzoic Acid,-1
ENSMUSG00000015112-P,Benzoic Acid,-1
ENSMUSG00000105382-P,Benzoic Acid,1
ENSMUSG00000024081-P,Benzoic Acid,-1
ENSMUSG00000079442-P,Benzoic Acid,-1
ENSMUSG00000003184-P,Benzoic Acid,-1
ENSMUSG00000046711-P,Benzoic Acid,1
ENSMUSG00000034647-P,Benzoic Acid,-1
ENSMUSG00000026273-P,Benzoic Acid,-1
ENSMUSG00000106032-P,Benzoic Acid,-1
ENSMUSG00000086610-P,Benzoic Acid,1
ENSMUSG00000015461-P,Benzoic Acid,-1
ENSMUSG00000029198-P,Benzoic Acid,1
ENSMUSG00000021288-P,Benzoic Acid,-1
ENSMUSG00000025474-P,Benzoic Acid,-1
ENSMUSG00000035934-P,Benzoic Acid,-1
ENSMUSG00000003344-P,Benzoic Acid,1
ENSMUSG00000037608-P,Benzoic Acid,-1
ENSMUSG00000026333-P,Benzoic Acid,1
ENSMUSG00000003527-P,Benzoic Acid,-1
ENSMUSG00000025410-P,Benzoic Acid,-1
ENSMUSG00000028273-P,Benzoic Acid,1
ENSMUSG00000083899-P,Benzoic Acid,-1
ENSMUSG00000056215-P,Benzoic Acid,1
ENSMUSG00000038859-P,Benzoic Acid,1
ENSMUSG00000032633-P,Benzoic Acid,1
ENSMUSG00000026483-P,Benzoic Acid,-1
ENSMUSG00000005124-P,Benzoic Acid,-1
ENSMUSG00000059495-P,Benzoic Acid,1
ENSMUSG00000049624-P,Benzoic Acid,1
ENSMUSG00000102142-P,Benzoic Acid,-1
ENSMUSG00000024170-P,Benzoic Acid,-1
ENSMUSG00000062421-P,Benzoic Acid,-1
ENSMUSG00000020777-P,Benzoic Acid,1
ENSMUSG00000024150-P,Benzoic Acid,1
ENSMUSG00000024921-P,Benzoic Acid,-1
ENSMUSG00000056531-P,Benzoic Acid,-1
ENSMUSG00000048200-P,Benzoic Acid,1
ENSMUSG00000005510-P,Benzoic Acid,1
ENSMUSG00000020496-P,Benzoic Acid,-1
ENSMUSG00000021377-P,Benzoic Acid,-1
ENSMUSG00000018322-P,Benzoic Acid,-1
ENSMUSG00000029623-P,Benzoic Acid,-1
ENSMUSG00000024290-P,Benzoic Acid,-1
ENSMUSG00000024168-P,Benzoic Acid,1
ENSMUSG00000041438-P,Benzoic Acid,1
ENSMUSG00000029790-P,Benzoic Acid,1
ENSMUSG00000000305-P,Benzoic Acid,-1
ENSMUSG00000020608-P,Benzoic Acid,-1
ENSMUSG00000022941-P,Benzoic Acid,1
ENSMUSG00000027690-P,Benzoic Acid,1
ENSMUSG00000037664-P,Benzoic Acid,-1
ENSMUSG00000106718-P,Benzoic Acid,-1
ENSMUSG00000055447-P,Benzoic Acid,1
ENSMUSG00000032009-P,Benzoic Acid,1
ENSMUSG00000053012-P,Benzoic Acid,-1
ENSMUSG00000043639-P,Benzoic Acid,1
ENSMUSG00000040701-P,Benzoic Acid,-1
ENSMUSG00000026687-P,Benzoic Acid,1
ENSMUSG00000021254-P,Benzoic Acid,1
ENSMUSG00000064294-P,Benzoic Acid,1
ENSMUSG00000019699-P,Benzoic Acid,1
ENSMUSG00000046947-P,Benzoic Acid,-1
ENSMUSG00000044317-P,Benzoic Acid,-1
ENSMUSG00000037742-P,Benzoic Acid,1
ENSMUSG00000021886-P,Benzoic Acid,-1
ENSMUSG00000031157-P,Benzoic Acid,-1
ENSMUSG00000037326-P,Benzoic Acid,-1
ENSMUSG00000100075-P,Benzoic Acid,-1
ENSMUSG00000031918-P,Benzoic Acid,1
ENSMUSG00000038717-P,Benzoic Acid,1
ENSMUSG00000021392-P,Benzoic Acid,-1
ENSMUSG00000044134-P,Benzoic Acid,-1
ENSMUSG00000002844-P,Benzoic Acid,-1
ENSMUSG00000022812-P,Benzoic Acid,1
ENSMUSG00000025323-P,Benzoic Acid,-1
ENSMUSG00000028700-P,Benzoic Acid,1
ENSMUSG00000030304-P,Benzoic Acid,-1
ENSMUSG00000050321-P,Benzoic Acid,1
ENSMUSG00000030256-P,Benzoic Acid,1
ENSMUSG00000028030-P,Benzoic Acid,-1
ENSMUSG00000028484-P,Benzoic Acid,-1
ENSMUSG00000027523-P,Benzoic Acid,1
ENSMUSG00000037716-P,Benzoic Acid,1
ENSMUSG00000105970-P,Benzoic Acid,-1
ENSMUSG00000033502-P,Benzoic Acid,1
ENSMUSG00000031967-P,Benzoic Acid,-1
ENSMUSG00000028977-P,Benzoic Acid,1
ENSMUSG00000026563-P,Benzoic Acid,-1
ENSMUSG00000047181-P,Benzoic Acid,-1
ENSMUSG00000038880-P,Benzoic Acid,-1
ENSMUSG00000085207-P,Benzoic Acid,-1
ENSMUSG00000061838-P,Benzoic Acid,1
ENSMUSG00000020444-P,Benzoic Acid,-1
ENSMUSG00000048175-P,Benzoic Acid,1
ENSMUSG00000067795-P,Benzoic Acid,-1
ENSMUSG00000021010-P,Benzoic Acid,-1
ENSMUSG00000038064-P,Benzoic Acid,-1
ENSMUSG00000032050-P,Benzoic Acid,-1
ENSMUSG00000028051-P,Benzoic Acid,1
ENSMUSG00000031970-P,Benzoic Acid,-1
ENSMUSG00000035762-P,Benzoic Acid,-1
ENSMUSG00000099689-P,Benzoic Acid,1
ENSMUSG00000034377-P,Benzoic Acid,1
ENSMUSG00000098113-P,Benzoic Acid,-1
ENSMUSG00000087083-P,Benzoic Acid,1
ENSMUSG00000006005-P,Benzoic Acid,-1
ENSMUSG00000091183-P,Benzoic Acid,1
ENSMUSG00000030352-P,Benzoic Acid,-1
ENSMUSG00000025869-P,Benzoic Acid,-1
ENSMUSG00000049571-P,Benzoic Acid,1
ENSMUSG00000024870-P,Benzoic Acid,-1
ENSMUSG00000017831-P,Benzoic Acid,1
ENSMUSG00000025478-P,Benzoic Acid,1
ENSMUSG00000029772-P,Benzoic Acid,1
ENSMUSG00000028599-P,Benzoic Acid,-1
ENSMUSG00000059820-P,Benzoic Acid,-1
ENSMUSG00000085776-P,Benzoic Acid,1
ENSMUSG00000004085-P,Benzoic Acid,-1
ENSMUSG00000068196-P,Benzoic Acid,1
ENSMUSG00000030088-P,Benzoic Acid,1
ENSMUSG00000007739-P,Benzoic Acid,1
ENSMUSG00000031246-P,Benzoic Acid,1
ENSMUSG00000031922-P,Benzoic Acid,-1
ENSMUSG00000035293-P,Benzoic Acid,-1
ENSMUSG00000006476-P,Benzoic Acid,-1
ENSMUSG00000066357-P,Benzoic Acid,-1
ENSMUSG00000038646-P,Benzoic Acid,1
ENSMUSG00000044365-P,Benzoic Acid,1
ENSMUSG00000062040-P,Benzoic Acid,1
ENSMUSG00000040242-P,Benzoic Acid,1
ENSMUSG00000039959-P,Benzoic Acid,1
ENSMUSG00000061689-P,Benzoic Acid,-1
ENSMUSG00000051435-P,Benzoic Acid,-1
ENSMUSG00000061524-P,Benzoic Acid,-1
ENSMUSG00000023931-P,Benzoic Acid,-1
ENSMUSG00000009076-P,Benzoic Acid,-1
ENSMUSG00000020491-P,Benzoic Acid,1
ENSMUSG00000028053-P,Benzoic Acid,-1
ENSMUSG00000027210-P,Benzoic Acid,1
ENSMUSG00000056999-P,Benzoic Acid,1
ENSMUSG00000078486-P,Benzoic Acid,-1
ENSMUSG00000051285-P,Benzoic Acid,1
ENSMUSG00000051510-P,Benzoic Acid,1
ENSMUSG00000006281-P,Benzoic Acid,-1
ENSMUSG00000022674-P,Benzoic Acid,1
ENSMUSG00000036815-P,Benzoic Acid,1
ENSMUSG00000016018-P,Benzoic Acid,-1
ENSMUSG00000043241-P,Benzoic Acid,-1
ENSMUSG00000015363-P,Benzoic Acid,-1
ENSMUSG00000027680-P,Benzoic Acid,-1
ENSMUSG00000035539-P,Benzoic Acid,1
ENSMUSG00000045284-P,Benzoic Acid,1
ENSMUSG00000097537-P,Benzoic Acid,-1
ENSMUSG00000027710-P,Benzoic Acid,-1
ENSMUSG00000036202-P,Benzoic Acid,-1
ENSMUSG00000046806-P,Benzoic Acid,-1
ENSMUSG00000040675-P,Benzoic Acid,1
ENSMUSG00000016487-P,Benzoic Acid,1
ENSMUSG00000028967-P,Benzoic Acid,1
ENSMUSG00000036197-P,Benzoic Acid,-1
ENSMUSG00000028057-P,Benzoic Acid,-1
ENSMUSG00000042198-P,Benzoic Acid,1
ENSMUSG00000019971-P,Benzoic Acid,-1
ENSMUSG00000023826-P,Benzoic Acid,1
ENSMUSG00000070643-P,Benzoic Acid,1
ENSMUSG00000022010-P,Benzoic Acid,1
ENSMUSG00000030616-P,Benzoic Acid,1
ENSMUSG00000046714-P,Benzoic Acid,1
ENSMUSG00000004263-P,Benzoic Acid,-1
ENSMUSG00000021929-P,Benzoic Acid,-1
ENSMUSG00000075256-P,Benzoic Acid,-1
ENSMUSG00000025016-P,Benzoic Acid,1
ENSMUSG00000024800-P,Benzoic Acid,1
ENSMUSG00000042506-P,Benzoic Acid,1
ENSMUSG00000018293-P,Benzoic Acid,1
ENSMUSG00000085945-P,Benzoic Acid,1
ENSMUSG00000015970-P,Benzoic Acid,-1
ENSMUSG00000046807-P,Benzoic Acid,-1
ENSMUSG00000027305-P,Benzoic Acid,-1
ENSMUSG00000042594-P,Benzoic Acid,1
ENSMUSG00000019933-P,Benzoic Acid,-1
ENSMUSG00000102664-P,Benzoic Acid,-1
ENSMUSG00000052837-P,Benzoic Acid,1
ENSMUSG00000031079-P,Benzoic Acid,-1
ENSMUSG00000048776-P,Benzoic Acid,1
ENSMUSG00000020330-P,Benzoic Acid,-1
ENSMUSG00000019088-P,Benzoic Acid,-1
ENSMUSG00000024976-P,Benzoic Acid,-1
ENSMUSG00000022177-P,Benzoic Acid,-1
ENSMUSG00000056938-P,Benzoic Acid,-1
ENSMUSG00000021990-P,Benzoic Acid,-1
ENSMUSG00000031479-P,Benzoic Acid,1
ENSMUSG00000027374-P,Benzoin,-1
ENSMUSG00000042626-P,Benzoin,-1
ENSMUSG00000032216-P,Benzoin,1
ENSMUSG00000028991-P,Benzoin,1
ENSMUSG00000041936-P,Benzoin,1
ENSMUSG00000068921-P,Benzoin,-1
ENSMUSG00000049670-P,Benzoin,1
ENSMUSG00000044224-P,Benzoin,1
ENSMUSG00000016495-P,Benzoin,1
ENSMUSG00000026803-P,Benzoin,1
ENSMUSG00000027536-P,Benzoin,1
ENSMUSG00000069727-P,Benzoin,1
ENSMUSG00000025477-P,Benzoin,-1
ENSMUSG00000036371-P,Benzoin,1
ENSMUSG00000094595-P,Benzoin,-1
ENSMUSG00000057421-P,Benzoin,-1
ENSMUSG00000030060-P,Benzoin,-1
ENSMUSG00000105382-P,Benzoin,1
ENSMUSG00000030094-P,Benzoin,1
ENSMUSG00000049097-P,Benzoin,-1
ENSMUSG00000020308-P,Benzoin,-1
ENSMUSG00000061533-P,Benzoin,1
ENSMUSG00000102840-P,Benzoin,1
ENSMUSG00000004698-P,Benzoin,-1
ENSMUSG00000106032-P,Benzoin,1
ENSMUSG00000086610-P,Benzoin,1
ENSMUSG00000005514-P,Benzoin,1
ENSMUSG00000070705-P,Benzoin,-1
ENSMUSG00000040795-P,Benzoin,1
ENSMUSG00000029198-P,Benzoin,-1
ENSMUSG00000032482-P,Benzoin,-1
ENSMUSG00000052751-P,Benzoin,-1
ENSMUSG00000028959-P,Benzoin,-1
ENSMUSG00000064370-P,Benzoin,1
ENSMUSG00000005580-P,Benzoin,1
ENSMUSG00000003527-P,Benzoin,-1
ENSMUSG00000019907-P,Benzoin,1
ENSMUSG00000025410-P,Benzoin,-1
ENSMUSG00000061718-P,Benzoin,1
ENSMUSG00000004895-P,Benzoin,1
ENSMUSG00000025934-P,Benzoin,1
ENSMUSG00000024193-P,Benzoin,-1
ENSMUSG00000083899-P,Benzoin,1
ENSMUSG00000026623-P,Benzoin,1
ENSMUSG00000056215-P,Benzoin,-1
ENSMUSG00000001964-P,Benzoin,-1
ENSMUSG00000036613-P,Benzoin,1
ENSMUSG00000045100-P,Benzoin,-1
ENSMUSG00000015839-P,Benzoin,1
ENSMUSG00000038859-P,Benzoin,1
ENSMUSG00000024235-P,Benzoin,-1
ENSMUSG00000023236-P,Benzoin,1
ENSMUSG00000028885-P,Benzoin,1
ENSMUSG00000028441-P,Benzoin,1
ENSMUSG00000043991-P,Benzoin,1
ENSMUSG00000041134-P,Benzoin,1
ENSMUSG00000059495-P,Benzoin,1
ENSMUSG00000049624-P,Benzoin,1
ENSMUSG00000024170-P,Benzoin,-1
ENSMUSG00000062421-P,Benzoin,-1
ENSMUSG00000023092-P,Benzoin,-1
ENSMUSG00000039275-P,Benzoin,-1
ENSMUSG00000025060-P,Benzoin,1
ENSMUSG00000013858-P,Benzoin,-1
ENSMUSG00000020777-P,Benzoin,1
ENSMUSG00000024150-P,Benzoin,1
ENSMUSG00000043467-P,Benzoin,1
ENSMUSG00000030016-P,Benzoin,1
ENSMUSG00000020102-P,Benzoin,-1
ENSMUSG00000043059-P,Benzoin,1
ENSMUSG00000024181-P,Benzoin,-1
ENSMUSG00000005510-P,Benzoin,1
ENSMUSG00000020496-P,Benzoin,-1
ENSMUSG00000032641-P,Benzoin,-1
ENSMUSG00000022711-P,Benzoin,1
ENSMUSG00000004040-P,Benzoin,1
ENSMUSG00000018372-P,Benzoin,1
ENSMUSG00000064345-P,Benzoin,1
ENSMUSG00000035640-P,Benzoin,-1
ENSMUSG00000001687-P,Benzoin,1
ENSMUSG00000029790-P,Benzoin,1
ENSMUSG00000035011-P,Benzoin,1
ENSMUSG00000001855-P,Benzoin,1
ENSMUSG00000028826-P,Benzoin,1
ENSMUSG00000023030-P,Benzoin,1
ENSMUSG00000026784-P,Benzoin,-1
ENSMUSG00000036641-P,Benzoin,1
ENSMUSG00000072772-P,Benzoin,-1
ENSMUSG00000033487-P,Benzoin,1
ENSMUSG00000002455-P,Benzoin,1
ENSMUSG00000106365-P,Benzoin,1
ENSMUSG00000024335-P,Benzoin,1
ENSMUSG00000030782-P,Benzoin,-1
ENSMUSG00000051074-P,Benzoin,1
ENSMUSG00000055447-P,Benzoin,1
ENSMUSG00000024491-P,Benzoin,1
ENSMUSG00000091549-P,Benzoin,1
ENSMUSG00000023967-P,Benzoin,-1
ENSMUSG00000031864-P,Benzoin,-1
ENSMUSG00000060512-P,Benzoin,-1
ENSMUSG00000030560-P,Benzoin,1
ENSMUSG00000026029-P,Benzoin,1
ENSMUSG00000027706-P,Benzoin,1
ENSMUSG00000022312-P,Benzoin,-1
ENSMUSG00000019699-P,Benzoin,1
ENSMUSG00000103657-P,Benzoin,1
ENSMUSG00000026896-P,Benzoin,1
ENSMUSG00000023249-P,Benzoin,1
ENSMUSG00000087640-P,Benzoin,-1
ENSMUSG00000020135-P,Benzoin,-1
ENSMUSG00000031657-P,Benzoin,1
ENSMUSG00000046947-P,Benzoin,-1
ENSMUSG00000034930-P,Benzoin,-1
ENSMUSG00000044317-P,Benzoin,1
ENSMUSG00000037742-P,Benzoin,1
ENSMUSG00000001054-P,Benzoin,-1
ENSMUSG00000031157-P,Benzoin,-1
ENSMUSG00000040640-P,Benzoin,-1
ENSMUSG00000095677-P,Benzoin,1
ENSMUSG00000104339-P,Benzoin,1
ENSMUSG00000038990-P,Benzoin,-1
ENSMUSG00000025437-P,Benzoin,-1
ENSMUSG00000021686-P,Benzoin,1
ENSMUSG00000024975-P,Benzoin,1
ENSMUSG00000022812-P,Benzoin,1
ENSMUSG00000034863-P,Benzoin,-1
ENSMUSG00000068762-P,Benzoin,-1
ENSMUSG00000021215-P,Benzoin,1
ENSMUSG00000085197-P,Benzoin,1
ENSMUSG00000028700-P,Benzoin,1
ENSMUSG00000032018-P,Benzoin,-1
ENSMUSG00000029878-P,Benzoin,-1
ENSMUSG00000052566-P,Benzoin,1
ENSMUSG00000030256-P,Benzoin,1
ENSMUSG00000041642-P,Benzoin,-1
ENSMUSG00000031147-P,Benzoin,-1
ENSMUSG00000066113-P,Benzoin,1
ENSMUSG00000045817-P,Benzoin,1
ENSMUSG00000021676-P,Benzoin,1
ENSMUSG00000027523-P,Benzoin,1
ENSMUSG00000041308-P,Benzoin,1
ENSMUSG00000033436-P,Benzoin,1
ENSMUSG00000038545-P,Benzoin,-1
ENSMUSG00000065799-P,Benzoin,-1
ENSMUSG00000029840-P,Benzoin,-1
ENSMUSG00000105607-P,Benzoin,1
ENSMUSG00000033502-P,Benzoin,1
ENSMUSG00000090877-P,Benzoin,1
ENSMUSG00000030268-P,Benzoin,-1
ENSMUSG00000090110-P,Benzoin,1
ENSMUSG00000026563-P,Benzoin,-1
ENSMUSG00000067928-P,Benzoin,1
ENSMUSG00000047181-P,Benzoin,-1
ENSMUSG00000053746-P,Benzoin,-1
ENSMUSG00000003360-P,Benzoin,-1
ENSMUSG00000032172-P,Benzoin,-1
ENSMUSG00000040761-P,Benzoin,1
ENSMUSG00000024190-P,Benzoin,1
ENSMUSG00000061838-P,Benzoin,1
ENSMUSG00000032251-P,Benzoin,-1
ENSMUSG00000047989-P,Benzoin,1
ENSMUSG00000041841-P,Benzoin,-1
ENSMUSG00000070544-P,Benzoin,1
ENSMUSG00000036435-P,Benzoin,1
ENSMUSG00000039157-P,Benzoin,-1
ENSMUSG00000040612-P,Benzoin,1
ENSMUSG00000044927-P,Benzoin,-1
ENSMUSG00000027782-P,Benzoin,-1
ENSMUSG00000038064-P,Benzoin,-1
ENSMUSG00000005575-P,Benzoin,1
ENSMUSG00000029034-P,Benzoin,-1
ENSMUSG00000034768-P,Benzoin,1
ENSMUSG00000028051-P,Benzoin,-1
ENSMUSG00000030697-P,Benzoin,-1
ENSMUSG00000024191-P,Benzoin,1
ENSMUSG00000026509-P,Benzoin,1
ENSMUSG00000034377-P,Benzoin,1
ENSMUSG00000007379-P,Benzoin,-1
ENSMUSG00000030554-P,Benzoin,1
ENSMUSG00000041135-P,Benzoin,1
ENSMUSG00000091183-P,Benzoin,1
ENSMUSG00000030352-P,Benzoin,-1
ENSMUSG00000034295-P,Benzoin,1
ENSMUSG00000031489-P,Benzoin,-1
ENSMUSG00000017831-P,Benzoin,1
ENSMUSG00000024947-P,Benzoin,-1
ENSMUSG00000025478-P,Benzoin,1
ENSMUSG00000029772-P,Benzoin,1
ENSMUSG00000085776-P,Benzoin,-1
ENSMUSG00000064246-P,Benzoin,1
ENSMUSG00000058351-P,Benzoin,1
ENSMUSG00000007739-P,Benzoin,1
ENSMUSG00000031590-P,Benzoin,1
ENSMUSG00000025505-P,Benzoin,-1
ENSMUSG00000031246-P,Benzoin,1
ENSMUSG00000045094-P,Benzoin,1
ENSMUSG00000026895-P,Benzoin,-1
ENSMUSG00000024002-P,Benzoin,1
ENSMUSG00000048874-P,Benzoin,1
ENSMUSG00000006476-P,Benzoin,-1
ENSMUSG00000002324-P,Benzoin,-1
ENSMUSG00000044365-P,Benzoin,-1
ENSMUSG00000042129-P,Benzoin,1
ENSMUSG00000069631-P,Benzoin,1
ENSMUSG00000040242-P,Benzoin,1
ENSMUSG00000039959-P,Benzoin,1
ENSMUSG00000020227-P,Benzoin,1
ENSMUSG00000020297-P,Benzoin,1
ENSMUSG00000031198-P,Benzoin,-1
ENSMUSG00000089875-P,Benzoin,-1
ENSMUSG00000002748-P,Benzoin,1
ENSMUSG00000001089-P,Benzoin,1
ENSMUSG00000052056-P,Benzoin,1
ENSMUSG00000097462-P,Benzoin,-1
ENSMUSG00000066800-P,Benzoin,1
ENSMUSG00000029551-P,Benzoin,-1
ENSMUSG00000027957-P,Benzoin,1
ENSMUSG00000086851-P,Benzoin,-1
ENSMUSG00000102101-P,Benzoin,-1
ENSMUSG00000051297-P,Benzoin,1
ENSMUSG00000078486-P,Benzoin,1
ENSMUSG00000003190-P,Benzoin,1
ENSMUSG00000051510-P,Benzoin,1
ENSMUSG00000022674-P,Benzoin,1
ENSMUSG00000036815-P,Benzoin,1
ENSMUSG00000025789-P,Benzoin,-1
ENSMUSG00000025894-P,Benzoin,1
ENSMUSG00000030201-P,Benzoin,1
ENSMUSG00000016018-P,Benzoin,-1
ENSMUSG00000022439-P,Benzoin,1
ENSMUSG00000015748-P,Benzoin,-1
ENSMUSG00000032459-P,Benzoin,1
ENSMUSG00000043614-P,Benzoin,1
ENSMUSG00000007570-P,Benzoin,1
ENSMUSG00000052951-P,Benzoin,1
ENSMUSG00000013663-P,Benzoin,-1
ENSMUSG00000006800-P,Benzoin,-1
ENSMUSG00000022843-P,Benzoin,-1
ENSMUSG00000038884-P,Benzoin,-1
ENSMUSG00000035692-P,Benzoin,1
ENSMUSG00000063801-P,Benzoin,1
ENSMUSG00000059456-P,Benzoin,-1
ENSMUSG00000031637-P,Benzoin,1
ENSMUSG00000017670-P,Benzoin,-1
ENSMUSG00000014846-P,Benzoin,-1
ENSMUSG00000010057-P,Benzoin,-1
ENSMUSG00000046806-P,Benzoin,-1
ENSMUSG00000040661-P,Benzoin,1
ENSMUSG00000040675-P,Benzoin,-1
ENSMUSG00000016487-P,Benzoin,1
ENSMUSG00000105302-P,Benzoin,1
ENSMUSG00000028057-P,Benzoin,1
ENSMUSG00000031513-P,Benzoin,1
ENSMUSG00000022751-P,Benzoin,-1
ENSMUSG00000033585-P,Benzoin,-1
ENSMUSG00000038058-P,Benzoin,1
ENSMUSG00000072662-P,Benzoin,1
ENSMUSG00000023764-P,Benzoin,1
ENSMUSG00000023826-P,Benzoin,1
ENSMUSG00000070643-P,Benzoin,1
ENSMUSG00000024548-P,Benzoin,-1
ENSMUSG00000050199-P,Benzoin,-1
ENSMUSG00000057440-P,Benzoin,1
ENSMUSG00000022010-P,Benzoin,1
ENSMUSG00000030616-P,Benzoin,1
ENSMUSG00000003949-P,Benzoin,1
ENSMUSG00000085184-P,Benzoin,1
ENSMUSG00000066595-P,Benzoin,1
ENSMUSG00000046714-P,Benzoin,1
ENSMUSG00000004263-P,Benzoin,-1
ENSMUSG00000000127-P,Benzoin,1
ENSMUSG00000075256-P,Benzoin,1
ENSMUSG00000025016-P,Benzoin,1
ENSMUSG00000034957-P,Benzoin,-1
ENSMUSG00000024800-P,Benzoin,1
ENSMUSG00000078201-P,Benzoin,1
ENSMUSG00000101059-P,Benzoin,1
ENSMUSG00000022629-P,Benzoin,1
ENSMUSG00000049287-P,Benzoin,1
ENSMUSG00000018293-P,Benzoin,1
ENSMUSG00000085945-P,Benzoin,1
ENSMUSG00000017314-P,Benzoin,-1
ENSMUSG00000051579-P,Benzoin,1
ENSMUSG00000093606-P,Benzoin,1
ENSMUSG00000027305-P,Benzoin,1
ENSMUSG00000005699-P,Benzoin,-1
ENSMUSG00000052837-P,Benzoin,1
ENSMUSG00000031079-P,Benzoin,1
ENSMUSG00000039000-P,Benzoin,1
ENSMUSG00000038780-P,Benzoin,1
ENSMUSG00000020546-P,Benzoin,1
ENSMUSG00000020330-P,Benzoin,1
ENSMUSG00000023046-P,Benzoin,-1
ENSMUSG00000031776-P,Benzoin,-1
