node1,node2
4833418N02Rik-S,"2,4,6-Cycloheptatrien-1-one-F"
4833418N02Rik-S,Uracil-F
Snhg12-S,4-Methoxyphenol-F
Gm15564-S,"Oxymorphone, bis(trimethylsilyl) ether-F"
Lamtor5-S,Palmitic Acid-F
Gm15446-S,Xylazine-F
Gm16339-S,L-Tyrosine-F
Gypc-S,"3,4-Methylenedioxyamphetamine-F"
Synj2bp-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Synj2bp-S,Azelaic acid-F
Gm5093-S,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F"
Gm5093-S,alpha-Hydroxyisobutyric acid-F
Gm5093-S,Butanedioic acid-F
Gm5093-S,Lignoceric acid-F
Sco2-S,"2',5'-Dimethoxypropiophenone-F"
Sco2-S,2-Amino-4-methylbenzophenone-F
Sco2-S,Palmitic Acid-F
Hspa1a-S,Suberic acid-F
Gm3294-S,Xylazine-F
Gm20712-S,N-Acetylaspartic acid-F
1500015L24Rik-S,"1-(2,4-Dimethoxyphenyl)-propan-2-one-F"
1500015L24Rik-S,4-Aminobutanoic acid-F
9330151L19Rik-S,3-Amino-5-methylisoxazole-F
Gm26814-S,Synephrine-F
Gm26814-S,Xylazine-F
D430036J16Rik-S,Xylazine-F
Gm2445-S,Heptylamine-F
Gm7467-S,"1-Octanol, 2-butyl--F"
Gm7467-S,3-Amino-5-methylisoxazole-F
Gm7467-S,"Benzoic acid, methyl ester-F"
Gm37569-S,N-Acetylaspartic acid-F
Gm37534-S,L-Glutamic acid-F
Gm17530-S,Benzenepropanoic acid-F
Pcdhga6-S,N-Acetylaspartic acid-F
Gm37397-S,"1-(2,4-Dimethoxyphenyl)-propan-2-one-F"
Gm37735-S,"3,4,5-Trimethoxyamphetamine-F"
Gm37735-S,2-Propyl-1-pentanol-F
C130075A20Rik-S,2-(Methylamino)ethanol-F
Gm43359-S,"3,4-Methylenedioxyamphetamine-F"
Gm43672-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F"
Gm42942-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Gm42600-S,"2,4,6-Cycloheptatrien-1-one-F"
