Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
"2,4,4'-Trihydroxybenzophenone",Xylazine,0.5,0.6666666666666666,3,0.9473684210526316,0.0143795336199304,5,0.6571428571428573,0.1561749271137024,6,0.7731277533039648,0.0011834045944413,14,True,+,0.0257902867201983
"2,4,4'-Trihydroxybenzophenone",Yangonin,0.5,0.6666666666666666,3,0.948683298050514,0.0513167019494861,4,0.9856107606091624,0.0003090856678496,6,0.928374655647383,4.675869129815674e-06,13,True,+,0.001326998160613
"2,4-Di-tert-butylphenol","Benzaldehyde, 2,5-dimethoxy",-0.8660254037844387,0.3333333333333332,3,-0.3535533905932737,0.5594043441634877,5,,,1,-0.7082411344924523,0.032738626144084,9,True,-,0.1415939363950721
"2,4-Di-tert-butylphenol",N-Acetyl-L-alanine,0.5,0.6666666666666666,3,0.6668859288553501,0.2188939813132315,5,,,1,0.7949860383179369,0.0104445177096839,9,True,+,0.0772399309677287
"2,4-Di-tert-butylphenol",Oleamide,0.5,0.6666666666666666,3,0.6,0.2847569798652938,5,,,1,0.8499999999999999,0.0037047773275858,9,True,+,0.0473847093603678
"2,4-Di-tert-butylphenol",Pipecolic acid,0.5,0.6666666666666666,3,0.5797509043642028,0.3055749188472384,5,,,1,0.8907877552249789,0.0012718896065708,9,True,+,0.0270389174672081
"2,5-Dimethoxybenzhydrazide","2,5-Dimethoxybenzonitrile",,,2,0.8999999999999998,0.0373860734684987,5,0.7714285714285715,0.0723965014577259,6,0.8076923076923077,0.0008391600097274,13,True,+,0.0218967437989738
"2,5-Dimethoxybenzhydrazide","2,5-Dimethoxyphenol",,,2,0.8999999999999998,0.0373860734684987,5,0.8285714285714287,0.0415626822157433,6,0.8461538461538461,0.0002660120557522,13,True,+,0.0120992023903981
"2,5-Dimethoxybenzhydrazide","2',5'-Dimethoxypropiophenone",,,2,1.0,1.4042654220543602e-24,5,0.8857142857142858,0.0188454810495626,6,0.8516483516483516,0.0002202194162536,13,True,+,0.0109436425835069
"2,5-Dimethoxybenzhydrazide",2-Amino-4-methylbenzophenone,,,2,0.7,0.1881204043741873,5,0.8999999999999998,0.0373860734684987,5,0.6573426573426573,0.0201854985098541,12,True,+,0.1110629473722719
"2,5-Dimethoxybenzhydrazide","2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",,,2,0.9746794344808964,0.0048182304681985,5,0.7714285714285715,0.0723965014577259,6,0.7950488951876541,0.0011604477125239,13,True,+,0.0257902867201983
