ID,External ID,Name,Tissue,Feature Type,Direction of Change (LPS & DSS),Median BiBC Percentile,Degree,Degree Percentile,Feces-Degree,Feces-Degree Percentile,Plasma-Degree,Plasma-Degree Percentile,Plexus-Degree,Plexus-Degree Percentile,Cortex-Degree,Cortex-Degree Percentile,Striatum-Degree,Striatum-Degree Percentile,Remaining-Brain-Degree,Remaining-Brain-Degree Percentile,"BiBC, Feces-Choroid Plexus, via Plasma","BiBC, Feces-Choroid Plexus, via Plasma (%ile)","BiBC, Feces-Cortex, via Plasma","BiBC, Feces-Cortex, via Plasma (%ile)","BiBC, Feces-Cortex, via Plexus","BiBC, Feces-Cortex, via Plexus (%ile)","BiBC, Feces-Cortex, via Plasma + Plexus","BiBC, Feces-Cortex, via Plasma + Plexus (%ile)","BiBC, Feces-Striatum, via Plasma","BiBC, Feces-Striatum, via Plasma (%ile)","BiBC, Feces-Striatum, via Plexus","BiBC, Feces-Striatum, via Plexus (%ile)","BiBC, Feces-Striatum, via Plasma + Plexus","BiBC, Feces-Striatum, via Plasma + Plexus (%ile)","BiBC, Plasma-Plexus","BiBC, Plasma-Plexus (%ile)","BiBC, Plasma - Cortex","BiBC Percentile, Plasma - Cortex","BiBC, Plasma - Striatum","BiBC Percentile, Plasma - Striatum","BiBC, Choroid Plexus - Cortex","BiBC Percentile, Choroid Plexus - Cortex","BiBC, Choroid Plexus - Striatum","BiBC Percentile, Choroid Plexus - Striatum","BiBC, Choroid Plexus - Remaining Brain","BiBC Percentile, Choroid Plexus - Remaining Brain","BiBC, Choroid Plexus - Other Transcriptomics","BiBC Percentile, Choroid Plexus - Other Transcriptomics",Median BiBC Percentile,Subnetwork,Frustration,Total # of Inputs,# Inputs Indicating Up,# Inputs Indicating Down,"Mean Abundance, VECPAC, CRE-","Mean Abundance, VECPAC, CRE+","Mean Abundance, LPS, CTRL","Mean Abundance, LPS, 2.5h","Mean Abundance, DSS, CTRL","Mean Abundance, DSS, T1","Log2 Mean Fold Change, VECPAC","Log2 Mean Fold Change, LPS","Log2 Mean Fold Change, DSS",Actual Direction of Change in DSS,Predicted Direction Matches Actual Direction?,"Median Abundance, VECPAC, CRE-","Median Abundance, VECPAC, CRE+","Median Abundance, LPS, CTRL","Median Abundance, LPS, 2.5h","Median Abundance, DSS, CTRL","Median Abundance, DSS, T1",Minimum Median Control Abundance,Coefficient of Variation (Medians)
2759,ENSMUSG00000071648,Rom1,Remaining Brain,Gene,Up,43.7%,4,39.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,2,80.9%,1,79.7%,,,,,,,,,,,,,,,,,,,,,61.0,28.3%,210.2,40.0%,810.7,76.7%,1081.9,47.3%,43.7%,,,,,,4.504E+00,4.200E+00,4.729E+00,4.807E+00,4.527E+00,4.732E+00,-0.101,0.023,0.064,Up,True,4.532E+00,4.464E+00,4.828E+00,4.779E+00,4.427E+00,4.776E+00,4.427E+00,0.045
2760,ENSMUSG00000071661,Zbtb3,Remaining Brain,Gene,Up,37.9%,11,73.5%,0,0.0%,0,0.0%,2,69.1%,0,0.0%,9,96.1%,0,0.0%,,,,,,,,,,,,,,,,,,,,,78.3,30.4%,614.8,57.6%,88.5,35.3%,781.6,40.4%,37.9%,,,,,,2.378E+00,2.081E+00,2.212E+00,2.298E+00,2.177E+00,2.487E+00,-0.192,0.055,0.192,Up,True,2.337E+00,1.989E+00,2.596E+00,2.418E+00,1.806E+00,2.713E+00,1.806E+00,0.179
2761,ENSMUSG00000072809,9330160F10Rik,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,2.648E+00,2.473E+00,2.983E+00,3.120E+00,2.440E+00,2.635E+00,-0.099,0.065,0.111,Up,True,2.512E+00,2.448E+00,3.080E+00,3.104E+00,2.797E+00,2.562E+00,2.512E+00,0.102
2762,ENSMUSG00000072919,Noxred1,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,1.095E+00,5.654E-01,8.782E-01,1.193E+00,5.558E-01,9.021E-01,-0.953,0.442,0.699,Up,True,1.083E+00,0.000E+00,8.921E-01,1.524E+00,6.737E-01,9.864E-01,6.737E-01,0.232
2763,ENSMUSG00000072964,Bhlhb9,Remaining Brain,Gene,Down,68.0%,3,28.4%,0,0.0%,0,0.0%,0,0.0%,2,77.6%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,1333.7,79.5%,367.7,48.0%,607.7,68.3%,2309.2,67.7%,68.0%,,,,,,6.460E+00,6.504E+00,6.703E+00,6.605E+00,6.554E+00,6.465E+00,0.010,-0.021,-0.020,Down,True,6.512E+00,6.414E+00,6.823E+00,6.551E+00,6.496E+00,6.472E+00,6.496E+00,0.028
2764,ENSMUSG00000073460,Pnldc1,Remaining Brain,Gene,Up,0.0%,2,16.1%,0,0.0%,0,0.0%,0,0.0%,2,77.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,1.880E+00,6.437E-01,1.921E+00,2.356E+00,1.249E+00,2.073E+00,-1.547,0.294,0.731,Up,True,2.307E+00,0.000E+00,1.645E+00,2.190E+00,9.460E-01,2.196E+00,9.460E-01,0.417
2765,ENSMUSG00000073680,Tmem88b,Remaining Brain,Gene,Down,73.1%,5,47.4%,0,0.0%,0,0.0%,2,69.1%,1,60.6%,0,0.0%,2,94.5%,,,,,,,,,,,,,,,,,,,,,847.7,68.5%,665.3,59.9%,1821.9,93.8%,3334.9,77.7%,73.1%,,,,,,8.650E+00,8.728E+00,8.869E+00,8.640E+00,8.719E+00,8.436E+00,0.013,-0.038,-0.048,Down,True,8.737E+00,8.626E+00,8.874E+00,8.529E+00,8.623E+00,8.528E+00,8.623E+00,0.014
2767,ENSMUSG00000074215,Gm10643,Remaining Brain,Gene,Up,15.8%,2,16.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,64.7%,1,79.7%,,,,,,,,,,,,,,,,,,,,,0.0,14.2%,10.0,17.4%,16.7,21.6%,26.7,13.9%,15.8%,,,,,,3.193E+00,2.593E+00,2.948E+00,3.470E+00,2.865E+00,3.277E+00,-0.301,0.235,0.194,Up,True,3.059E+00,3.290E+00,3.085E+00,3.474E+00,3.127E+00,3.440E+00,3.059E+00,0.011
2769,ENSMUSG00000074580,4931440P22Rik,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,2.360E+00,2.815E+00,2.758E+00,2.101E+00,2.301E+00,1.358E+00,0.254,-0.392,-0.761,Down,True,2.559E+00,2.795E+00,2.819E+00,2.059E+00,2.445E+00,1.882E+00,2.445E+00,0.074
2770,ENSMUSG00000074646,6430550D23Rik,Remaining Brain,Gene,Up,28.9%,4,39.1%,0,0.0%,0,0.0%,0,0.0%,2,77.6%,2,80.9%,0,0.0%,,,,,,,,,,,,,,,,,,,,,83.5,31.2%,106.0,32.2%,34.6,26.7%,224.1,24.2%,28.9%,,,,,,9.774E-01,3.565E-01,3.918E-01,7.912E-01,5.420E-01,7.095E-01,-1.455,1.014,0.388,Up,True,9.375E-01,0.000E+00,0.000E+00,5.532E-01,0.000E+00,9.226E-01,0.000E+00,1.732
2771,ENSMUSG00000074793,Hspa12b,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,2.617E+00,2.991E+00,2.529E+00,1.990E+00,2.614E+00,1.637E+00,0.192,-0.346,-0.676,Down,True,3.195E+00,3.091E+00,2.537E+00,2.487E+00,2.624E+00,1.918E+00,2.537E+00,0.128
2772,ENSMUSG00000074811,Hps6,Remaining Brain,Gene,Down,44.0%,4,39.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,2,80.9%,1,79.7%,,,,,,,,,,,,,,,,,,,,,106.1,34.0%,464.5,51.8%,212.3,47.4%,783.0,40.5%,44.0%,gene_B_4,,,,,4.210E+00,4.439E+00,4.556E+00,4.257E+00,4.244E+00,3.947E+00,0.076,-0.098,-0.104,Down,True,4.155E+00,4.648E+00,4.658E+00,4.491E+00,4.298E+00,3.938E+00,4.155E+00,0.059
2773,ENSMUSG00000074813,Morrbid,Remaining Brain,Gene,Up,35.4%,3,28.4%,0,0.0%,0,0.0%,1,50.1%,1,60.6%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,30.1,23.4%,449.0,51.0%,97.3,36.4%,576.5,34.5%,35.4%,,,,,,1.061E+00,7.414E-01,9.124E-01,1.139E+00,1.036E+00,1.477E+00,-0.517,0.320,0.512,Up,True,1.074E+00,1.069E+00,1.028E+00,1.205E+00,1.190E+00,1.481E+00,1.028E+00,0.076
2774,ENSMUSG00000075225,Ccdc162,Remaining Brain,Gene,Down,22.5%,2,16.1%,0,0.0%,0,0.0%,2,69.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,21.3,21.4%,42.8,24.6%,23.8,23.7%,87.9,17.4%,22.5%,,,,,,1.457E+00,1.701E+00,1.753E+00,1.691E+00,1.938E+00,1.678E+00,0.223,-0.052,-0.207,Down,True,1.708E+00,1.676E+00,1.843E+00,1.945E+00,1.964E+00,2.024E+00,1.708E+00,0.070
2775,ENSMUSG00000078435,AU041133,Remaining Brain,Gene,Up,36.2%,4,39.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,3,98.6%,,,,,,,,,,,,,,,,,,,,,122.7,35.3%,134.1,34.5%,418.9,59.9%,675.7,37.0%,36.2%,gene_B_3,,,,,2.672E+00,2.446E+00,3.103E+00,3.277E+00,3.369E+00,3.491E+00,-0.127,0.079,0.052,Up,True,2.965E+00,2.811E+00,3.112E+00,3.261E+00,3.223E+00,3.297E+00,2.965E+00,0.042
2776,ENSMUSG00000079043,Fastkd5,Remaining Brain,Gene,Up,38.2%,2,16.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,260.5,45.1%,189.0,38.4%,112.0,38.0%,561.6,34.1%,38.2%,,,,,,4.019E+00,3.638E+00,4.099E+00,4.295E+00,3.856E+00,4.059E+00,-0.144,0.067,0.074,Up,True,4.104E+00,3.711E+00,4.206E+00,4.283E+00,4.034E+00,3.938E+00,4.034E+00,0.021
2777,ENSMUSG00000079083,Jrkl,Remaining Brain,Gene,Up,64.6%,6,54.4%,0,0.0%,0,0.0%,1,50.1%,2,77.6%,0,0.0%,3,98.6%,,,,,,,,,,,,,,,,,,,,,761.6,65.0%,249.2,42.3%,1034.5,82.3%,2045.3,64.3%,64.6%,gene_B_4,,,,,4.796E+00,4.643E+00,4.893E+00,5.082E+00,4.960E+00,5.073E+00,-0.047,0.055,0.033,Up,True,4.745E+00,4.735E+00,4.935E+00,4.973E+00,4.837E+00,5.080E+00,4.745E+00,0.020
2778,ENSMUSG00000079157,Nalf1,Remaining Brain,Gene,Down,56.5%,3,28.4%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,2,94.5%,,,,,,,,,,,,,,,,,,,,,728.7,62.6%,501.4,53.4%,372.8,56.5%,1602.9,56.6%,56.5%,gene_B_2,,,,,8.253E+00,8.411E+00,8.604E+00,8.466E+00,8.492E+00,8.462E+00,0.027,-0.023,-0.005,Down,True,8.379E+00,8.480E+00,8.588E+00,8.529E+00,8.464E+00,8.424E+00,8.379E+00,0.012
2779,ENSMUSG00000081683,Fzd10,Remaining Brain,Gene,Down,26.8%,2,16.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,52.1,26.8%,60.4,26.8%,48.3,29.4%,160.8,21.4%,26.8%,,,,,,3.581E+00,3.883E+00,3.019E+00,2.261E+00,2.893E+00,2.589E+00,0.117,-0.417,-0.160,Down,True,3.610E+00,3.711E+00,3.051E+00,2.322E+00,2.939E+00,2.839E+00,2.939E+00,0.112
2781,ENSMUSG00000083307,AA414768,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,9.686E-01,1.253E+00,1.495E+00,8.292E-01,1.363E+00,1.161E+00,0.371,-0.850,-0.231,Down,True,1.064E+00,1.314E+00,1.534E+00,3.969E-01,1.294E+00,1.018E+00,1.064E+00,0.181
2782,ENSMUSG00000084375,Gm11637,Remaining Brain,Gene,Up,60.2%,9,67.8%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,7,95.0%,1,79.7%,,,,,,,,,,,,,,,,,,,,,551.7,57.3%,1055.4,73.6%,352.4,55.5%,1959.5,63.0%,60.2%,,,,,,1.054E+00,4.759E-01,1.518E+00,1.827E+00,9.961E-01,1.675E+00,-1.147,0.268,0.750,Up,True,1.207E+00,0.000E+00,1.237E+00,1.511E+00,1.131E+00,1.980E+00,1.131E+00,0.046
2783,ENSMUSG00000085007,Smim43,Remaining Brain,Gene,Up,54.5%,6,54.4%,0,0.0%,0,0.0%,0,0.0%,3,85.2%,2,80.9%,1,79.7%,,,,,,,,,,,,,,,,,,,,,1247.4,78.1%,112.0,32.7%,285.1,51.8%,1644.5,57.3%,54.5%,,,,,,5.069E+00,4.832E+00,5.478E+00,5.645E+00,4.617E+00,4.970E+00,-0.069,0.043,0.106,Up,True,5.047E+00,4.941E+00,5.474E+00,5.691E+00,5.134E+00,4.846E+00,5.047E+00,0.043
2784,ENSMUSG00000085111,Ascl4,Remaining Brain,Gene,Up,56.5%,6,54.4%,0,0.0%,0,0.0%,1,50.1%,2,77.6%,3,88.2%,0,0.0%,,,,,,,,,,,,,,,,,,,,,611.3,58.9%,643.1,58.9%,220.1,47.8%,1474.5,54.2%,56.5%,,,,,,9.908E-01,8.841E-01,6.270E-01,8.292E-01,9.972E-01,1.078E+00,-0.164,0.403,0.112,Up,True,8.580E-01,1.314E+00,4.840E-01,3.969E-01,1.115E+00,1.481E+00,4.840E-01,0.388
2785,ENSMUSG00000085382,Gm13861,Remaining Brain,Gene,Up,,1,5.3%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673E+00,1.230E+00,1.016E+00,1.445E+00,5.559E-01,1.083E+00,-0.444,0.509,0.963,Up,True,1.604E+00,1.676E+00,1.028E+00,1.511E+00,0.000E+00,1.481E+00,0.000E+00,0.926
2786,ENSMUSG00000086034,Gm15201,Remaining Brain,Gene,Up,37.6%,3,28.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,64.7%,2,94.5%,,,,,,,,,,,,,,,,,,,,,41.5,25.1%,252.9,42.6%,200.1,46.3%,494.5,32.7%,37.6%,,,,,,1.156E+00,1.048E+00,1.913E+00,2.232E+00,1.245E+00,1.455E+00,-0.141,0.222,0.224,Up,True,1.577E+00,1.151E+00,1.748E+00,2.231E+00,1.131E+00,1.018E+00,1.131E+00,0.214
2788,ENSMUSG00000086213,A330040F15Rik,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,5.292E-01,9.687E-01,9.360E-01,4.196E-01,6.863E-01,1.845E-01,0.872,-1.157,-1.895,Down,True,0.000E+00,1.151E+00,5.045E-01,0.000E+00,7.871E-01,0.000E+00,0.000E+00,0.926
2789,ENSMUSG00000086732,Gm6117,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,5.499E-01,1.179E+00,1.022E+00,5.407E-01,7.414E-01,4.069E-01,1.101,-0.918,-0.866,Down,True,3.649E-01,1.151E+00,1.037E+00,3.969E-01,6.737E-01,0.000E+00,3.649E-01,0.486
2790,ENSMUSG00000087067,Gm11532,Remaining Brain,Gene,Down,32.9%,6,54.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,94.2%,0,0.0%,,,,,,,,,,,,,,,,,,,,,14.4,19.7%,908.6,69.4%,17.1,21.7%,940.1,44.1%,32.9%,,,,,,7.555E-01,9.356E-01,5.368E-01,3.930E-01,1.205E+00,9.529E-01,0.309,-0.450,-0.338,Down,True,8.400E-01,0.000E+00,0.000E+00,3.891E-01,1.115E+00,1.018E+00,0.000E+00,0.891
2791,ENSMUSG00000087141,Plcxd2,Remaining Brain,Gene,Down,,1,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.070E+00,7.155E+00,7.283E+00,7.245E+00,7.132E+00,7.058E+00,0.017,-0.008,-0.015,Down,True,7.086E+00,7.181E+00,7.315E+00,7.149E+00,7.078E+00,7.061E+00,7.078E+00,0.019
2792,ENSMUSG00000089940,Gm4117,Remaining Brain,Gene,Up,44.1%,5,47.4%,0,0.0%,0,0.0%,0,0.0%,3,85.2%,2,80.9%,0,0.0%,,,,,,,,,,,,,,,,,,,,,79.5,30.7%,1571.0,83.3%,22.2,23.4%,1672.6,57.6%,44.1%,,,,,,7.792E-01,3.352E-01,6.071E-01,9.622E-01,3.831E-01,1.262E+00,-1.217,0.664,1.720,Up,True,8.015E-01,0.000E+00,4.503E-01,9.501E-01,0.000E+00,1.567E+00,0.000E+00,0.963
2793,ENSMUSG00000090862,Rps13,Remaining Brain,Gene,Up,65.9%,9,67.8%,0,0.0%,0,0.0%,0,0.0%,2,77.6%,1,64.7%,6,99.8%,,,,,,,,,,,,,,,,,,,,,663.3,60.7%,527.8,54.4%,1415.8,89.5%,2607.0,71.0%,65.9%,gene_B_0,,,,,9.680E+00,9.566E+00,9.845E+00,9.942E+00,9.679E+00,9.783E+00,-0.017,0.014,0.015,Up,True,9.605E+00,9.630E+00,9.840E+00,9.999E+00,9.655E+00,9.761E+00,9.605E+00,0.013
2794,ENSMUSG00000091387,Gcnt4,Remaining Brain,Gene,Down,35.7%,3,28.4%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,1,64.7%,1,79.7%,,,,,,,,,,,,,,,,,,,,,186.4,40.1%,97.9,31.2%,163.3,43.0%,447.6,31.1%,35.7%,,,,,,3.549E+00,3.787E+00,3.926E+00,3.679E+00,3.530E+00,3.392E+00,0.094,-0.094,-0.058,Down,True,3.667E+00,3.705E+00,4.006E+00,3.590E+00,3.598E+00,3.614E+00,3.598E+00,0.058
2795,ENSMUSG00000092094,Zfp804b,Remaining Brain,Gene,Up,33.6%,2,16.1%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,1,79.7%,,,,,,,,,,,,,,,,,,,,,2277.0,90.1%,0.0,0.0%,0.0,0.0%,2277.0,67.1%,33.6%,,,,,,1.744E+00,1.675E+00,2.080E+00,2.284E+00,2.166E+00,2.484E+00,-0.058,0.135,0.197,Up,True,1.669E+00,1.989E+00,2.109E+00,2.490E+00,2.210E+00,2.348E+00,1.669E+00,0.144
2796,ENSMUSG00000092417,Gpank1,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,79.7%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,6.163E+00,6.065E+00,6.434E+00,6.487E+00,6.133E+00,6.280E+00,-0.023,0.012,0.034,Up,True,5.997E+00,6.039E+00,6.391E+00,6.435E+00,6.107E+00,6.186E+00,5.997E+00,0.033
2797,ENSMUSG00000093720,UNKNOWN,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,1.065E+00,5.107E-01,7.715E-01,1.339E+00,8.278E-01,9.905E-01,-1.060,0.795,0.259,Up,True,1.040E+00,0.000E+00,4.503E-01,1.259E+00,9.460E-01,1.016E+00,4.503E-01,0.390
2798,ENSMUSG00000094344,Gm11942,Remaining Brain,Gene,Up,22.6%,4,39.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,3,88.2%,1,79.7%,,,,,,,,,,,,,,,,,,,,,8.2,17.7%,60.7,26.8%,38.6,27.7%,107.4,18.4%,22.6%,,,,,,1.116E+01,1.072E+01,7.038E-01,1.077E+00,1.317E+00,1.604E+00,-0.059,0.614,0.285,Up,True,1.127E+01,1.052E+01,0.000E+00,1.292E+00,1.512E+00,1.918E+00,0.000E+00,1.436
2799,ENSMUSG00000095845,Gng14,Remaining Brain,Gene,Up,30.7%,3,28.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,80.9%,1,79.7%,,,,,,,,,,,,,,,,,,,,,46.5,25.9%,129.3,34.2%,127.5,39.5%,303.4,27.1%,30.7%,,,,,,2.102E+00,1.156E+00,1.751E+00,2.500E+00,1.741E+00,2.581E+00,-0.863,0.514,0.568,Up,True,2.500E+00,1.325E+00,1.831E+00,2.786E+00,1.737E+00,2.370E+00,1.737E+00,0.206
2801,ENSMUSG00000096917,2500002B13Rik,Remaining Brain,Gene,Up,36.3%,3,28.4%,0,0.0%,0,0.0%,2,69.1%,1,60.6%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,813.3,67.2%,73.2,28.6%,29.3,25.2%,915.8,43.9%,36.3%,,,,,,2.209E+00,1.780E+00,2.221E+00,2.788E+00,1.957E+00,2.017E+00,-0.311,0.328,0.044,Up,True,2.365E+00,2.003E+00,2.130E+00,2.753E+00,1.991E+00,1.980E+00,1.991E+00,0.087
2802,ENSMUSG00000096971,4930556M19Rik,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,5.723E-01,1.619E-01,4.533E-01,1.080E+00,4.565E-01,8.363E-01,-1.822,1.252,0.874,Up,True,3.649E-01,0.000E+00,0.000E+00,1.081E+00,0.000E+00,9.864E-01,0.000E+00,1.732
2803,ENSMUSG00000097061,9330151L19Rik,Remaining Brain,Gene,Down,40.4%,3,28.4%,0,0.0%,0,0.0%,2,69.1%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,4.2,16.5%,390.0,48.9%,196.8,46.0%,591.0,34.7%,40.4%,,,,,,4.537E+00,4.717E+00,5.374E+00,5.339E+00,5.078E+00,5.019E+00,0.056,-0.009,-0.017,Down,True,4.466E+00,4.714E+00,5.388E+00,5.336E+00,5.090E+00,4.985E+00,4.466E+00,0.094
2804,ENSMUSG00000097403,9230116N13Rik,Remaining Brain,Gene,Down,20.6%,2,16.1%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,15.7,20.1%,58.5,26.5%,15.1,21.1%,89.3,17.5%,20.6%,,,,,,7.811E-01,9.133E-01,1.199E+00,8.173E-01,8.879E-01,4.005E-01,0.226,-0.553,-1.149,Down,True,8.015E-01,1.151E+00,1.038E+00,9.501E-01,6.737E-01,0.000E+00,6.737E-01,0.220
2805,ENSMUSG00000097595,1500002F19Rik,Remaining Brain,Gene,Down,0.0%,1,5.3%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,1.813E+00,2.049E+00,1.860E+00,1.429E+00,1.737E+00,1.601E+00,0.176,-0.381,-0.118,Down,True,1.855E+00,2.463E+00,2.023E+00,1.478E+00,1.737E+00,1.606E+00,1.737E+00,0.077
2807,ENSMUSG00000097781,9330136K24Rik,Remaining Brain,Gene,Up,39.3%,4,39.1%,0,0.0%,0,0.0%,0,0.0%,2,77.6%,0,0.0%,2,94.5%,,,,,,,,,,,,,,,,,,,,,258.5,45.0%,3.8,15.5%,266.1,50.8%,528.4,33.6%,39.3%,gene_B_0,,,,,9.833E-01,3.407E-01,1.894E+00,2.247E+00,1.477E+00,1.917E+00,-1.529,0.246,0.376,Up,True,1.003E+00,0.000E+00,2.089E+00,2.126E+00,1.190E+00,1.918E+00,1.003E+00,0.407
2808,ENSMUSG00000098132,Rassf10,Remaining Brain,Gene,Up,70.9%,5,47.4%,0,0.0%,0,0.0%,1,50.1%,4,88.4%,0,0.0%,0,0.0%,,,,,,,,,,,,,,,,,,,,,862.0,69.1%,1486.5,82.1%,437.2,60.9%,2785.7,72.7%,70.9%,,,,,,2.320E+00,1.839E+00,1.410E+00,2.923E+00,2.009E+00,2.605E+00,-0.335,1.052,0.375,Up,True,2.374E+00,1.704E+00,1.569E+00,2.968E+00,2.087E+00,2.454E+00,1.569E+00,0.203
2809,ENSMUSG00000098447,Gm27184,Remaining Brain,Gene,Down,44.4%,3,28.4%,0,0.0%,0,0.0%,1,50.1%,0,0.0%,1,64.7%,1,79.7%,,,,,,,,,,,,,,,,,,,,,228.4,43.2%,287.4,44.0%,446.3,61.5%,962.0,44.9%,44.4%,,,,,,5.817E-01,1.210E+00,8.571E-01,5.368E-01,1.306E+00,5.801E-01,1.056,-0.675,-1.171,Down,True,3.649E-01,1.314E+00,9.297E-01,3.891E-01,1.169E+00,0.000E+00,3.649E-01,0.503
2810,ENSMUSG00000098789,Jmjd7,Remaining Brain,Gene,Up,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0,0.0%,0.0%,,,,,,1.695E+00,1.606E+00,2.000E+00,2.333E+00,1.637E+00,2.141E+00,-0.078,0.223,0.387,Up,True,1.669E+00,1.883E+00,1.754E+00,2.250E+00,1.833E+00,2.370E+00,1.669E+00,0.047
2811,ENSMUSG00000099098,1110035H17Rik,Remaining Brain,Gene,Down,64.1%,3,28.4%,0,0.0%,0,0.0%,1,50.1%,1,60.6%,1,64.7%,0,0.0%,,,,,,,,,,,,,,,,,,,,,758.3,64.3%,848.2,67.8%,407.3,59.1%,2013.9,63.8%,64.1%,,,,,,1.100E+00,1.353E+00,2.053E+00,1.521E+00,1.688E+00,1.438E+00,0.298,-0.432,-0.231,Down,True,8.922E-01,1.229E+00,2.173E+00,1.606E+00,1.668E+00,1.481E+00,8.922E-01,0.409
