NAME,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL
"2,4-Dimethoxybenzaldoxime",17.94011521236495,19.818057777171546,0.0,0.0,0.0,0.0
"2,4-Di-tert-butylphenol",0.0,0.0,0.0,19.82050752970741,0.0,0.0
"2,4-Imidazolidinedione, 5,5-dimethyl",20.369795357799262,19.297820953005818,20.747197743313908,22.83727865583102,18.65522603045292,19.085861938258358
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",20.42470922139825,18.751617332488216,21.261281860157556,21.473939753153072,18.082766152977555,17.18735768261774
"2,5-Dimethoxybenzhydrazide",23.4900294503373,24.776140743686877,25.329266059343094,24.375306213684027,25.24082104463623,25.83813155781874
"2,5-Dimethoxybenzonitrile",19.164252852779434,20.47107429638914,20.63470416169878,19.79289995070058,20.266279043551442,20.754185794790924
"2,5-Dimethoxyphenol",22.557684600542206,22.66768872526515,24.01831525045924,23.86543227971186,23.567515527226238,24.203270419032666
"2',5'-Dimethoxypropiophenone",24.45571852205572,25.749915290242143,25.61704680935054,24.799673380491278,25.39977288963408,25.996029564679876
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",21.328116205704955,20.84237960964521,21.635955603201072,21.642449890436005,0.0,0.0
"2-Allyl-1,4-dimethoxybenzene",25.50242541464524,25.69712058840925,25.95978682416886,26.027803260676727,25.0093300051616,25.602981961906476
2-Amino-4-methylbenzophenone,16.717031507665762,18.43860633069697,19.28548253531151,0.0,18.585871881384584,19.847784078760895
2-Aminoquinolin-8-ol,0.0,0.0,0.0,0.0,0.0,24.435467903715466
2-Butanol,0.0,0.0,0.0,0.0,0.0,0.0
2-Buten-1-ol,0.0,0.0,0.0,21.15907032150826,0.0,21.21691143552735
