NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",0.0,0.0,0.0,0.0,0.0
"Benz[c]acridine, 5,10-dimethyl",0.0,0.0,0.0,0.0,0.0
"Benzaldehyde, 2,5-dimethoxy",36.77378385021362,36.811080027003406,36.834155663012886,36.65034223123507,37.07901201540459
"Benzene, 1,4-dimethoxy",21.961559184882717,21.71408449654421,21.69966837224954,21.95595325982998,22.291441623904827
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",0.0,0.0,0.0,0.0,0.0
"Benzene, 1-ethyl-3,5-dimethyl",0.0,0.0,0.0,0.0,22.688453331803036
Benzeneacetic acid,0.0,16.9944651043821,0.0,0.0,0.0
Benzenepropanoic acid,23.79940184683109,24.258220467820866,23.692680315189627,22.41462000490795,24.107039791306832
"Benzenesulfonamide, N-butyl",15.003628974445633,14.343955093383784,14.312866187543195,13.823047283759344,14.094293522706698
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",28.599272358628784,28.067693672798573,28.964502446549815,28.534137870613126,28.618552685614844
"Benzoic acid, methyl ester",21.057437233753532,23.60225522439828,23.448939779643375,23.3263624676663,23.524023628379418
Benzoic Acid,29.284695791463566,29.124125123058324,28.732721292335253,28.94169337362268,29.188495454602023
Benzophenone,15.926370085759228,15.586583152381673,15.4124450593353,13.723149220554472,15.014546059622038
Benzyl alcohol,26.124680248793467,25.482149848164674,25.20862607487756,24.637044057573764,24.816673950352694
Biphenyl,22.74710092715393,22.201216470986825,22.108010502057933,21.47224412032802,22.051240364879405
Butachlor ESA,0.0,0.41983322628656405,0.2733582271927578,0.4264853051131411,0.7265680236581048
Butanedioic acid,29.79087446555183,28.03581362715321,30.35284775401333,30.054929794351334,30.329226419214645
Butylmethylamine,22.81099088130474,24.058890426882957,23.88655120782549,23.660649989295912,23.879301533602128
Butyric Acid,27.420150699347722,27.459119204125283,27.211105871214126,26.959151882395517,26.592638022239367
Chlorobenzilate ,24.23073694721992,0.0,27.177019944917465,24.008299885729894,0.0
Cholesterol,27.692628693275136,21.203835638659275,21.337208381632614,22.021162738221143,19.50307379219758
cis-2-Decenoic acid,0.0,0.0,0.0,0.0,0.0
Citramalic acid,13.482162057426363,15.563811450057244,13.907917479651978,14.012738758466417,14.981824899387375
Crotonic acid,23.345830319069666,22.852665855524364,22.58566850567919,22.529119772855296,20.572658124079172
Curcumin,17.67393755223789,17.407270799458633,17.101222969153497,16.695495023749483,17.29330143958063
Cyclobutylamine,25.64096237308043,25.440192318272203,25.06651529868549,25.02397820866551,25.343148189854748
Cyclocurcumin,0.0,0.0,0.0,0.0,0.0
Cycloheptanol,23.710668173184963,22.345274947687095,22.611346762952415,22.494973555950406,22.617513326540095
"Cyclohexanone, 3,3,5-trimethyl",20.72002987100183,21.767125274123824,22.191293067257217,23.28206567072439,23.01679334067795
Cyclooctylamine,22.768420646566877,24.36198881830975,24.401980955114638,24.34136887608171,25.243048146350752
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",20.254297979914647,19.640304793039657,19.581496017929076,18.811627701804156,19.248906385934564
