,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL
Azatadine,7751.711976,6423.096266,3796.236858,2561.541589,4127.597606,5306.137333,5187.952723,4845.651727,5005.781794,3552.723055,2409.671936,5508.340514,6121.479081,6288.278216,3319.354466,6277.073674,4970.122779,3611.2686,4921.651142
"Azetidine, 1-acetyl-2-methyl-",0,331565971.9,44777279.63,36843104.59,47964901.76,0,0,44178430.8,0,34311344.41,0,0,0,78068863.77,113894646.3,41645578.01,0,9741479.204,68065084.08
"Aziridine, 1-(2-buten-2-yl)-",252103085.3,34791267.41,0,81007746.9,75313769.58,139100279.9,0,69000514.55,0,0,77794412.43,0,249679856.4,288091330.1,166488445.1,0,0,0,0
"Benzaldehyde, 2,5-dimethyl-",0,0.612621306,0,0.547788733,2.349290283,5.472873088,1.975333179,1.990541962,0,4.11318142,4.360288183,0,1.22841212,0.981161167,0.940990432,4.416629251,0,2.679013155,0
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",0,0,25356.03208,0,0,0,0,0,0,0,35066.82789,0,0,97502.1257,60349.06063,0,81345.34205,0,72455.35997
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",921895.9803,807122.2922,249339.7664,841645.2983,783551.9501,50821.52219,1327791.907,489495.2325,682649.7416,724632.3971,278764.3422,231693.077,376850.9977,589247.0522,998297.4138,149379.6992,590535.7817,91144.58865,74536.21982
"Benzene, 1,3-bis(1,1-dimethylethyl)-",836090.3843,607206.877,951444.9943,681071.8998,643073.4037,711888.3453,983751.6962,572247.4073,648346.0855,939120.9259,652089.8333,620447.1556,915650.1922,955562.6449,855462.8046,774626.2544,858719.4724,519661.1719,812340.7835
"Benzene, 3-cyclohexen-1-yl-",139842.7167,0,329421.4663,334554.6482,156140.5357,0,0,139572.4916,122176.4909,0,350015.4143,25101.47301,367776.1368,393194.0363,177993.6423,174749.9106,319938.61,0,209248.8792
"Benzene, 4-ethenyl-1,2-dimethoxy-",1454.166199,0,8890.74264,0,0,14655.07701,13118.39027,8053.589009,7757.229031,8101.298706,21464.43343,15473.18793,12558.98841,16989.72691,16941.70701,0,16025.67014,6456.058326,7713.419129
Benzeneacetamide,2479278.387,0,0,0,0,0,0,2595884.134,1846156.419,0,692276.9145,0,1519504.345,0,0,0,0,0,4005358.961
Benzeneacetic acid,6817.659051,36703.22551,5362.343153,20404.66667,31801.77486,13318.48136,9398.926387,10682.7666,16238.91327,8424.878756,10758.0847,2279.813121,22492.73286,10668.72767,11907.01732,10628.70338,6486.005505,7554.378737,9664.288268
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",3958049.147,7439147.918,5287894.155,16083195.16,926588.5077,4006843.101,2507760.82,4719237.997,2813172.198,1825787.163,4308339.923,259737.6433,0,0,8058972.509,6600621.462,7038416.79,0,6155408.404
"Benzenemethanamine, 2,3-dimethoxy-",159618.5812,163021.974,116696.0984,144496.1356,146747.8528,140990.3549,153733.5023,86399.23857,24192.17155,4279.45331,127845.6635,22965.19477,133417.5613,134737.6856,132552.7441,150528.4399,139612.3084,184876.0497,5551.474075
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",0,0,0,0,0,0,0,0,0,6720410.566,0,7940256.814,0,10525592.06,14189243.58,0,7233476.057,6678065.262,7026116.87
Benzenepropanoic acid,2486054.329,4528722.769,135238.6758,8254384.015,8858595.144,2593893.454,3529755.459,2227239.418,2904328.829,2918499.869,4262377.378,2984028.152,3857538.576,8277403.144,5089536.554,2151231.18,3070927.31,4875845.926,2066800.639
"Benzimidazole, 5-trifluoromethyl-2-methyl-",71031.44157,87017.51359,73158.38476,88614.19491,89114.77969,62059.09094,61476.11755,60336.03062,55997.89494,59145.67676,55558.04224,55501.34236,56752.95689,59934.47223,58918.43929,58035.97917,60165.95555,62052.79215,72868.11312
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",17254.29857,0,3784.47996,0,0,13402.55119,10724.73837,0,10329.3464,0,0,9142.85115,10976.57702,0,17261.05447,4351.325343,8112.486745,15488.72553,14281.89027
"Benzoic acid, methyl ester",287246.1305,861401.3623,181349.0297,262884.1345,1669242.342,0,0,458553.0568,900923.9414,161176.6571,352447.2569,0,0,217805.0208,282606.2172,0,358683.439,333911.272,1071989.323
"Benzoic acid, pentadecyl ester",47535.4091,46801.07512,51154.38794,43366.20339,43572.41069,44598.45598,50662.11392,40124.51298,45035.31615,44448.43673,52293.05881,73965.76466,30849.32605,35285.39298,36080.30306,38900.83118,34964.8633,39911.91516,50295.16767
Benzoic Acid,0,1430488.657,1799419.149,1870179.186,0,0,0,0,150348.9416,403497.7598,0,162346.5195,152750.7895,155397.3129,0,156868.8383,200253.4291,0,0
Benzoin,0,106065.3313,58669.93515,72042.13634,182485.0575,353900.8776,503965.0911,454076.339,404349.4923,278348.5585,330287.642,73972.47334,138215.2965,137305.0999,30544.57297,89543.74895,72116.01866,0,388737.6629
Benzophenone,41725.85323,32009.94442,26148.39751,26463.15319,24100.53552,27990.4754,38849.66206,31004.73569,29824.98677,39386.47693,28519.48059,32804.24163,32851.18532,37219.68598,35427.68845,34955.28138,33816.38194,31359.86066,35812.64194
Benzyl alcohol,12246530.12,11877658.67,9614509.791,11726346.37,12446602.46,11670424.19,11404853.27,11706817.77,11132000.21,11946079.79,10597059.08,12227927.99,12502132.17,12292054.53,12387194.21,13668239.24,12805987.33,12234994.28,13420577.57
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",6805.848646,0,0,79383.63352,0,0,0,6475.078361,0,0,6471.420933,0,0,0,0,0,4662.283531,0,7719.971408
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",3021.319245,0,1351.424178,797.5955355,0,2116.777864,1755.637412,1722.24111,2424.215871,1750.82071,4933.170148,3418.068353,4527.05541,2364.025574,2281.791771,2627.458648,2565.755529,2125.053762,1856.948688
beta-D-Glucopyranose,0,0,217.6686731,0,0,59.73091595,40.54305095,0,0,0,0,87.10009607,0,0,0,0,27.45965395,0,988.244994
beta-Hydroxypyruvic acid,15105.12147,3733.192771,5981.182509,46447.76241,12620.03707,27755.06392,26470.91418,20012.25218,40290.99256,32935.39113,47043.32121,16043.8603,42297.29755,41251.30075,39095.20958,5169.87666,48627.66922,0,6532.247389
beta-Lyxopyranose,0,4484.806501,0,3893.016115,0,5223.066948,7840.845136,0,0,0,4882.294501,3334.898165,3856.682261,0,3720.445309,3098.253553,2003.803434,2483.379174,0
beta-Methylphenethylamine,7551.496448,7011.084682,0,0,0,23331.82672,0,0,10705.09254,2726.898875,8390.050277,0,19533.96967,0,13490.55433,10668.7649,8135.255276,8786.461121,0
 5-Hydroxyhexanoic acid,422.0291417,190.631072,191.4363815,116.3952543,196.9426202,178.0949448,182.7140194,201.6770398,245.9652862,229.0909455,472.4459027,311.34703,344.4203867,394.9218489,445.1561534,586.023117,547.1379267,202.7203226,226.3153248
Bis(trimethylsilyl)acetylene,1717004512,1623896797,1089761545,4798783354,4577493700,2139619209,1642737518,2597512001,2107563561,1836013491,1473068141,1974982663,2297737578,3149055799,2985114665,2242545659,2011029641,378581764.6,1799673776
Bis(trimethylsilyl)histidine,1104276.3,814914.6086,219940.0984,355105.978,1019816.325,446084.1888,0,274197.7485,351350.1563,0,468641.9399,343069.4064,370366.6918,476027.2886,596324.4138,239739.9761,306792.624,578364.2267,0
Boric acid,808383.5936,699043.0872,410666.8462,655598.234,584533.9316,706473.2868,357870.46,249422.8008,316604.1462,321266.4489,831681.7132,727028.2786,922005.1619,807064.8005,689237.2287,887167.4984,93698.56018,282395.296,357147.2643
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",398.4446311,0,0,0,106.2272252,0,0,0,0,0,0,0,0,0,0,166.4458099,0,0,0
Butanedioic acid,45426775.1,188382310.1,96305356.3,158195306.5,295885863.5,131712866.7,54399333.03,58067696.06,125680762.4,160692411.9,148553625.6,53046316.76,114399615.7,92414622.27,109786925.3,94263374.01,59135112.08,85241792.85,154097670.6
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",0,0,912189.4309,1139050.206,1156865.252,0,0,1313325.532,823182.7577,0,0,1118860.198,1106812.998,1145534.065,0,0,0,0,1209096.501
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",15.4413335,17.70932087,13.56195622,22.6155001,18.4711677,13.60029103,10.78463528,13.42437419,11.95497088,13.78260666,13.63319383,15.11632626,19.29149642,14.05179846,13.81774638,4.568217958,15.36346833,15.97652816,16.59761738
Butylated Hydroxytoluene,853416.6892,624814.6739,905249.2289,656935.4367,633467.7937,640825.3366,0,644211.8583,10893.32511,801388.6725,497380.5048,576069.6027,447290.322,469665.5279,452798.2921,450819.4271,495792.2261,553854.7399,582872.8614
Butylmethylamine,0,0,180844.1544,0,176815.2273,0,0,129632.6952,0,0,120798.4851,0,0,0,165816.82,193528.0148,0,225400.2864,136517.2369
Butyrovanillone,222670.9305,193839.2447,116379.7678,0,168602.2583,0,199901.3425,158445.0443,0,255097.2412,0,140553.3901,0,166874.2725,178381.7836,163824.1106,0,0,165932.1914
Cadaverine,0,0.004458301,0,0,0,0,0,0,0.003527017,0,0,0,0,0,0.005105935,0,0.001496922,0,0.011399456
Campesterol,674299.069,493040.4119,439607.3027,876072.2685,782280.5017,477385.4389,760093.9975,481635.3301,390152.4399,453531.1197,442123.0555,559090.1037,556183.0888,769428.8296,682786.8233,663104.4567,545866.1921,469308.1417,382790.3297
"Carbonic acid, eicosyl vinyl ester ",14501.38082,1113.346218,149908.2415,171227.6896,164938.9581,128422.1083,181520.7536,155135.1643,11219.27369,134120.7356,6070.166695,17030.33099,158128.0886,147476.3883,289436.3451,292322.819,176225.0284,142255.3732,25669.98118
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",0,56636.93162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carfentrazone-ethyl,0.010328922,0,0,0,0,0.007391315,0,0.007578457,0,0.008170904,0.018662027,0.011616496,0,0,0.010307711,0,0.006701906,0.008467807,0.007892033
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",523762.8655,0,0,0,0,0,162870.0671,297928.8577,0,0,0,0,0,1724646.792,0,423168.9413,537551.2258,0,0
"Cetaben, N,O-bis(trimethylsilyl)-",0,167378.456,0,0,199902.7345,183835.1415,0,0,0,0,0,202355.4286,0,0,0,0,169582.1654,0,0
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",0,0,0,39602.66934,0,36850.42951,0,23793.43637,0,0,0,0,0,0,0,26945.32909,0,42910.52841,21661.5951
"Cholest-5-ene, 3-(1-oxobuthoxy)-",0,0,0,0,0,0,0,0,0,323.5401857,0,0,0,0,0,0,0,0,0
"Cholest-7-en-3-ol, (3beta,5alpha)-",3784.852491,4133.400322,1672.188312,3152.196868,2983.405532,5265.520255,7330.249008,2896.47908,4766.237861,5131.871966,101.3922489,8379.853832,3394.475584,0,5255.07158,10771.11077,5356.989286,5773.774222,0
"Cholesta-2,4-diene",0,0,0,0,0,0,0,0,9575.146315,0,0,0,0,0,45546.79084,0,0,0,0
"Cholesta-3,5-dien-7-one",0.005633279,0,0.000982073,0.005493307,0,0,0.00128919,0.001347784,0,0.000192912,0.001962111,0.001184507,0,0,0.001250675,0.000568417,0.000860967,0,0.000449594
"Cholesta-3,5-diene ",53049.56399,59343.7123,65284.17659,83779.96639,78403.26527,107107.47,0,1055184.566,854051.0173,28639.50093,110108.153,96912.5275,74343.80224,89183.18824,117692.0868,111929.3834,79280.68787,41586.60512,815476.5554
"Cholesterol, pentafluoropropionate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.777664541,0,0,0
Cholesterol,372681.2706,534035.2221,576369.2276,191760.5301,390006.2771,319929.7023,87482.69164,483915.5719,504588.9658,678833.5358,305182.8814,384425.7695,475943.8397,83444.7284,408648.9018,649938.2988,606014.5423,494253.5474,279833.5471
Cinnamic acid,16271.93753,8406.467984,22987.15283,0,14545.87767,0,30134.79194,0,4043.786775,7405.479069,0,4861.113416,0,0,0,4823.237234,0,7485.739077,0
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,0,0,574.3906538,0,708.3743273,679.1376068,0,0,579.9398688,0,1029.317421,0,1390.686409,892.1315068,692.6095877,1010.507634,760.4643013,0,699.2826492
"cis-4,5-Dihydroxy-o-dithiane, 2O-",100903.5301,108898.0807,332289.9128,113157.098,132293.2437,376231.0017,405115.7869,382821.2515,364066.1811,396739.3623,355588.6889,396386.0225,447633.6429,430080.6579,402265.2884,442993.1197,406684.4262,376406.9948,416474.9573
Citric acid,1216904.564,1594912.774,583772.9351,871447.868,1390794.805,1183334.766,714234.5535,1169427.21,1163037.451,989830.0022,1302085.202,0,1407658.986,1319514.001,1223416.391,29745.47884,685184.2886,1245467.631,894898.0485
Cyclo-(l-leucyl-l-phenylalanyl) ,5095.846866,0,0,0,2863.933373,4515.999395,0,5679.772782,0,0,9803.548254,8798.332234,6633.763334,6181.661006,0,5423.328939,0,3093.882335,0
Cyclo(L-prolyl-L-valine) ,71867.00784,25.0134327,0,40002.65134,85603.52217,0,0,0,80711.66877,59707.09991,0,0,0,82040.52483,106583.3657,0,0,0,0
cyclobutanecarboxylic acid,0,0,0,302566.9437,0,192191.4303,0,0,0,0,0,296813.5034,317091.4939,494863.3893,328179.6604,346609.4829,331424.9853,0,0
Cyclobutanol,3481147.517,3394244.005,16145289.06,5094421.629,2899240.049,2661614.069,2543791.006,3481811.284,0,0,3847938.96,1059853.887,0,0,3515909.16,4819976.11,4165289.335,3149559.686,1146964.591
Cyclohexanol,59239.3776,60260.66996,46104.05154,44917.18105,60013.47682,48716.70714,27477.67776,47500.84084,26703.26949,49692.86377,34963.20574,36469.78985,36874.18407,35809.17044,39259.60852,54674.4184,37944.46782,39023.49306,56761.12237
"Cyclohexanone, 3,3,5-trimethyl-",27077050.05,26763319.66,19827301.06,26637442.72,26095101.22,19149787.36,11438635.41,16512077.81,9551687.752,18224923.14,18106272.19,17935354.8,18109999.51,17972754.42,17798252.05,19179680.54,18486882.86,19065777.38,21102781.21
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",12380.0053,9071.646719,0,9200.979996,19238.31528,16926.48069,20375.2612,18282.71578,24092.75644,29793.43321,0,0,0,18009.64347,18801.7314,20438.80128,0,17365.90238,23732.96264
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",0,0,0,0,0,0,103417.1147,0,79910.37645,0,0,0,0,0,370691.5048,0,0,0,361725.1812
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",23867.89123,15097.15955,12967.25759,17351.52963,13894.50718,18108.26306,20679.82264,13374.45149,9943.395497,14722.55718,23627.97908,11729.89236,17915.55004,15630.63054,19296.68165,12146.7354,15097.82533,11799.55997,11754.80413
"Cyclopentanone, 2,2,4-trimethyl-",0,0,0,1772.083088,0,0,0,2102.123652,354.1707465,0,0,53.60972016,0,0,0,1686.930509,1709.82583,545.5000917,2426.765869
D-(-)-Citramalic acid,449.4691054,347.4732776,298.5117694,334.1893674,359.7049287,289.2151442,380.3192967,298.1643422,415.4046046,0,0,289.5160973,295.1623836,306.0014111,132.4945956,353.8085469,0,395.4840601,0
"D-(-)-Fructofuranose, pentakis",731943.9867,2.111201962,229487.66,432899.2407,1052861.049,924945.8266,1252908.923,822206.9346,533461.2539,256283.4835,570220.316,7165.596072,793861.0194,1813122.273,993892.2464,387084.8336,355125.6205,552584.8945,2476643.937
"D-(-)-Lyxose, tetrakis",2492333.353,1426665.502,1710532.951,1437602.496,1456878.674,572132.9932,3093326.052,641176.105,1743251.293,1508783.687,2707268.603,1598658.949,2107120.37,1841351.651,1955384.603,0,1674312.625,1645070.535,1574762.617
"D-(-)-Ribofuranose, tetrakis",1170671.179,1086848.444,335831.9085,785587.2017,1216540.695,240131.1468,1380033.113,872064.0724,1023193.147,1041704.032,327063.7399,479694.8235,952385.4759,1006429.351,1347720.164,534962.4004,1182960.9,251777.4592,426207.3132
D-(+)-Glucosamine,0,0,0,0,0,0,2865.66313,0,0,0,0,0,0,0,0,0,0,0,0
"D-(+)-Ribono-1,4-lactone (R,S,R)-",0.331648199,0,53.26455174,0,11.5698226,191.9477335,195.2821963,36.45302482,156.90017,1.604980144,42.37917206,35.86237309,123.3336466,20.51791704,65.6101467,25.11500562,0,36.73287876,255.4407378
"D-(+)-Talofuranose, pentakis",90840.97609,92571.88976,67769.99188,2345.483015,89845.65472,11297.38389,95718.79474,35466.19178,128735.955,91260.28554,11869.99,104278.8033,13998.62631,39647.2346,12489.16873,98185.319,99859.51581,83321.45438,6897.962295
"D-(+)-Xylose, tetrakis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Arabinose,10223.94679,12841.93401,7825.813315,8546.181689,5450.848005,32507.0549,36241.47066,13818.0082,26999.89207,6442.872959,28641.2894,9731.801808,49758.99609,13899.57546,34767.67589,12387.47827,15922.0382,8741.157203,22465.17854
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",8857967.935,19445877.8,4342342.92,13714231.29,21927391.38,9635642.587,9266227.172,7381322.499,7290618.076,7153789.356,9967324.449,7790078.816,11757827.33,8496020.55,9946921.26,5653124.661,6313771.44,4280511.284,9012553.204
D-Fructose,206.434711,207.4485431,269.8573608,27.09417679,169.9059437,40.48238839,366.1264259,146.9186002,593.9782369,42.82998417,187.0068499,59.88222717,521.6123681,574.8321672,459.0852474,470.8933716,0,292.5560808,777.1448586
D-Fucitol,0,0,0,0,0,6188851.353,5303462.749,0,0,0,0,0,6740535.865,0,0,0,0,0,0
"D-Isoleucine, N-acetyl-",632026.2767,541899.1596,397787.0654,339984.6947,828413.4103,516957.4395,344839.9908,441195.5613,440313.3323,251277.9658,520191.866,213240.5168,394732.2707,491308.4495,408201.3578,443629.9074,168826.2812,264439.2788,590507.3043
D-Leucylglycylglycine,2318137.119,0,1196106.033,1029053.667,0,1344844.821,0,1024952.771,775738.2038,5590695.301,0,631004.2109,1026544.855,1206827.627,3906079.044,750584.3811,330141.0667,950711.1795,1000059.026
D-Mannose,270333131.7,290136133.6,277443672.7,118033270.3,130583723.6,211096342.8,264282354.5,126829553,276097440.1,104915071.8,134389118,129176723.2,38984369.44,73072961.62,268069343.9,0,80612239.24,180973310.9,235735973.2
D-Ornithine,0,0,0,0,0,0,0,0,0,0,192501.1499,0,225629.5728,42328.56194,0,355432.6169,0,0,0
D-Proline,253618.7251,0,205634.2799,244031.4292,258831.4837,174137.482,226636.695,0,209965.0475,0,255932.1491,308569.4028,0,77518.67035,157936.2085,0,180867.9678,189625.0418,198321.9522
"D-Psicofuranose, pentakis",9453847.815,11662906.05,4400023.912,8556689.011,12773499.07,0,14348600.09,8758873.481,9618569.184,7704942.38,5450543.129,7760182.275,10904476.92,8789590.906,9141339.927,10900415.7,5443219.545,6229306.111,0
D-Ribose,0,0,0,0,0,0,0,965.1236367,0,284.3968682,0,0,0,0,0,0,221314.6028,0,0
D-Threitol,0,4687.491076,4837.842847,0,6931.873723,6958.155917,0,0,9255.349559,0,9127.270705,0,12214.64611,0,14468.98587,13301.30809,10552.84911,0,0
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",1307916.264,68297.46112,639447.377,0,77998.9311,0,1009022.61,1138990.297,920862.2005,430408.0745,628482.9635,707764.5234,0,1007224.087,748880.1903,1262793.426,688247.457,14869.50886,1571846.522
Decanoic acid,610927.0742,679274.0747,780271.096,709686.8704,789529.1722,1218530.334,782695.3581,656526.1923,618928.1273,682719.9984,751621.3827,708192.0111,778959.4016,1126062.603,754173.612,747321.5036,709363.8258,635061.8062,698138.0288
Dehydronorketamine,356565.5622,0,35594.17234,0,0,64411.12112,121699.9794,187405.7248,80749.59861,76510.14953,51716.68341,197324.514,83118.31081,189759.8829,95894.90619,218919.7968,115519.9314,167741.5901,272438.1212
Delorazepam,802742.228,922548.8558,563986.3941,2712851.999,2714913.976,1014602.871,1156086.596,985737.2611,897335.3621,0,738290.4961,894608.2657,984785.3191,1225241.645,1050508.851,824378.8412,826994.6421,357417.4774,832985.2871
Deoxycholic Acid,8783.192207,40541.06749,0,159402.9549,125484.4355,18014.65395,2939.46765,51121.01902,20884.51125,37000.09273,19268.97864,6886.666005,41352.31,21328.53707,0,12077.71134,37719.72459,88082.89819,11838.05474
Desmosterol,13849.06412,7794.523424,9544.243,19065.54061,16491.91072,10185.88543,20531.32828,2054.33181,2171.471961,2894.122424,9855.397887,5456.396902,14112.0698,16571.4997,4322.110219,3628.602409,12546.06018,3293.796953,2341.715251
Dicyclohexylamine,526159.7221,3154088.416,786058.2172,1514481.288,14700896.25,0,0,939032.7443,3577190.636,0,0,1581476.35,6044152.744,3311132.928,3576609.098,20780303.64,2226040.197,0,2567506.504
Dihydrouracil,169913.9191,528740.074,275707.5473,451052.6882,1075113.813,217155.0626,0,547632.3229,973056.3632,585063.4858,0,389201.1304,540130.2666,343188.0922,0,487129.674,307235.8782,711488.3361,602314.1284
Dimethyl fumarate,0,45082.9482,11867.86211,16935.16687,16320.91562,13436.29185,27258.06501,1615.384398,30903.31305,34150.60756,175291.1752,32193.50205,39557.27086,14954.83234,36796.63603,44423.08281,36278.57422,40422.86423,40699.33119
"Dimethyl hexopyranosiduronate, alpha-D-",270455.2237,715011.9737,87295.62427,63505.98783,1360115.361,1669898.589,1293466.017,1313317.617,1092067.012,264795.6352,1783737.211,512187.5803,3930086.233,1131781.404,1227196.72,907666.798,234645.6719,373506.6771,1302575.297
Dinoseb ,1338.110722,1285.253378,778.7071474,1267.207379,1271.612268,327.7308656,508.5661082,1097.36916,671.6159102,1113.869533,1141.034327,1177.435746,874.3309299,1176.702918,1173.346048,915.0475783,1224.678226,346.039788,899.5943651
Diphenyl ether,41398.67971,41690.75877,27523.35848,44926.15871,39266.54645,32498.63359,38476.29709,37676.8511,30538.81183,41109.01585,31629.91419,35710.39213,32198.26536,37354.01439,41912.76276,31575.92918,39158.42743,34193.32795,30266.12757
DL-Glyceraldehyde,308.0864336,252.2986498,196.2785153,279.5013607,246.3491898,157.6744456,364.4121538,229.9233697,227.2052147,286.8603902,192.9220554,209.3272199,218.6262905,263.782633,298.8413937,207.8461525,267.9809867,186.7773463,196.0877567
DL-Ornithine,142614.4278,0,317028.1702,67282.23965,0,420225.2075,504026.1024,24097.2616,95606.63378,51605.95426,516922.46,105627.7643,273775.3176,344928.5946,274605.3027,160284.3304,302633.0497,199017.6898,71881.461
DL-Phenylalanine,393401393.6,366596463.6,257370894.9,222930014.7,240096033.2,505836189.5,503246643,153454688.4,190241557.3,109837078,327442019.9,117889482.3,278046289.4,321342560,248554055.6,176165606.4,185879076,269917192.5,183077230.7
"DL-Proline, 5-oxo-",1443844.987,0,100801.1472,598217.5142,842606.3382,232993.5614,0,0,0,0,0,77558.581,0,0,0,196541.6338,0,1011273.651,0
Dobutamine,0,190811.5309,281301.3474,0,0,172392.0005,0,0,275070.778,228885.8081,543381.202,201473.3733,422687.4537,299489.9504,371576.2203,384092.304,409789.4327,555342.3999,258377.4875
Doconexent,100362176.2,144500946.3,33823931.28,133953870,131292097.7,41460135.35,76058693.27,112286336.9,56256558.81,77703770.38,47080871.44,79613660.98,60093468.66,65733616.92,42314078.27,63403192.53,82087840.24,53922371.47,138174374
Docosyl octyl ether,431224.8089,69438.12201,222465.2807,0,444840.674,71167.30184,255746.5619,100054.9628,113072.9457,202848.6133,285027.7111,317233.3006,18682.1857,16745.57768,94131.58117,26764.60936,216773.8951,651193.0635,149422.9444
Dodecanamide,0,0,0,0,0,0,0,0,0,0,0,25367235.16,0,0,0,0,30928685.45,0,0
"Dodecanamide, N-(2-hydroxyethyl)-",8301846.33,0,1484285.363,0,0,1325224.186,5163941.009,1975144.853,1375294.92,1957364.102,2215936.929,5045704.282,2427885.024,5413748.617,3436454.957,5870491.816,4812043.551,3976821.211,3493943.528
"Dodecane, 4,6-dimethyl-",2338662.912,1420594.163,975210.0776,71527.65885,1142932.897,954683.6095,207333.6118,1529072.421,1204397.243,724061.9672,95735.93758,32835.81914,106459.562,61150.03336,1771.023902,4717.823039,111965.5082,139912.1558,61159.64949
"Dodecanoic acid, 1-methylethyl ester",0,17306.20241,6073.334215,14536.5747,7581.191619,6237.916786,12656.31003,0,0,11317.80599,0,0,0,13208.37748,17.57654537,0,12767.67599,1236.164102,0
Dodecanoic acid,411897.0476,443016.108,339721.8426,497217.5636,557443.426,429094.6735,390853.7612,413488.2498,384587.4302,408939.296,373530.2847,410306.5724,464566.8144,461193.0652,420443.8928,503213.0594,442590.1559,451684.4306,485953.8876
Dodecylcyclohexane,3399332.059,4057754.968,3151363.417,3373411.09,3501001.805,4657714.489,3224194.148,3060457.853,2937930.598,3436403.444,3845454.447,3953539.16,3806173.731,3753217.687,3743017.001,3568221.847,3479347.557,3321756.624,3728128.589
Dopamine,0,0,0,0,1073094.719,6260669.072,0,8155460.939,0,4884973.812,0,9938347.142,9259343.442,10132459.82,6692673.473,8004629.461,8650459.313,5105249.752,13611848.92
Ecgonine,0,0,0,0,11694997.11,0,0,0,9584472.85,5251813.244,10021239.23,0,0,0,0,0,0,5466866.346,0
Eicosapentaenoic acid,0,0,0,0,73487158.3,0,0,0,0,79367756.97,25941650.29,0,0,0,0,17711581.06,0,0,0
Erythritol,5603458.529,5170753.217,6951546.315,3390193.399,797276.3106,14663838.48,10829056.1,63877.09033,7156087.285,5683903.017,5121537.183,375466.1548,6469933.731,5999158.385,18125097.42,10165471.1,4886007.93,4473761.638,6352130.257
"Erythrono-1,4-lactone, (Z)-",18957.99636,60686.98458,55246.65306,46615.61758,48375.02519,70987.56384,35108.90757,41985.71758,79020.57223,8340.416146,57724.22044,46615.92396,76814.71982,52947.24227,59899.28343,73919.52372,51424.00834,31576.42923,63988.81364
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",0,0,0,0,0,0,0,27183.56837,0,23563.72062,0,0,0,0,0,194.8406647,0,18.1504498,104.1562619
"Ethanol, 2-(9-octadecenyloxy)-",790.412715,17217.04987,14771.74584,17251.23874,16453.64405,4736.435224,4606.618003,2539.626909,0,16607.24846,15543.42287,16664.19834,0,16411.52835,16895.05019,776.744928,16483.79635,1672.283916,0
Ethanolamine,0,0,150584479.8,0,0,224724898.8,143955464.9,205305150.1,320059303.5,186240658.4,216947523,208430617.3,254488149.4,231968879.3,229216782.6,204540563.4,0,287538545.8,183826885.9
"Ethanone, 1-(2,5-dimethoxyphenyl)-",99594.95795,0,307615.1857,0,0,0,0,0,21992.48812,0,0,25154.03659,0,0,0,0,0,0,0
