node,BiBC
Lrtm2-S,2.007211538461538
St3gal5-S,0.0
Chia1-S,0.0
Ankub1-S,0.7886320915926182
Pcdhga5-S,2.0
Gm37534-S,0.0
Slc25a16-S,2.0
Gm17530-S,0.0
Gm20712-S,0.0
Ilf2-S,0.0
Akr1b1-S,0.0
"2,4,6-Cycloheptatrien-1-one-F",2.4
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol-F",5.413793103448267
Med25-S,0.45114942528735624
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",0.0
Prlr-S,0.0
Tbp-S,2.784867485046217
Pdzd11-S,0.0
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,0.0
Kansl1-S,0.0
Adipoyl-L-carnitine-F,1.9999999999999998
Med23-S,0.0
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",1.0208333333333335
Psmd12-S,0.0
Wars1-S,0.0
Calcoco1-S,0.45114942528735624
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--F",0.0
Atat1-S,0.0
Yif1a-S,0.0
Gnl3l-S,0.0
Ric8a-S,0.0
Mcm6-S,0.0
Acbd5-S,0.0
Wdsub1-S,0.0
Polr1b-S,0.0
Allylescaline-F,0.013157894736842105
Cachd1-S,0.0
4-Methoxyphenol-F,5.692640692640693
Ddias-S,0.0
Psmd10-S,0.0
Cdh15-S,0.0
Atr-S,0.0
Aste1-S,0.0
Cntnap3-S,0.0
Szt2-S,0.0
Ipo13-S,0.0
Fntb-S,0.0
Hacd3-S,0.0
Fbxo16-S,0.0
Rps29-S,0.0
Tpbg-S,0.0
Arhgap10-S,0.0
Scarb1-S,0.0
Shfl-S,0.0
Mrps35-S,0.0
Irf8-S,0.24506744597419783
Dlx1-S,0.0
D17H6S53E-S,2.846320346320346
Nkrf-S,0.0
Prss22-S,0.0
Eola1-S,0.014084507042253521
Col27a1-S,0.0
Frat2-S,0.0
Tmem241-S,0.0
2310022A10Rik-S,0.0
Idnk-S,0.0
