node,BiBC
3-Heptanol-F,4067.2837917996035
Salsoline-F,1905.606383567903
Oleamide-F,5469.759568848216
8-Methylnonanoic acid-F,2146.025755538188
"(2,5-Dimethoxyphenyl)acetone-F",3380.5009935756707
L-Glutamine-F,0.0
Aconitic acid-F,2894.7551832083677
"Benzoic acid, methyl ester-F",14530.132905175305
6-Methyluracil-F,5929.395356419072
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]-F",0.0
Ripply3-C,0.0
"2-(Ethylamino)ethanol, N-acetyl-F",0.0
Pdlim1-C,0.0
"Cyclohexanone, 3,3,5-trimethyl-F",817.0444546056083
Diethylamine-F,1757.3564738775362
Plscr2-C,0.0
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F",4907.8016284406685
2-Butenedioic acid-F,2670.3705912771647
Gpr65-C,23.409136125312582
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",2133.5624647366694
Ikbke-C,0.0
"Hymexazole, tert-butyldimethylsilyl ether-F",1204.9914555198131
Leucylglycine-F,2873.5118438233367
Hook2-C,12.342271984855932
"5-Chlorovaleric acid, nonyl ester-F",0.0
Monocaproin-F,11066.884628654276
Phenol-F,0.0
Cmc4-C,0.0
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F",4115.037463901101
Gpsm3-C,0.0
Adamts15-C,0.0
Benzenepropanoic acid-F,779.4720628878428
Ppp4c-C,0.0
Synephrine-F,4376.573125670854
Stearic acid-F,246.8744735420535
Adrb3-C,0.0
Adenine-F,0.0
Aniline-F,1360.6324946628956
Cycloheptanol-F,0.0
Tgfbr1-C,0.0
Palmitic Acid-F,2349.3735370162963
Mevalonolactone-F,10961.79661184969
Chi3l1-C,0.0
Col9a2-C,0.0
Frangulin-F,0.0
Rlbp1-C,0.0
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)--F",1782.8223565284466
Benzyl alcohol-F,50.20003607982784
Ketamine-F,0.0
DL-p-Hydroxyphenyllactic acid-F,0.0
"Kojic acid, bis(tert-butyldimethylsilyl) ether-F",0.0
"2,2'-Bipyridine-F",1784.9269372865733
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F",4957.917432001251
"2',5'-Dimethoxypropiophenone-F",1562.3893679977357
Cyclooctylamine-F,1249.3558167813874
Allylescaline-F,1394.092295492516
Urea-F,1603.204957116559
Xylazine-F,2545.4510412503673
Glod4-C,5.9044947347578915
Pipecolic acid-F,1051.632465459011
Bvht-C,0.0
Twsg1-C,0.0
"Propanoic acid, dimethyl(isopropyl)silyl ester-F",9247.917212643944
Mthfd1l-C,0.0
Pentanoic acid-F,1647.3724573915022
Rit1-C,0.0
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester-F",0.0
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F",1720.4537443816569
Sh2b3-C,0.0
Ints5-C,0.0
"1,2-Cyclohexanediol, (Z)-F",3778.388538236708
4-Methoxyphenol-F,4513.516390800498
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",2878.2880468163708
Kmt5b-C,0.0
Ethanolamine-F,1750.1919110701979
2-Methyl-3-pentanol-F,2590.033868277328
2-Naphthol-F,1598.3720768273172
