node,BiBC
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F",1190.8461107944202
Malic acid-F,493.33077336664917
Hydracrylic acid-F,78.49226240322734
Heptylamine-F,250.1870605358594
1-(Cyclohexylmethyl)-4-piperidinylamine-F,0.0
6-Oxoheptanoic acid-F,147.12923927744646
L-Leucine-F,0.0
Octanoic acid-F,9733.44055166724
Vanillylmandelic acid-F,1587.2969219417812
Curcumin-F,157.3526149740306
Diacetyl monoxime-F,93.98237746207995
Tetrahydro-solasodine triacetate-F,309.28495630770027
Thymol-F,163.65309935663697
5-Azacytosine-F,19.468142805585472
2-(Methylamino)ethanol-F,0.0
5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone-F,0.0
Citramalic acid-F,57.890679384879135
Uracil-F,102.46824491249973
3-Amino-5-methylisoxazole-F,576.9999999999899
"2,4,6-Cycloheptatrien-1-one-F",3560.3843817459733
Dodecanoic acid-F,0.0
L-Lysine-F,577.1590694564189
5-Oxohexanoic Acid-F,22.36429382719903
Crotonic acid-F,38.56103171424381
"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)-F",576.9999999999845
L-Threonine-F,38359.981719559415
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol-F",725.361067711289
4-Aminobutanoic acid-F,195.75517495885418
N-Acetylaspartic acid-F,0.0
2-Pyrrolidone-5-carboxylic acid-F,100.70595195030675
Biphenyl-F,2307.4423549835096
"2-Methyl-1,3-butanediol-F",0.0
L-Glutamic acid-F,18323.91784612333
2-Hexanol-F,374.388513450527
Myristic acid-F,0.0
Propanoic acid-F,77.40728780591319
"N,N-Dimethyl-2-aminoethanol-F",0.0
Supraene-F,311.7797335661057
Dlg3-T,146.33884927401212
Kdelr1-T,743.8279860368359
Ndufb9-T,12283.98241628732
Klhl22-T,5520.327480262514
Arhgap19-T,1241.0410912124505
Kmt2d-T,519.7751735438105
Gm38299-T,237.42354144282208
Heatr6-T,0.0
Gm1976-T,576.9999999999636
Cfp-T,50.64797404464441
Fam193b-T,684.7581174347945
Ppme1-T,4451.817706862285
4933439C10Rik-T,48.092625733936636
Tulp3-T,416.1622162714403
Hmox2-T,4213.2257564521215
Atad5-T,68.7890239893649
Ywhah-T,699.9674141931853
Ttc8-T,2127.973080397389
Habp4-T,1084.5093898787766
Cxcl14-T,896.6136605433312
Paxbp1-T,743.9706269219494
Ndufv3-T,97.920143370528
Csnk2b-T,3742.865606864107
Rps26-T,7785.4623074441715
Dusp11-T,3541.7010094233974
Gde1-T,966.0929682221713
L3mbtl1-T,1724.573944712369
Atp5mf-T,5193.554994357637
Fcho2-T,1836.3645670047172
Senp7-T,810.8922649629293
Tle5-T,6758.589447290305
Med12l-T,2197.4446460461104
Ptk2b-T,121.75974458818561
UNKNOWN_1454-T,148.0180658970618
Cbx6-T,3736.8806727103847
Muc3a-T,590.3283477106035
Gm43066-T,785.1088706879905
Ddt-T,283.63855157087727
Utp20-T,440.2040873034973
Brwd1-T,3397.458241412572
Mib1-T,2574.779272376371
Ctso-T,1254.993385815843
Nans-T,256.0445594020855
Mfn2-T,5390.142291656898
Psd3-T,759.1601066425109
Tsen34-T,1064.4389543777845
Slf2-T,1293.8665944659242
Dipk1b-T,681.0557933442473
Phpt1-T,226.01120239342097
Mrpl41-T,35.50154425266337
Rpl37-T,4982.861457394124
Tubg2-T,763.3918867967814
Patl1-T,468.6103371333415
Mir9-2hg-T,4807.494189465306
Tnfrsf19-T,2773.2246237981476
Urm1-T,12939.180063069025
Rpl31-T,4396.986452020523
Ftx-T,1432.7388607241649
C130023A14Rik-T,1458.534767069399
Gm38104-T,2962.6602391008864
Ccdc97-T,217.10543913007018
Wbp1-T,910.8452212674168
Tmem104-T,1928.4900472702811
Plekha3-T,310.3943368538535
Cyria-T,46.00866629450017
Sp4-T,3394.0282766427063
Trp53bp2-T,30.29789505021631
Slc7a11-T,189.60545686318312
Furin-T,1940.6952795138047
Ss18-T,5.723868365374068
Osgin2-T,944.2626186834059
Tmem229b-T,1650.309465032353
Jam2-T,677.5780270281743
Adam10-T,230.33542817096435
Cry2-T,1131.3279161511712
Dqx1-T,118.15617672725766
Mterf3-T,77.78789914610395
Sntg1-T,0.0
Ddhd1-T,561.3793032187294
Oaz2-T,7083.372010008705
Gm37529-T,743.5359911076725
Atg4d-T,253.5823955298309
