brain_name,direction_brain,type_brain,CSF_name,direction_CSF,type_CSF,VECPAC r,VECPAC n,LPS r,LPS n,DSS r,DSS n,non-NaN_treatment_groups,Pooled r,Pooled n,Pooled_r_valid,Pooled FDR,FDR < 0.15,within_model_sign,pooled_sign,predicted_effect_sign,within_model = pooled,number within_model = pooled_n,within_model = predicted,number within_model = predicted,predicted = pooled,number predicted = pooled,all_signs_agree,number all_signs_agree
ENSMUSG00000049124-C,-1.0,CTX,L-Glutamic acid,1.0,CSF,,0,,2,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000049600-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,-1.0,3,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000049929-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000050164-C,1.0,CTX,Benzophenone,1.0,CSF,,1,1.0,3,1.0,3,2,0.9642857142857144,7,True,0.0190079298918555,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000050174-C,1.0,CTX,"3,4,5-Trimethoxyamphetamine",1.0,CSF,,1,1.0,3,1.0,3,2,0.9285714285714288,7,True,0.0965338601097049,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000050315-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000050315-C,-1.0,CTX,2-Naphthol,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9523809523809524,8,True,0.0110808820921217,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000050315-C,-1.0,CTX,Phenoxyethanol,-1.0,CSF,,2,0.5,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000050334-C,-1.0,CTX,Norephedrine,-1.0,CSF,,2,,2,1.0,3,1,0.9285714285714288,7,True,0.0965338601097049,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000050538-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000051278-C,-1.0,CTX,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-1.0,CSF,,2,1.0,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000051278-C,-1.0,CTX,Picolinic acid,-1.0,CSF,,2,1.0,3,0.8660254037844387,3,2,0.8795819141991809,8,True,0.1464633435810332,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000051730-C,1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000052353-C,-1.0,CTX,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",-1.0,CSF,,2,1.0,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000052353-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000053062-C,-1.0,CTX,"2,5-Dimethoxybenzonitrile",-1.0,CSF,,2,1.0,3,1.0,3,2,0.9523809523809524,8,True,0.0110808820921217,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000053062-C,-1.0,CTX,Lignoceric acid,-1.0,CSF,,2,0.5,3,0.5,3,2,0.9285714285714288,8,True,0.0354861073872977,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000053693-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000053870-C,-1.0,CTX,"1,2-Cyclohexanediol, (Z)",1.0,CSF,,1,-1.0,3,-1.0,3,2,-0.9642857142857144,7,True,0.0190079298918555,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000053870-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000053870-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000053877-C,-1.0,CTX,"2,4-Di-tert-butylphenol",-1.0,CSF,,2,,0,1.0,3,1,1.0,5,True,6.078616870869687e-23,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000053877-C,-1.0,CTX,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000053877-C,-1.0,CTX,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-1.0,CSF,,2,0.5,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000053877-C,-1.0,CTX,Mevalonolactone,-1.0,CSF,,2,1.0,3,0.8660254037844387,3,2,0.8982196964349441,8,True,0.0949723045352331,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000054226-C,-1.0,CTX,N-Caffeoyl-O-methyltyramine,-1.0,CSF,,1,1.0,3,1.0,3,2,0.9642857142857144,7,True,0.0190079298918555,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000054226-C,-1.0,CTX,Triethyl citrate,-1.0,CSF,,2,,1,1.0,3,1,0.9856107606091624,6,True,0.0131032756197463,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000054226-C,-1.0,CTX,Trimethylolpropane,-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000054237-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000054648-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000054723-C,-1.0,CTX,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-1.0,CSF,,2,0.5,3,0.8660254037844387,3,2,0.8862434338158116,8,True,0.1282175241235415,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000054723-C,-1.0,CTX,L-Glutamic acid,1.0,CSF,,0,,2,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000055302-C,1.0,CTX,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",1.0,CSF,,2,0.5,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000055435-C,-1.0,CTX,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-1.0,CSF,,2,,2,0.5,3,1,0.9189562119494704,7,True,0.1303488438597713,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000055435-C,-1.0,CTX,Curcumin,-1.0,CSF,,2,0.5,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000055538-C,-1.0,CTX,DL-Glyceraldehyde,-1.0,CSF,,2,0.5,3,0.8660254037844387,3,2,0.9461247469114746,8,True,0.0158773431418269,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000055538-C,-1.0,CTX,Hydracrylic acid,-1.0,CSF,,2,1.0,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000055538-C,-1.0,CTX,Methyl lactate,-1.0,CSF,,1,0.5,3,1.0,3,2,0.9285714285714288,7,True,0.0965338601097049,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000056536-C,-1.0,CTX,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-1.0,CSF,,2,,2,1.0,3,1,0.9642857142857144,7,True,0.0190079298918555,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000056536-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000056602-C,-1.0,CTX,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",-1.0,CSF,,2,0.5,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000056602-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000056602-C,-1.0,CTX,N-Acetyl-L-alanine,-1.0,CSF,,2,1.0,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000056895-C,1.0,CTX,2-Methyl-3-pentanol,-1.0,CSF,,0,-1.0,3,,2,1,-1.0,5,True,6.078616870869687e-23,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000056895-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,-1.0,3,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000057440-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000057778-C,1.0,CTX,2-Propyl-1-pentanol,-1.0,CSF,,1,-1.0,3,-1.0,3,2,-0.9285714285714288,7,True,0.0965338601097049,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000058258-C,-1.0,CTX,"3,4,5-Trimethoxyamphetamine",1.0,CSF,,1,-1.0,3,-1.0,3,2,-0.9285714285714288,7,True,0.0965338601097049,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000058603-C,1.0,CTX,Acetic acid,-1.0,CSF,,2,-1.0,3,,3,1,-0.8916681643888692,8,True,0.1118398131231143,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000058806-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000058806-C,-1.0,CTX,2-Naphthol,-1.0,CSF,,2,1.0,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000058806-C,-1.0,CTX,Heptylamine,-1.0,CSF,,0,1.0,3,1.0,3,2,1.0,6,True,0.0,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000058897-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000058897-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000058897-C,-1.0,CTX,Cyclooctylamine,-1.0,CSF,,2,0.5,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000058897-C,-1.0,CTX,N-Methylacetamide,-1.0,CSF,,2,0.5,3,0.8660254037844387,3,2,0.8982196964349441,8,True,0.0949723045352331,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059325-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000059482-C,-1.0,CTX,Butanedioic acid,-1.0,CSF,,2,0.5,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059482-C,-1.0,CTX,Phytanic acid,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059669-C,-1.0,CTX,2-Furoic acid,1.0,CSF,,2,-0.5,3,-0.5,3,2,-0.880952380952381,8,True,0.1418733630990404,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000059669-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000059791-C,-1.0,CTX,4-Aminobutanoic acid,-1.0,CSF,,2,1.0,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059975-C,-1.0,CTX,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-1.0,CSF,,2,1.0,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059975-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000059975-C,-1.0,CTX,Cyclobutylamine,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059975-C,-1.0,CTX,Cyclooctylamine,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059975-C,-1.0,CTX,N-Methylacetamide,-1.0,CSF,,2,1.0,3,0.8660254037844387,3,2,0.8982196964349441,8,True,0.0949723045352331,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000059975-C,-1.0,CTX,Trimethylolpropane,-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000060279-C,1.0,CTX,"2,4,6-Cycloheptatrien-1-one",-1.0,CSF,,2,,1,,2,0,-1.0,5,True,6.078616870869687e-23,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000060279-C,1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000060487-C,-1.0,CTX,L-Glutamic acid,1.0,CSF,,0,,2,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000060548-C,-1.0,CTX,Phytanic acid,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000060548-C,-1.0,CTX,Urea,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000060743-C,-1.0,CTX,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-1.0,CSF,,2,1.0,3,0.8660254037844387,3,2,0.9700772721497396,8,True,0.0028117748128617,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000061244-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000061244-C,-1.0,CTX,"N,N-Dimethyl-2-aminoethanol",-1.0,CSF,,2,0.5,3,,2,1,0.9285714285714288,7,True,0.0965338601097049,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000063109-C,-1.0,CTX,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,CSF,,2,,3,,2,0,-0.9145291883606756,7,True,0.1441969334430162,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000063439-C,1.0,CTX,Acetic acid,-1.0,CSF,,2,-0.8660254037844387,3,,3,1,-0.9142074905486915,8,True,0.0604395516135506,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000063439-C,1.0,CTX,Azelaic acid,-1.0,CSF,,2,-1.0,3,0.5,3,2,-0.9285714285714288,8,True,0.0354861073872977,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000063439-C,1.0,CTX,Monocaproin,-1.0,CSF,,2,,1,,2,0,-1.0,5,True,6.078616870869687e-23,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000063439-C,1.0,CTX,Salsoline,1.0,CSF,,2,,2,1.0,3,1,0.9642857142857144,7,True,0.0190079298918555,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000063663-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000066042-C,1.0,CTX,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-1.0,CSF,,2,,2,-0.5,3,1,-0.9549937104572924,7,True,0.0334900065811391,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000066042-C,1.0,CTX,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",-1.0,CSF,,2,-1.0,3,-0.5,3,2,-0.9047619047619048,8,True,0.0792999095569304,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000066441-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000066441-C,-1.0,CTX,Monocaproin,-1.0,CSF,,2,,1,,2,0,1.0,5,True,6.078616870869687e-23,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000067028-C,-1.0,CTX,"1,2-Cyclohexanediol, (Z)",1.0,CSF,,1,-0.5,3,-0.5,3,2,-0.9285714285714288,7,True,0.0965338601097049,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000067028-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000067028-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000067028-C,-1.0,CTX,Isopropylamine,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9700772721497398,8,True,0.0028117748128617,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000067924-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,-1.0,3,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000068114-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,-1.0,3,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000068196-C,1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,-1.0,3,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000068457-C,-1.0,CTX,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-1.0,CSF,,2,,2,,1,0,1.0,5,True,6.078616870869687e-23,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000068522-C,-1.0,CTX,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",-1.0,CSF,,2,0.5,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000068522-C,-1.0,CTX,Mevalonolactone,-1.0,CSF,,2,1.0,3,0.8660254037844387,3,2,0.8982196964349441,8,True,0.0949723045352331,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000068742-C,1.0,CTX,Benzophenone,1.0,CSF,,1,0.5,3,1.0,3,2,0.9285714285714288,7,True,0.0965338601097049,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000069020-C,1.0,CTX,Glycine,-1.0,CSF,,2,-1.0,3,-1.0,3,2,-0.9047619047619048,8,True,0.0792999095569304,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000069072-C,-1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,-1.0,4,True,0.0,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000069072-C,-1.0,CTX,Isopropylamine,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9523809523809524,8,True,0.0110808820921217,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000069089-C,-1.0,CTX,Monocaproin,-1.0,CSF,,2,,1,,2,0,1.0,5,True,6.078616870869687e-23,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000069206-C,1.0,CTX,Aconitic acid,1.0,CSF,,2,1.0,3,0.5,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000069670-C,-1.0,CTX,"Erythrono-1,4-lactone",-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000069769-C,-1.0,CTX,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",-1.0,CSF,,0,,2,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000070407-C,1.0,CTX,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,CSF,,2,0.8660254037844387,3,,2,1,0.9549937104572924,7,True,0.0334900065811391,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000070871-C,-1.0,CTX,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,CSF,,0,,1,,2,0,1.0,3,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000071637-C,1.0,CTX,3-Amino-5-methylisoxazole,-1.0,CSF,,2,-0.5,3,0.5,3,2,-0.880952380952381,8,True,0.1418733630990404,True,,-1.0,-1.0,,1,,1,-1.0,2,-1.0,2.0
ENSMUSG00000071637-C,1.0,CTX,Adipoyl-L-carnitine,1.0,CSF,,1,,1,,2,0,1.0,4,True,0.0,True,,1.0,1.0,,1,,1,1.0,2,1.0,2.0
ENSMUSG00000071711-C,1.0,CTX,alpha-Hydroxyisobutyric acid,-1.0,CSF,,0,-1.0,3,,2,1,-1.0,5,True,6.078616870869687e-23,True,-1.0,-1.0,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,3.0
ENSMUSG00000072893-C,-1.0,CTX,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-1.0,CSF,,2,1.0,3,1.0,3,2,0.880952380952381,8,True,0.1418733630990404,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
ENSMUSG00000072893-C,-1.0,CTX,Cyclobutylamine,-1.0,CSF,,2,1.0,3,1.0,3,2,0.9047619047619048,8,True,0.0792999095569304,True,1.0,1.0,1.0,1.0,2,1.0,2,1.0,2,1.0,3.0
