node1,node2
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,L-Leucine-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F"
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,L-Tryptophan-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,Methanesulfonic acid-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,Tetrahydro-solasodine triacetate-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,Vanillylmandelic acid-F
1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole-F,Yangonin-F
"1,2-Cyclohexanediol, (Z)-F",1-Octadecanol-F
"1,2-Cyclohexanediol, (Z)-F","2,2'-Bipyridine-F"
"1,2-Cyclohexanediol, (Z)-F",2-Butoxyethanol-F
"1,2-Cyclohexanediol, (Z)-F",2-Furoic acid-F
"1,2-Cyclohexanediol, (Z)-F","2'-Hydroxy-2,4,4',5-tetramethoxychalcone-F"
"1,2-Cyclohexanediol, (Z)-F",2-Hydroxy-3-methylbutyric acid-F
"1,2-Cyclohexanediol, (Z)-F","2-Methylcyclohexanol, (Z)-F"
"1,2-Cyclohexanediol, (Z)-F",2-Naphthol-F
"1,2-Cyclohexanediol, (Z)-F",2-Pentadecanone-F
"1,2-Cyclohexanediol, (Z)-F","3,5-Dimethylphenol-F"
"1,2-Cyclohexanediol, (Z)-F",3-Buten-2-one-F
"1,2-Cyclohexanediol, (Z)-F",4-Oxohexanoic acid-F
"1,2-Cyclohexanediol, (Z)-F",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone-F
"1,2-Cyclohexanediol, (Z)-F","5-Nonanol, tert-butyldimethylsilyl ether-F"
"1,2-Cyclohexanediol, (Z)-F",Adenine-F
"1,2-Cyclohexanediol, (Z)-F","Benzenesulfonamide, N-butyl-F"
"1,2-Cyclohexanediol, (Z)-F",Butachlor ESA-F
"1,2-Cyclohexanediol, (Z)-F","Cytosine, N-(tert-butyldimethylsilyl)--F"
"1,2-Cyclohexanediol, (Z)-F",DL-p-Hydroxyphenyllactic acid-F
"1,2-Cyclohexanediol, (Z)-F","Dodecanoic acid, 1-methylethyl ester-F"
"1,2-Cyclohexanediol, (Z)-F","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F"
"1,2-Cyclohexanediol, (Z)-F",Frangulin-F
"1,2-Cyclohexanediol, (Z)-F","Glycine, tert.-butyldimethylsilyl ester-F"
"1,2-Cyclohexanediol, (Z)-F",Iminodiacetic acid-F
"1,2-Cyclohexanediol, (Z)-F",Isopropyl palmitate-F
"1,2-Cyclohexanediol, (Z)-F",Isopropylamine-F
"1,2-Cyclohexanediol, (Z)-F",L-Alanine-F
"1,2-Cyclohexanediol, (Z)-F",L-Glutamine-F
"1,2-Cyclohexanediol, (Z)-F",L-Tryptophan-F
"1,2-Cyclohexanediol, (Z)-F",N-Acetyl-L-alanine-F
"1,2-Cyclohexanediol, (Z)-F",N-Caffeoyl-O-methyltyramine-F
"1,2-Cyclohexanediol, (Z)-F",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine-F
"1,2-Cyclohexanediol, (Z)-F",Norketamine-F
"1,2-Cyclohexanediol, (Z)-F",Pentanedioic acid-F
"1,2-Cyclohexanediol, (Z)-F",Suberic acid-F
"1,2-Cyclohexanediol, (Z)-F",Triethyl citrate-F
"1,2-Cyclohexanediol, (Z)-F",Vanillylmandelic acid-F
"1,2-Cyclohexanediol, (Z)-F",Yangonin-F
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F","1-Octanol, 2-butyl--F"
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F","3,4-Methylenedioxyamphetamine-F"
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F"
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans--F",Cyclobutylamine-F
1-Octadecanol-F,"2,2'-Bipyridine-F"
1-Octadecanol-F,2-Butoxyethanol-F
1-Octadecanol-F,2-Decanol-F
1-Octadecanol-F,2-Furoic acid-F
1-Octadecanol-F,2-Hydroxy-3-methylbutyric acid-F
1-Octadecanol-F,"2-Methylcyclohexanol, (Z)-F"
1-Octadecanol-F,2-Pentadecanone-F
1-Octadecanol-F,"3,5-Dimethylphenol-F"
1-Octadecanol-F,3-Buten-2-one-F
1-Octadecanol-F,"5-Nonanol, tert-butyldimethylsilyl ether-F"
1-Octadecanol-F,"6,7,4'-Trihydroxyisoflavone-F"
1-Octadecanol-F,Adenine-F
1-Octadecanol-F,Aniline-F
1-Octadecanol-F,"Benzenesulfonamide, N-butyl-F"
1-Octadecanol-F,Benzophenone-F
1-Octadecanol-F,Benzyl alcohol-F
1-Octadecanol-F,Citramalic acid-F
1-Octadecanol-F,Cycloheptanol-F
1-Octadecanol-F,"Cytosine, N-(tert-butyldimethylsilyl)--F"
1-Octadecanol-F,Diacetyl monoxime-F
1-Octadecanol-F,"Dodecanoic acid, 1-methylethyl ester-F"
1-Octadecanol-F,Dodecanoic acid-F
1-Octadecanol-F,Frangulin-F
1-Octadecanol-F,Glycerol-F
1-Octadecanol-F,Hexacosanoic acid-F
1-Octadecanol-F,Hexanoic acid-F
1-Octadecanol-F,Iminodiacetic acid-F
1-Octadecanol-F,Isopropyl palmitate-F
1-Octadecanol-F,L-Alanine-F
1-Octadecanol-F,L-Glutamine-F
1-Octadecanol-F,Lignoceric acid-F
1-Octadecanol-F,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester-F"
1-Octadecanol-F,L-Tryptophan-F
1-Octadecanol-F,L-Valine-F
1-Octadecanol-F,Malic acid-F
1-Octadecanol-F,Myristic acid-F
1-Octadecanol-F,Niacin-F
1-Octadecanol-F,Norketamine-F
1-Octadecanol-F,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
1-Octadecanol-F,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
1-Octadecanol-F,Stearic acid-F
1-Octadecanol-F,Suberic acid-F
1-Octadecanol-F,Thymol-F
1-Octadecanol-F,Triethyl citrate-F
1-Octadecanol-F,Uracil-F
1-Octadecanol-F,Vanillylmandelic acid-F
"1-Octanol, 2-butyl--F",3-Amino-5-methylisoxazole-F
"1-Octanol, 2-butyl--F","Benzoic acid, methyl ester-F"
"1-Octanol, 2-butyl--F",Leucylglycine-F
"1-Octanol, 2-butyl--F",N-Ethylamphetamine-F
"1-Octanol, 2-butyl--F",Octanoic acid-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F","2,4-Imidazolidinedione, 5,5-dimethyl-F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F","2,5-Dimethoxybenzhydrazide-F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F","2,5-Dimethoxybenzonitrile-F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F",2-Methyl-3-pentanol-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",6-Methyluracil-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Cholesterol-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Cyclooctylamine-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Diethylamine-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Durapan-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F","Hymexazole, tert-butyldimethylsilyl ether-F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Iminodiacetic acid-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Isobutanol-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F","Kojic acid, bis(tert-butyldimethylsilyl) ether-F"
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Methanesulfonic acid-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Methylthiouracil-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Pinosylvin-F
"2(5H)-Furanone, 4-(hydroxymethyl)-F",Suberic acid-F
"2-(Ethylamino)ethanol, N-acetyl-F","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol-F"
"2-(Ethylamino)ethanol, N-acetyl-F","5-Chlorovaleric acid, nonyl ester-F"
"2-(Ethylamino)ethanol, N-acetyl-F",Benzyl alcohol-F
"2-(Ethylamino)ethanol, N-acetyl-F",Butyric Acid-F
"2-(Ethylamino)ethanol, N-acetyl-F",Dodecanoic acid-F
"2-(Ethylamino)ethanol, N-acetyl-F",Formamide-F
"2-(Ethylamino)ethanol, N-acetyl-F",Hexanoic acid-F
"2-(Ethylamino)ethanol, N-acetyl-F",Isonicotinic Acid-F
"2-(Ethylamino)ethanol, N-acetyl-F",Ketamine-F
"2-(Ethylamino)ethanol, N-acetyl-F",Lignoceric acid-F
"2-(Ethylamino)ethanol, N-acetyl-F",Phenoxyethanol-F
2-(Methylamino)ethanol-F,"Benzene, 1,4-dimethoxy-F"
2-(Methylamino)ethanol-F,Isonicotinic Acid-F
2-(Methylamino)ethanol-F,L-Leucine-F
2-(Methylamino)ethanol-F,N-Isobutyrylglycine-F
"2,2'-Bipyridine-F",2-Butoxyethanol-F
"2,2'-Bipyridine-F",2-Decanol-F
"2,2'-Bipyridine-F",2-Hydroxy-3-methylbutyric acid-F
"2,2'-Bipyridine-F","2-Methyl-1,3-butanediol-F"
"2,2'-Bipyridine-F",2-Pentadecanone-F
"2,2'-Bipyridine-F","3,4-Methylenedioxyamphetamine-F"
"2,2'-Bipyridine-F",4-Oxohexanoic acid-F
"2,2'-Bipyridine-F","5-Nonanol, tert-butyldimethylsilyl ether-F"
"2,2'-Bipyridine-F","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
"2,2'-Bipyridine-F",6-Oxoheptanoic acid-F
"2,2'-Bipyridine-F",Adenine-F
"2,2'-Bipyridine-F","Benzenesulfonamide, N-butyl-F"
"2,2'-Bipyridine-F",Butachlor ESA-F
"2,2'-Bipyridine-F","Dodecanoic acid, 1-methylethyl ester-F"
"2,2'-Bipyridine-F","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F"
"2,2'-Bipyridine-F",Frangulin-F
"2,2'-Bipyridine-F",Glycine-F
"2,2'-Bipyridine-F","Glycine, tert.-butyldimethylsilyl ester-F"
"2,2'-Bipyridine-F",Hexacosanoic acid-F
"2,2'-Bipyridine-F",Isopropyl palmitate-F
"2,2'-Bipyridine-F",L-Alanine-F
"2,2'-Bipyridine-F",L-Glutamine-F
"2,2'-Bipyridine-F",L-Leucine-F
