node1,node2
Sqstm1-T,6-Nitroveratryl alcohol-F
Sqstm1-T,Ethanolamine-F
Sqstm1-T,Luciferin-F
Sqstm1-T,Octanoic acid-F
Stk32c-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Stk32c-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Stk32c-T,L-Threonine-F
Stk32c-T,Luciferin-F
Stk32c-T,Octanoic acid-F
E2f3-T,"(2,5-Dimethoxyphenyl)acetone-F"
E2f3-T,"4,5-Dihydro-1H-pyrazole-F"
E2f3-T,5-Nitroso-8-quinolinol-F
E2f3-T,Benzeneacetic acid-F
E2f3-T,Chlorobenzilate-F
E2f3-T,Sulindac-F
E2f3-T,Tyr-Val-F
Mtif3-T,"4,5-Dihydro-1H-pyrazole-F"
Mtif3-T,Benzeneacetic acid-F
Mtif3-T,Diclofenac-F
Mtif3-T,L-Threonine-F
Mtif3-T,Sulindac-F
Mrps18c-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Mrps18c-T,2-Amino-4-methylbenzophenone-F
Mrps18c-T,2-Decanol-F
Mrps18c-T,2-Hydroxy-3-methylbutyric acid-F
Mrps18c-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Mrps18c-T,Heptylamine-F
Mrps18c-T,L-Threonine-F
Mrps18c-T,Monocaproin-F
Mrps18c-T,N-Caffeoyl-O-methyltyramine-F
Mrps18c-T,Octadecanoic acid-F
Mrps18c-T,Tyr-Val-F
Mrps18c-T,Yangonin-F
Plcg1-T,"1-Heptanol, 2-propyl--F"
Plcg1-T,"2-Butene-1,4-diol-F"
Plcg1-T,2-Cyanobenzaldehyde-F
Plcg1-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Plcg1-T,Benzeneacetic acid-F
Plcg1-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Plcg1-T,Octanoic acid-F
Etaa1-T,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester-F"
Etaa1-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Etaa1-T,"2-Butene-1,4-diol-F"
Etaa1-T,3-Hydroxymethyl-2-trimethylsilyloxypentane-F
Etaa1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Etaa1-T,Adipoyl-L-carnitine-F
Etaa1-T,Benzeneacetic acid-F
Etaa1-T,Chlorobenzilate-F
Etaa1-T,Tyr-Val-F
Rarb-T,1-Octadecanol-F
Rarb-T,Chlorobenzilate-F
Rarb-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Rarb-T,Tyr-Val-F
Atad5-T,"1-Heptanol, 2-propyl--F"
Atad5-T,1-Octadecanol-F
Atad5-T,5-Nitroso-8-quinolinol-F
Atad5-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Atad5-T,Benzeneacetic acid-F
Atad5-T,L-Threonine-F
Atad5-T,Sulindac-F
Atad5-T,Tyr-Val-F
Birc5-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Med13l-T,"2-Butene-1,4-diol-F"
Med13l-T,5-Nitroso-8-quinolinol-F
Med13l-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Med13l-T,Benzeneacetic acid-F
Med13l-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Med13l-T,Sulindac-F
Gdf9-T,Ethanolamine-F
Gdf9-T,Tromethamine-F
Appbp2-T,"2,5-Dimethoxybenzonitrile-F"
Appbp2-T,"2-Butene-1,4-diol-F"
Appbp2-T,Benzeneacetic acid-F
Appbp2-T,Guanosine-F
Appbp2-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Aatf-T,2-Propyl-1-pentanol-F
Aatf-T,"3,3-Dimethylacrylic acid-F"
Aatf-T,"4,5-Dihydro-1H-pyrazole-F"
Aatf-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Aatf-T,Chlorobenzilate-F
Aatf-T,Curcumin-F
Aatf-T,L-Threonine-F
Aatf-T,Octadecanoic acid-F
Aatf-T,Sulindac-F
Ywhah-T,5-Nitroso-8-quinolinol-F
Ywhah-T,6-Nitroveratryl alcohol-F
Ywhah-T,Chlorobenzilate-F
Ywhah-T,Sulindac-F
Dalrd3-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Dalrd3-T,"1-Heptanol, 2-propyl--F"
Dalrd3-T,1-Octadecanol-F
Dalrd3-T,L-Threonine-F
Dalrd3-T,Luciferin-F
Dalrd3-T,Sulindac-F
Ubb-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Ubb-T,"4,5-Dihydro-1H-pyrazole-F"
Ubb-T,5-Nitroso-8-quinolinol-F
Ubb-T,6-Nitroveratryl alcohol-F
Ubb-T,Benzeneacetic acid-F
Ubb-T,L-Serine-F
Ubb-T,N-Ethylamphetamine-F
Ubb-T,N-Methylacetamide-F
Ubb-T,Octadecanoic acid-F
Ubb-T,Octanoic acid-F
Mydgf-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Mydgf-T,"1-Heptanol, 2-propyl--F"
Mydgf-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Mydgf-T,Octadecanoic acid-F
Mydgf-T,Sulindac-F
L3hypdh-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
L3hypdh-T,"1-Heptanol, 2-propyl--F"
L3hypdh-T,2-Cyanobenzaldehyde-F
L3hypdh-T,"5-Chlorovaleric acid, nonyl ester-F"
L3hypdh-T,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F"
L3hypdh-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
L3hypdh-T,alpha-Hydroxyisobutyric acid-F
L3hypdh-T,Benzeneacetic acid-F
L3hypdh-T,Diacetyl monoxime-F
L3hypdh-T,Formamide-F
L3hypdh-T,Isonicotinic Acid-F
L3hypdh-T,Levulinic acid-F
L3hypdh-T,Octanoic acid-F
Rgs17-T,"1-Heptanol, 2-propyl--F"
Rgs17-T,"4,5-Dihydro-1H-pyrazole-F"
Rgs17-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Rgs17-T,Benzeneacetic acid-F
Rgs17-T,Chlorobenzilate-F
Rgs17-T,Sulindac-F
Pex3-T,"1-Heptanol, 2-propyl--F"
Pex3-T,"2-Butene-1,4-diol-F"
Pex3-T,2-Cyanobenzaldehyde-F
Pex3-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Pex3-T,Benzeneacetic acid-F
Pex3-T,Octanoic acid-F
Popdc3-T,"3,3-Dimethylacrylic acid-F"
Popdc3-T,Benzeneacetic acid-F
Gopc-T,"1-Heptanol, 2-propyl--F"
Gopc-T,"2-Butene-1,4-diol-F"
Gopc-T,"3,3-Dimethylacrylic acid-F"
Gopc-T,5-Nitroso-8-quinolinol-F
Gopc-T,Benzoic Acid-F
Gopc-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Gopc-T,L-Threonine-F
Gopc-T,Sulindac-F
Gopc-T,Trimethylolpropane-F
Sgk1-T,"3,3-Dimethylacrylic acid-F"
Sgk1-T,3-Aminobenzoic acid-F
Sgk1-T,"4,5-Dihydro-1H-pyrazole-F"
Sgk1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Sgk1-T,L-Threonine-F
Cand1-T,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester-F"
Cand1-T,"1,2-Bis(trimethylsiloxy)cyclohexene-F"
Cand1-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Cand1-T,Benzeneacetic acid-F
Cand1-T,Chlorobenzilate-F
Cand1-T,L-Threonine-F
Cand1-T,Tyr-Val-F
Rab36-T,Benzeneacetic acid-F
Rab36-T,Luciferin-F
Rab36-T,Sulindac-F
Rab36-T,Tyr-Val-F
Wif1-T,"1-Heptanol, 2-propyl--F"
Wif1-T,"2(5H)-Furanone, 4-(hydroxymethyl)-F"
Wif1-T,2-Cyanobenzaldehyde-F
Wif1-T,"3,3-Dimethylacrylic acid-F"
Wif1-T,5-Nitroso-8-quinolinol-F
Wif1-T,Adipoyl-L-carnitine-F
Wif1-T,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy--F"
Wif1-T,Heptanoic acid-F
Wif1-T,N-Acetyl-L-alanine-F
Vps13d-T,"2-Butene-1,4-diol-F"
Vps13d-T,5-Nitroso-8-quinolinol-F
Vps13d-T,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol-F"
Vps13d-T,Benzeneacetic acid-F
Vps13d-T,Norephedrine-F
Vps13d-T,Trimethylolpropane-F
Vps13d-T,Tyr-Val-F
Mdh1-T,Chlorobenzilate-F
Mdh1-T,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester-F"
Mdh1-T,L-Threonine-F
Patz1-T,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether-F"
Patz1-T,Benzeneacetic acid-F
Patz1-T,Chlorobenzilate-F
Patz1-T,Cholesterol-F
Patz1-T,L-Threonine-F
Patz1-T,L-Valine-F
Patz1-T,Tyr-Val-F
Patz1-T,Uracil-F
2810021J22Rik-T,"2-Butene-1,4-diol-F"
