Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,"('Gene', 'Metabolite')"
ENSMUSG00000007892,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",0.7142857142857143,0.1107871720116617,6,0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.081318681,0.7822747512440957,14,TRUE,+,0.8492365544367007,"('ENSMUSG00000007892', '3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester')"
ENSMUSG00000007892,"Benzene, 4-ethenyl-1,2-dimethoxy-",0.6,0.2847569798652937,5,0.6000000000000001,0.3999999999999999,4,0.2182178902359924,0.638298872,7,0.05743747,0.8326638072016174,16,TRUE,+,0.8839764115713704,"('ENSMUSG00000007892', 'Benzene, 4-ethenyl-1,2-dimethoxy-')"
ENSMUSG00000007892,Benzyl alcohol,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.23424374,0.6131550369752419,7,-0.374003749,0.1391686415541224,17,TRUE,-,0.3722754633894297,"('ENSMUSG00000007892', 'Benzyl alcohol')"
ENSMUSG00000007892,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.376851173,0.4614828403508046,6,-0.002943341,0.9913684557173232,16,TRUE,-,0.9926690841673802,"('ENSMUSG00000007892', 'Cholest-7-en-3-ol, (3beta,5alpha)-')"
ENSMUSG00000007892,DL-Phenylalanine,0.2571428571428572,0.6227871720116618,6,0.7999999999999999,0.2,4,0.4684874806016907,0.2889967715971479,7,0.5199265232304685,0.032412114,17,TRUE,+,0.2281365135480669,"('ENSMUSG00000007892', 'DL-Phenylalanine')"
ENSMUSG00000007892,Doconexent,-0.51610023,0.2945837414624608,6,-1,0,3,-0.607142857,0.1482311614811614,7,-0.067846903,0.8028502027408946,16,TRUE,-,0.8635699659733992,"('ENSMUSG00000007892', 'Doconexent')"
ENSMUSG00000007892,Hydroquinone,-0.5,0.6666666666666667,3,-1,0,3,-0.564288094,0.3217233358243002,5,-0.318907433,0.3391359215629629,11,TRUE,-,0.5408720786978212,"('ENSMUSG00000007892', 'Hydroquinone')"
ENSMUSG00000007892,Neostigmine ,-0.428571429,0.3965014577259474,6,-0.5,0.6666666666666667,3,-0.25,0.5887244480896833,7,-0.320588235,0.2260454222079823,16,TRUE,-,0.4510318921289317,"('ENSMUSG00000007892', 'Neostigmine ')"
ENSMUSG00000007892,Pentanoic acid,0.2,0.704,6,0.3999999999999999,0.6,4,0.2342437403008453,0.6131550369752419,7,0.090741893,0.7290751429545713,17,TRUE,+,0.8112442170654812,"('ENSMUSG00000007892', 'Pentanoic acid')"
ENSMUSG00000008140, 5-Hydroxyhexanoic acid,-0.057977104,0.9131317851623264,6,-1,0,3,-0.5,0.3910022189557705,5,-0.40704095,0.1486116411755747,14,TRUE,-,0.3818888659128162,"('ENSMUSG00000008140', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000008140,1-Cyclopentylethanol,-0.028571429,0.9571545189504372,6,-0.5,0.6666666666666667,3,-0.504524979,0.2482031142645109,7,-0.61221503,0.011709335,16,TRUE,-,0.1704539623164893,"('ENSMUSG00000008140', '1-Cyclopentylethanol')"
ENSMUSG00000008140,"9H-Fluorene, 9-methylene-",-0.2,0.747060078,5,-0.5,0.6666666666666667,3,-0.4,0.6,4,-0.258741259,0.4167747688991383,12,TRUE,-,0.5960083686259524,"('ENSMUSG00000008140', '9H-Fluorene, 9-methylene-')"
ENSMUSG00000008140,Allylescaline ,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.432449982,0.3325267782128441,7,-0.221949766,0.39190321,17,TRUE,-,0.5782411581473266,"('ENSMUSG00000008140', 'Allylescaline ')"
ENSMUSG00000008140,"D-Isoleucine, N-acetyl-",0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.071428571,0.8790481931481541,7,0.3186274509803922,0.2125915923704279,17,TRUE,+,0.4387440168847418,"('ENSMUSG00000008140', 'D-Isoleucine, N-acetyl-')"
ENSMUSG00000008140,Neostigmine ,-0.257142857,0.6227871720116618,6,-1,0,3,-0.321428571,0.4820720382996776,7,-0.370588235,0.1576504647378205,16,TRUE,-,0.3904467156760994,"('ENSMUSG00000008140', 'Neostigmine ')"
ENSMUSG00000008140,Phenylpropanolamine,-0.5,0.6666666666666667,3,-0.2,0.8,4,-0.828862466,0.021173516,7,-0.591859544,0.025766278,14,TRUE,-,0.2131738843253072,"('ENSMUSG00000008140', 'Phenylpropanolamine')"
ENSMUSG00000008140,Pyrrole-2-carboxylic acid,0.6667366910003157,0.1480897994403527,6,0.3999999999999999,0.6,4,0.4182509562856521,0.3503951126391438,7,0.003683247,0.9888063707008948,17,TRUE,+,0.990933565,"('ENSMUSG00000008140', 'Pyrrole-2-carboxylic acid')"
ENSMUSG00000008140,"Ribonic acid, 2,3,4,5-tetrakis-",0.030358837,0.9544757346935632,6,0.6000000000000001,0.3999999999999999,4,0.7142857142857143,0.1107871720116617,6,0.1887913818701219,0.4837740728042616,16,TRUE,+,0.6443549189305449,"('ENSMUSG00000008140', 'Ribonic acid, 2,3,4,5-tetrakis-')"
ENSMUSG00000008348, 5-Hydroxyhexanoic acid,-0.521793932,0.2883432338003937,6,-1,0,3,-0.6,0.2847569798652937,5,-0.127612838,0.6637431092955275,14,TRUE,-,0.7687059754758061,"('ENSMUSG00000008348', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000008348,"2,4-Decadienal",-0.2,0.704,6,-0.8,0.2,4,-0.75,0.0521814,7,-0.546568627,0.023193843,17,TRUE,-,0.2079155502699009,"('ENSMUSG00000008348', '2,4-Decadienal')"
ENSMUSG00000008348,4-Hydroxybenzaldehyde,-0.2,0.704,6,-0.4,0.6,4,-0.324337487,0.4778854797399313,7,-0.450030741,0.069892611,17,TRUE,-,0.2908158257759857,"('ENSMUSG00000008348', '4-Hydroxybenzaldehyde')"
ENSMUSG00000008348,"6,8-Dioxapentadecane",-0.666885929,0.2188939813132316,5,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.104783871,0.7591405835551854,11,TRUE,-,0.8336206968137182,"('ENSMUSG00000008348', '6,8-Dioxapentadecane')"
ENSMUSG00000008348,alpha-Tocopherol,-0.028571429,0.9571545189504372,6,-0.8,0.2,4,-0.642857143,0.1193923734274109,7,-0.507352941,0.037632881,17,TRUE,-,0.2377115179217034,"('ENSMUSG00000008348', 'alpha-Tocopherol')"
ENSMUSG00000008348,Arachidonic acid,-0.463816829,0.3541642984362303,6,-0.4,0.6,4,-0.270281239,0.5577307488053698,7,-0.014723937,0.95527269,17,TRUE,-,0.966939003,"('ENSMUSG00000008348', 'Arachidonic acid')"
ENSMUSG00000008348,Dihydrouracil,-0.5,0.3910022189557705,5,-0.4,0.6,4,-0.5,0.2531699951003227,7,-0.105882353,0.6963341050381157,16,TRUE,-,0.7897023415292539,"('ENSMUSG00000008348', 'Dihydrouracil')"
ENSMUSG00000008348,L-Glutamine,-0.371428571,0.4684781341107871,6,-0.8,0.2,4,-0.306318737,0.5040270086665881,7,-0.001226242,0.9962732738186768,17,TRUE,-,0.9963194681560356,"('ENSMUSG00000008348', 'L-Glutamine')"
ENSMUSG00000008348,Neostigmine ,-0.828571429,0.041562682,6,-1,0,3,-0.107142857,0.8191508555699912,7,-0.320588235,0.2260454222079823,16,TRUE,-,0.4510318921289317,"('ENSMUSG00000008348', 'Neostigmine ')"
ENSMUSG00000008348,Pentadecanoic acid,-0.115954207,0.826848213,6,-1,0,4,-0.9,0.037386073,5,-0.602323744,0.017493494,15,TRUE,-,0.191328434,"('ENSMUSG00000008348', 'Pentadecanoic acid')"
ENSMUSG00000008348,Picolinic acid,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.25,0.5887244480896833,7,-0.345588235,0.1742515692585699,17,TRUE,-,0.404342676,"('ENSMUSG00000008348', 'Picolinic acid')"
ENSMUSG00000008348,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.3999999999999999,0.6,4,1,0,3,1,1.4042654220543672e-24,5,0.7272727272727274,0.007355029,12,TRUE,+,0.1501147583167052,"('ENSMUSG00000008348', 'Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-')"
ENSMUSG00000008348,Trimethylsilyl oct-2-enoate ,0.2571428571428572,0.6227871720116618,6,1,0,3,0.1785714285714286,0.7016579425162729,7,0.032352941,0.9053195187918448,16,TRUE,+,0.9332726977011044,"('ENSMUSG00000008348', 'Trimethylsilyl oct-2-enoate ')"
ENSMUSG00000008690,9-Octadecenamide,0.1999999999999999,0.8,4,1,0,3,0.1999999999999999,0.747060078,5,0.027972028,0.9312343512018808,12,TRUE,+,0.9509652937535648,"('ENSMUSG00000008690', '9-Octadecenamide')"
ENSMUSG00000008690,Neostigmine ,-0.028571429,0.9571545189504372,6,-0.5,0.6666666666666667,3,-0.821428571,0.023448808,7,-0.767647059,0.000516884,16,TRUE,-,0.070469039,"('ENSMUSG00000008690', 'Neostigmine ')"
ENSMUSG00000008690,Phloroglucinol,-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.594618725,0.1590899937011846,7,-0.178731081,0.5239074261169425,15,TRUE,-,0.6730380229013173,"('ENSMUSG00000008690', 'Phloroglucinol')"
ENSMUSG00000008690,Uridine,0.057977104,0.9131317851623264,6,0.1999999999999999,0.8,4,0.2162249910469341,0.6414455093539175,7,0.4220862072990072,0.091472471,17,TRUE,+,0.3191292088263847,"('ENSMUSG00000008690', 'Uridine')"
ENSMUSG00000009013,Allylescaline ,0.1428571428571428,0.7871720116618075,6,0.3999999999999999,0.6,4,0.4504687313477795,0.3104293018513229,7,0.3617413310211986,0.1536525338533489,17,TRUE,+,0.3868306116667478,"('ENSMUSG00000009013', 'Allylescaline ')"
ENSMUSG00000009013,Fenitrothion,-0.085714286,0.8717434402332361,6,-0.316227766,0.683772234,4,-0.23424374,0.6131550369752419,7,-0.116564505,0.6559410490936737,17,TRUE,-,0.762800667,"('ENSMUSG00000009013', 'Fenitrothion')"
ENSMUSG00000009013,Neostigmine ,-0.485714286,0.3287230320699709,6,-1,0,3,-0.107142857,0.8191508555699912,7,-0.361764706,0.1685588225038843,16,TRUE,-,0.3991958585443918,"('ENSMUSG00000009013', 'Neostigmine ')"
ENSMUSG00000009013,Oxalic acid,0.1159542071304896,0.826848213,6,0.7999999999999999,0.2,4,0.2857142857142857,0.5345092286010406,7,0.3408952204199769,0.1805661669935125,17,TRUE,+,0.4105255984521243,"('ENSMUSG00000009013', 'Oxalic acid')"
ENSMUSG00000009013,Pyroglutamic acid,-0.5,0.6666666666666667,3,-0.2,0.8,4,-0.1,0.8728885715695383,5,-0.06993007,0.8290236405313092,12,TRUE,-,0.8815854645150907,"('ENSMUSG00000009013', 'Pyroglutamic acid')"
ENSMUSG00000009076,(CH3)2C=NC2H558,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.464285714,0.2939341076002517,7,-0.151960784,0.5604155062809044,17,TRUE,-,0.698047509,"('ENSMUSG00000009076', '(CH3)2C=NC2H558')"
ENSMUSG00000009076,"1-(2,4-Dimethoxyphenyl)-propan-2-one",0.1449427589131121,0.7841083696021083,6,0.5,0.6666666666666667,3,0.1576220812478201,0.7357240883178837,7,0.2223943470091826,0.4077497086964488,16,TRUE,+,0.5897358244819247,"('ENSMUSG00000009076', '1-(2,4-Dimethoxyphenyl)-propan-2-one')"
ENSMUSG00000009076,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.085714286,0.8717434402332361,6,-0.105409255,0.894590745,4,-0.95499371,0.000805535,7,-0.234356005,0.3652670284483199,17,TRUE,-,0.5603248349747396,"('ENSMUSG00000009076', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000009076,4-Hydroxybenzoic acid,0.085714286,0.8717434402332361,6,0.3999999999999999,0.6,4,0.5357142857142858,0.2152174556780127,7,0.3799019607843137,0.1325489026275887,17,TRUE,+,0.3653437357024707,"('ENSMUSG00000009076', '4-Hydroxybenzoic acid')"
ENSMUSG00000009076,5-Hydroxyquinoline,0.028571429,0.9571545189504372,6,0.5,0.6666666666666667,3,0.6377481392176932,0.1730711102412597,6,0.2913316623548092,0.2921077402090993,15,TRUE,+,0.504700772,"('ENSMUSG00000009076', '5-Hydroxyquinoline')"
ENSMUSG00000009076,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",0.1159542071304896,0.826848213,6,0.3999999999999999,0.6,4,0.035714286,0.9394082054712856,7,0.035561012,0.8922200912515131,17,TRUE,+,0.9248339938404072,"('ENSMUSG00000009076', '7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ')"
ENSMUSG00000009076,Allylescaline ,-0.257142857,0.6227871720116618,6,-0.4,0.6,4,-0.162168743,0.7282995630820223,7,-0.06131209,0.8151713986062927,17,TRUE,-,0.8715747467033976,"('ENSMUSG00000009076', 'Allylescaline ')"
ENSMUSG00000009076,Cyclobutanol,-0.2,0.8,4,-0.4,0.6,4,-0.5,0.6666666666666667,3,-0.236363636,0.4840911622253965,11,TRUE,-,0.6445556699852865,"('ENSMUSG00000009076', 'Cyclobutanol')"
ENSMUSG00000009076,"D-Isoleucine, N-acetyl-",-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.464285714,0.2939341076002517,7,-0.274509804,0.286298379,17,TRUE,-,0.4996252238442017,"('ENSMUSG00000009076', 'D-Isoleucine, N-acetyl-')"
ENSMUSG00000009076,"D-Psicofuranose, pentakis",0.1538967528127731,0.8048288166080632,5,0.7999999999999999,0.2,4,0.2522624895547565,0.5852410907160581,7,0.032400624,0.9051805598228304,16,TRUE,+,0.9332726977011044,"('ENSMUSG00000009076', 'D-Psicofuranose, pentakis')"
ENSMUSG00000009076,Pantolactone,-0.088273483,0.8679336982351336,6,-0.8,0.2,4,-0.144149994,0.7578179356488596,7,-0.079803696,0.7607759853335139,17,TRUE,-,0.8347038761607194,"('ENSMUSG00000009076', 'Pantolactone')"
ENSMUSG00000010057,"3-Buten-2-one, 4-(4-methoxyphenyl)-",0.028571429,0.9571545189504372,6,0.632455532,0.367544468,4,0.8928571428571429,0.006807187,7,0.4414470480258694,0.076075508,17,TRUE,+,0.2977311860044244,"('ENSMUSG00000010057', '3-Buten-2-one, 4-(4-methoxyphenyl)-')"
ENSMUSG00000010057,"Benzoic acid, pentadecyl ester",-0.057977104,0.9131317851623264,6,-0.5,0.6666666666666667,3,-0.464285714,0.2939341076002517,7,-0.048565135,0.8582465098077368,16,TRUE,-,0.9018152939458866,"('ENSMUSG00000010057', 'Benzoic acid, pentadecyl ester')"
ENSMUSG00000010057,Benzophenone,-0.333947207,0.5177002083054396,6,-1,0,4,-0.392857143,0.3833168704269726,7,-0.437347757,0.079165109,17,TRUE,-,0.3030318692902664,"('ENSMUSG00000010057', 'Benzophenone')"
ENSMUSG00000010057,D-Fructose,-0.3,0.6238376647810728,5,-1,0,4,-0.037062466,0.937124009,7,-0.076696499,0.7777014462057079,16,TRUE,-,0.846652944,"('ENSMUSG00000010057', 'D-Fructose')"
ENSMUSG00000010057,Indole-3-lactic acid,-0.085714286,0.8717434402332361,6,-0.5,0.6666666666666667,3,-0.607142857,0.1482311614811614,7,-0.223529412,0.4052983472827589,16,TRUE,-,0.5871851262293895,"('ENSMUSG00000010057', 'Indole-3-lactic acid')"
ENSMUSG00000010057,Indole-5-carboxylic acid,-0.028571429,0.9571545189504372,6,-1,0,3,-0.3,0.6238376647810728,5,-0.27032967,0.3499193863496043,14,TRUE,-,0.5484808521525657,"('ENSMUSG00000010057', 'Indole-5-carboxylic acid')"
ENSMUSG00000010057,L-Cysteine,-0.057977104,0.9131317851623264,6,-0.316227766,0.683772234,4,-0.162168743,0.7282995630820223,7,-0.227133596,0.3806478608096975,17,TRUE,-,0.5709188499265337,"('ENSMUSG00000010057', 'L-Cysteine')"
ENSMUSG00000010057,L-Glutamic acid,0.1449427589131121,0.7841083696021083,6,0.6000000000000001,0.3999999999999999,4,0.3603749850782236,0.4271488085609062,7,0.2380369890000215,0.3575639365634512,17,TRUE,+,0.5544177712068403,"('ENSMUSG00000010057', 'L-Glutamic acid')"
ENSMUSG00000010057,L-Ornithine,0.1449427589131121,0.7841083696021083,6,0.5,0.6666666666666667,3,0.2522624895547565,0.5852410907160581,7,0.2945511294562622,0.2681084813091418,16,TRUE,+,0.4867970020657814,"('ENSMUSG00000010057', 'L-Ornithine')"
ENSMUSG00000010057,Methyl aminoacetate,-0.085714286,0.8717434402332361,6,-0.8,0.2,4,-0.108112496,0.8175332656241182,7,-0.226854733,0.3812487681097691,17,TRUE,-,0.5712562173426731,"('ENSMUSG00000010057', 'Methyl aminoacetate')"
ENSMUSG00000010057,Nonanal,-0.257142857,0.6227871720116618,6,-1,0,4,-0.288299988,0.5306506599466652,7,-0.446352015,0.072495472,17,TRUE,-,0.2945364712304993,"('ENSMUSG00000010057', 'Nonanal')"
ENSMUSG00000010057,Pyroglutamic acid,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.7,0.1881204043741872,5,0.5874125874125874,0.044609296,12,TRUE,+,0.2513055812804176,"('ENSMUSG00000010057', 'Pyroglutamic acid')"
ENSMUSG00000010057,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",0.2,0.704,6,0.3999999999999999,0.6,4,0.7500000000000002,0.0521814,7,0.2647058823529412,0.3045422200057608,17,TRUE,+,0.5145811040256847,"('ENSMUSG00000010057', 'Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-')"
ENSMUSG00000010607, 5-Hydroxyhexanoic acid,-0.898645105,0.014888622,6,-0.5,0.6666666666666667,3,-0.4,0.5046315754686911,5,-0.360836302,0.2049827124910712,14,TRUE,-,0.4325004382986215,"('ENSMUSG00000010607', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000010607,"1-Octanol, 2-butyl-",-0.428571429,0.3965014577259474,6,-1,0,3,-0.214285714,0.6445115810207203,7,-0.276470588,0.2999421284923735,16,TRUE,-,0.5100044800601925,"('ENSMUSG00000010607', '1-Octanol, 2-butyl-')"
ENSMUSG00000010607,"2,4-Decadienal",-0.6,0.2079999999999998,6,-1,0,4,-0.071428571,0.8790481931481541,7,-0.477941176,0.052328542,17,TRUE,-,0.2638680359732049,"('ENSMUSG00000010607', '2,4-Decadienal')"
ENSMUSG00000010607,"2,5-Dimethoxy-4-methylamphetamine",0.1176979772672999,0.8242682581840184,6,0.1999999999999999,0.8,4,0.1122721782847679,0.8105998110141495,7,0.2535408139280504,0.3261395384973778,17,TRUE,+,0.5315945378895149,"('ENSMUSG00000010607', '2,5-Dimethoxy-4-methylamphetamine')"
ENSMUSG00000010607,"2,5-Dimethoxymandelic acid",-0.3,0.6238376647810728,5,-0.8,0.2,4,-0.085714286,0.8717434402332361,6,-0.635714286,0.010860746,15,TRUE,-,0.1673175524060417,"('ENSMUSG00000010607', '2,5-Dimethoxymandelic acid')"
ENSMUSG00000010607,"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",-0.2,0.747060078,5,-0.4,0.6,4,-0.579771036,0.227783957,6,-0.675603487,0.005703673,15,TRUE,-,0.135871084,"('ENSMUSG00000010607', '3-Methyl-2-butenoic acid, tridec-2-ynyl ester')"
ENSMUSG00000010607,4-Hydroxybenzaldehyde,-0.428571429,0.3965014577259474,6,-0.2,0.8,4,-0.216224991,0.6414455093539175,7,-0.244022118,0.3452366109960512,17,TRUE,-,0.5449601658405849,"('ENSMUSG00000010607', '4-Hydroxybenzaldehyde')"
ENSMUSG00000010607,Benzeneacetic acid,-0.371428571,0.4684781341107871,6,-0.4,0.6,4,-0.357142857,0.4316113520383278,7,-0.367647059,0.1465542917840148,17,TRUE,-,0.379480517,"('ENSMUSG00000010607', 'Benzeneacetic acid')"
ENSMUSG00000010607,Benzyl alcohol,-0.257142857,0.6227871720116618,6,-1,0,4,-0.288299988,0.5306506599466652,7,-0.668301781,0.00336244,17,TRUE,-,0.117824701,"('ENSMUSG00000010607', 'Benzyl alcohol')"
ENSMUSG00000010607,"Cholesta-3,5-diene ",-0.142857143,0.7871720116618075,6,-0.2,0.8,4,-0.071428571,0.8790481931481541,7,-0.102941176,0.6942047830993174,17,TRUE,-,0.7884677722892166,"('ENSMUSG00000010607', 'Cholesta-3,5-diene ')"
ENSMUSG00000010607,"D-Isoleucine, N-acetyl-",0.1428571428571428,0.7871720116618075,6,0.3999999999999999,0.6,4,0.3928571428571429,0.3833168704269726,7,0.303921569,0.2356358412773052,17,TRUE,+,0.4581442192976578,"('ENSMUSG00000010607', 'D-Isoleucine, N-acetyl-')"
ENSMUSG00000010607,L-Tryptophan,-0.550782484,0.2573693316225744,6,-0.2,0.8,4,-0.112272178,0.8105998110141495,7,-0.116851964,0.6551419249667282,17,TRUE,-,0.7625732500975414,"('ENSMUSG00000010607', 'L-Tryptophan')"
ENSMUSG00000010607,Neostigmine ,-0.428571429,0.3965014577259474,6,-0.5,0.6666666666666667,3,-0.428571429,0.337368311,7,-0.235294118,0.3803558011886567,16,TRUE,-,0.5706196862961742,"('ENSMUSG00000010607', 'Neostigmine ')"
ENSMUSG00000010607,Niacin,-0.2,0.704,6,-1,0,4,-0.071428571,0.8790481931481541,7,-0.230392157,0.3736648667172987,17,TRUE,-,0.5662397401777941,"('ENSMUSG00000010607', 'Niacin')"
ENSMUSG00000010607,Oxalic acid,-0.028988552,0.9565293523898406,6,-0.2,0.8,4,-0.178571429,0.7016579425162729,7,-0.371551265,0.1419870357228321,17,TRUE,-,0.3744496984729071,"('ENSMUSG00000010607', 'Oxalic acid')"
ENSMUSG00000010607,Pentadecanoic acid,-0.086965655,0.8698803787001028,6,-0.8,0.2,4,-0.3,0.6238376647810728,5,-0.611260298,0.015474914,15,TRUE,-,0.1862085163281049,"('ENSMUSG00000010607', 'Pentadecanoic acid')"
ENSMUSG00000010607,Picolinic acid,-0.371428571,0.4684781341107871,6,-0.8,0.2,4,-0.357142857,0.4316113520383278,7,-0.316176471,0.216326972,17,TRUE,-,0.4422352489704995,"('ENSMUSG00000010607', 'Picolinic acid')"
ENSMUSG00000011831,12-Oxooctadecanoate,0.085714286,0.8717434402332361,6,1,0,3,0.8406680016960503,0.036057573,6,0.3896337570144074,0.1511144870635901,15,TRUE,+,0.3838009016706913,"('ENSMUSG00000011831', '12-Oxooctadecanoate')"
ENSMUSG00000011831,4-Hydroxybenzaldehyde,0.1428571428571428,0.7871720116618075,6,0.3999999999999999,0.6,4,0.396412484,0.37863471,7,0.1704476102099884,0.5130754995466005,17,TRUE,+,0.6649919725114658,"('ENSMUSG00000011831', '4-Hydroxybenzaldehyde')"
ENSMUSG00000011831,Dimethyl fumarate,0.1739313106957345,0.7417339277316277,6,1,0,3,0.9285714285714288,0.002519472,7,0.3811627227641559,0.1452157678027106,16,TRUE,+,0.3776695622776874,"('ENSMUSG00000011831', 'Dimethyl fumarate')"
ENSMUSG00000011831,Hippuric acid,0.1428571428571428,0.7871720116618075,6,0.3999999999999999,0.6,4,0.036037499,0.938860561,7,0.085836926,0.7432426290834048,17,TRUE,+,0.8224649990371022,"('ENSMUSG00000011831', 'Hippuric acid')"
ENSMUSG00000011831,Neostigmine ,0.2,0.704,6,1,0,3,0.3928571428571429,0.3833168704269726,7,0.138235294,0.6096659407501825,16,TRUE,+,0.7312647030411176,"('ENSMUSG00000011831', 'Neostigmine ')"
ENSMUSG00000012422, 5-Hydroxyhexanoic acid,-0.057977104,0.9131317851623264,6,-1,0,3,-0.6,0.2847569798652937,5,-0.145214609,0.6203708364871108,14,TRUE,-,0.7379306310034196,"('ENSMUSG00000012422', ' 5-Hydroxyhexanoic acid')"
ENSMUSG00000012422,"2,4-Decadienal",0.3714285714285715,0.4684781341107871,6,0.3999999999999999,0.6,4,0.071428571,0.8790481931481541,7,0.125,0.6326406085600336,17,TRUE,+,0.7459437210117112,"('ENSMUSG00000012422', '2,4-Decadienal')"
ENSMUSG00000012422,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",0.6,0.2079999999999998,6,0.6000000000000001,0.3999999999999999,4,0.4285714285714286,0.337368311,7,0.1887254901960784,0.4681922842798525,17,TRUE,+,0.6324473859235186,"('ENSMUSG00000012422', '5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ')"
ENSMUSG00000012422,"Acetic acid, bis[(trimethylsilyl)oxyl]-",-0.057977104,0.9131317851623264,6,-0.5,0.6666666666666667,3,-0.090093746,0.8476720796198265,7,-0.19293099,0.4740574077232794,16,TRUE,-,0.636950446,"('ENSMUSG00000012422', 'Acetic acid, bis[(trimethylsilyl)oxyl]-')"
ENSMUSG00000012422,Allylescaline ,0.028571429,0.9571545189504372,6,0.3999999999999999,0.6,4,0.7207499701564473,0.067634995,7,0.3727775072218453,0.1405729758343123,17,TRUE,+,0.3732315352681782,"('ENSMUSG00000012422', 'Allylescaline ')"
ENSMUSG00000012422,"Cholest-7-en-3-ol, (3beta,5alpha)-",0.028571429,0.9571545189504372,6,0.3999999999999999,0.6,4,0.9276336570439176,0.007665844,6,0.3855777349969453,0.1402272864000109,16,TRUE,+,0.3732315352681782,"('ENSMUSG00000012422', 'Cholest-7-en-3-ol, (3beta,5alpha)-')"
ENSMUSG00000012422,"Ethanol, 2-(9-octadecenyloxy)-",-0.8,0.2,4,-0.5,0.6666666666666667,3,-0.6,0.2847569798652937,5,-0.461538462,0.1309480695071727,12,TRUE,-,0.3637437005770752,"('ENSMUSG00000012422', 'Ethanol, 2-(9-octadecenyloxy)-')"
ENSMUSG00000012422,Hippuric acid,0.5428571428571429,0.2657026239067055,6,0.7999999999999999,0.2,4,0.594618725,0.1590899937011846,7,0.226854733,0.3812487681097691,17,TRUE,+,0.5712562173426731,"('ENSMUSG00000012422', 'Hippuric acid')"
