Gene,Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000041720-P,ENSMUSG00000041720,Palmitic Acid,0.085714286,0.8717434402332361,6,0.7999999999999999,0.2,4,0.3928571428571429,0.3833168704269726,7,0.2916666666666667,0.256002607,17,TRUE,+,0.4763989846986056
ENSMUSG00000041720-P,ENSMUSG00000041720,Pentadecanoic acid,-0.49280538,0.3206325828658273,6,-0.4,0.6,4,-0.9,0.037386073,5,-0.496872406,0.059533638,15,TRUE,-,0.2757796502996213
ENSMUSG00000041720-P,ENSMUSG00000041720,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-0.314285714,0.5440932944606414,6,-0.5,0.6666666666666667,3,-0.414431233,0.3552689437660521,7,-0.104488623,0.7001574442467614,16,TRUE,-,0.7924535976865109
ENSMUSG00000041720-P,ENSMUSG00000041720,Phloroglucinol,-0.8,0.1040880386618278,5,-1,0,3,-0.306318737,0.5040270086665881,7,-0.477211987,0.07205263,15,TRUE,-,0.2937578704894859
ENSMUSG00000041720-P,ENSMUSG00000041720,"Propanetriol, 2-methyl-",-0.666736691,0.1480897994403527,6,-0.2,0.8,4,-0.785714286,0.036238463,7,-0.495401687,0.043166247,17,TRUE,-,0.2484258304178398
ENSMUSG00000041720-P,ENSMUSG00000041720,Tartronic acid,-0.8,0.2,4,-0.4,0.6,4,-0.285714286,0.5345092286010406,7,-0.107142857,0.7039010016261615,15,TRUE,-,0.7944931545060632
ENSMUSG00000041720-P,ENSMUSG00000041720,Triethanolamine,-0.927633657,0.007665844,6,-0.4,0.6,4,-0.464285714,0.2939341076002517,7,-0.371551265,0.1419870357228321,17,TRUE,-,0.3744496984729071
ENSMUSG00000041720-P,ENSMUSG00000041720,Trimidox,0.7999999999999999,0.1040880386618278,5,1,0,3,0.6,0.2847569798652937,5,0.3076923076923076,0.3064470525125291,13,TRUE,+,0.516195044
ENSMUSG00000041841-P,ENSMUSG00000041841,1-Cyclopentylethanol,-0.314285714,0.5440932944606414,6,-1,0,3,-0.450468731,0.3104293018513229,7,-0.597498322,0.01451842,16,TRUE,-,0.1826578599234047
ENSMUSG00000041841-P,ENSMUSG00000041841,1-Monoacetin,-0.173931311,0.7417339277316277,6,-0.5,0.6666666666666667,3,-0.828571429,0.041562682,6,-0.148346797,0.5977525082112933,15,TRUE,-,0.7242794990730985
ENSMUSG00000041841-P,ENSMUSG00000041841,1-Octadecanol,-0.115954207,0.826848213,6,-1,0,3,-0.035714286,0.9394082054712856,7,-0.357615991,0.173857304,16,TRUE,-,0.404342676
ENSMUSG00000041841-P,ENSMUSG00000041841,1-Octanol,-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.828571429,0.041562682,6,-0.594117647,0.015232401,16,TRUE,-,0.1857689692398304
ENSMUSG00000041841-P,ENSMUSG00000041841,12-Oxooctadecanoate,-0.542857143,0.2657026239067055,6,-0.5,0.6666666666666667,3,-0.782690898,0.065703848,6,-0.59338719,0.019708604,15,TRUE,-,0.1979395478168447
ENSMUSG00000041841-P,ENSMUSG00000041841,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.771428571,0.072396501,6,-0.948683298,0.051316702,4,-0.036037499,0.938860561,7,-0.52269978,0.031339344,17,TRUE,-,0.2259469743874751
ENSMUSG00000041841-P,ENSMUSG00000041841,2-Ethyl-3-hydroxypropionic acid,-0.485714286,0.3287230320699709,6,-0.8,0.2,4,-0.818317088,0.024440207,7,-0.569325582,0.01705984,17,TRUE,-,0.1902438794239284
ENSMUSG00000041841-P,ENSMUSG00000041841,2-Hydroxybutyric acid,-0.347862621,0.4992532181146331,6,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.046204648,0.8753664744236946,14,TRUE,-,0.9131768443200822
ENSMUSG00000041841-P,ENSMUSG00000041841,2-Methyl-4-pentenoic acid,-0.7,0.1881204043741872,5,-0.8,0.2,4,-0.985610761,0.000309086,6,-0.545129798,0.035590722,15,TRUE,-,0.2342449484066271
ENSMUSG00000041841-P,ENSMUSG00000041841,2-Methylglutaconic acid,-0.2,0.704,6,-0.8,0.2,4,-0.535714286,0.2152174556780127,7,-0.431372549,0.083830739,17,TRUE,-,0.3089910931288478
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,2-Diallylpyrrolidine",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.410391341,0.4925357817027975,5,-0.041002384,0.9047248643018936,11,TRUE,-,0.933150298
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.202919862,0.6997979681570189,6,-1,0,4,-0.378393734,0.402602202,7,-0.312883671,0.2214115122638379,17,TRUE,-,0.4465383828943297
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,4-Decadienal",-0.085714286,0.8717434402332361,6,-1,0,4,-0.714285714,0.071343561,7,-0.524509804,0.030654016,17,TRUE,-,0.2239734951555361
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,5-Dimethoxymandelic acid",-0.3,0.6238376647810728,5,-0.8,0.2,4,-0.657142857,0.1561749271137023,6,-0.439285714,0.1013605711934724,15,TRUE,-,0.3302767759602761
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,5-Dimethoxyphenol",-0.057977104,0.9131317851623264,6,-1,0,4,-0.056136089,0.9048505011274568,7,-0.311195231,0.2240481864346515,17,TRUE,-,0.4488455587054211
ENSMUSG00000041841-P,ENSMUSG00000041841,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-0.028571429,0.9571545189504372,6,-0.8,0.2,4,-0.535714286,0.2152174556780127,7,-0.406862745,0.1050639493104401,17,TRUE,-,0.3343937517490699
ENSMUSG00000041841-P,ENSMUSG00000041841,3-(2-Hydroxyethyl)imidazole-2-thione,-0.2,0.704,6,-1,0,4,-0.450468731,0.3104293018513229,7,-0.282035614,0.2727532504348888,17,TRUE,-,0.4904731098639069
ENSMUSG00000041841-P,ENSMUSG00000041841,3-Amino-5-morpholinomethyl-2-oxazolidinone,-0.057977104,0.9131317851623264,6,-0.5,0.6666666666666667,3,-0.898645105,0.014888622,6,-0.475850493,0.072984421,15,TRUE,-,0.2950014972315996
ENSMUSG00000041841-P,ENSMUSG00000041841,3-Hydroxyisovaleric acid,-0.714285714,0.1107871720116617,6,-0.8,0.2,4,-0.642857143,0.1193923734274109,7,-0.441176471,0.076276683,17,TRUE,-,0.2980317929866315
ENSMUSG00000041841-P,ENSMUSG00000041841,3-Methylvaleric acid,-0.2,0.747060078,5,-0.5,0.6666666666666667,3,-0.607142857,0.1482311614811614,7,-0.032142857,0.9094621170945906,15,TRUE,-,0.9364821976133098
ENSMUSG00000041841-P,ENSMUSG00000041841,"3,5-Dimethylpyrazole",-0.637748139,0.1730711102412597,6,-0.866025404,0.3333333333333332,3,-0.571428571,0.1802019889115274,7,-0.631812173,0.008651924,16,TRUE,-,0.1577126303705064
ENSMUSG00000041841-P,ENSMUSG00000041841,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.333947207,0.5177002083054396,6,-1,0,4,-0.028571429,0.9571545189504372,6,-0.401181686,0.12353713,16,TRUE,-,0.3565433988996676
ENSMUSG00000041841-P,ENSMUSG00000041841,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-0.371428571,0.4684781341107871,6,-1,0,4,-0.392857143,0.3833168704269726,7,-0.507352941,0.037632881,17,TRUE,-,0.2377115179217034
ENSMUSG00000041841-P,ENSMUSG00000041841,4-Hydroxybenzaldehyde,-0.085714286,0.8717434402332361,6,-0.2,0.8,4,-0.48650623,0.268248562,7,-0.421827179,0.091692562,17,TRUE,-,0.3191292088263847
ENSMUSG00000041841-P,ENSMUSG00000041841,4-Hydroxyphenyllactic acid,-1,1.4042654220543672e-24,5,-0.2,0.8,4,-0.321428571,0.4820720382996776,7,-0.435294118,0.091952359,16,TRUE,-,0.3191292088263847
ENSMUSG00000041841-P,ENSMUSG00000041841,Acetoacetic acid,-0.410391341,0.4925357817027975,5,-0.8,0.2,4,-0.872081599,0.053854218,5,-0.48898797,0.075991858,14,TRUE,-,0.2977311860044244
ENSMUSG00000041841-P,ENSMUSG00000041841,Allylescaline ,-0.028571429,0.9571545189504372,6,-1,0,4,-0.48650623,0.268248562,7,-0.321275352,0.2086032610461596,17,TRUE,-,0.4350423421383916
ENSMUSG00000041841-P,ENSMUSG00000041841,"Arabinofuranose, 1,2,3,5-tetrakis-O-",-0.085714286,0.8717434402332361,6,-1,0,3,-0.642857143,0.1193923734274109,7,-0.573529412,0.020191038,16,TRUE,-,0.1989873014434667
ENSMUSG00000041841-P,ENSMUSG00000041841,Arachidonic acid,-0.231908414,0.658373571,6,-0.8,0.2,4,-0.126131245,0.7875721594074739,7,-0.32024564,0.2101484232682603,17,TRUE,-,0.4370552232823719
ENSMUSG00000041841-P,ENSMUSG00000041841,Benzenepropanoic acid,0.4857142857142857,0.3287230320699709,6,0.5,0.6666666666666667,3,0.198206242,0.6700850339168266,7,0.3149375392723141,0.234795138,16,TRUE,+,0.4581442192976578
ENSMUSG00000041841-P,ENSMUSG00000041841,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-0.264820449,0.6120552385657049,6,-0.8,0.2,4,-0.558581227,0.192452532,7,-0.400246228,0.1113967610648428,17,TRUE,-,0.3422027264843369
ENSMUSG00000041841-P,ENSMUSG00000041841,"Benzoic acid, pentadecyl ester",-0.81167945,0.049857585,6,-0.5,0.6666666666666667,3,-0.571428571,0.1802019889115274,7,-0.512141419,0.042545101,16,TRUE,-,0.2477097924068551
ENSMUSG00000041841-P,ENSMUSG00000041841,Benzophenone,-0.941123948,0.005097541,6,-1,0,4,-0.678571429,0.093750254,7,-0.621623498,0.007723773,17,TRUE,-,0.1523625662969041
ENSMUSG00000041841-P,ENSMUSG00000041841,Boric acid,-0.257142857,0.6227871720116618,6,-0.8,0.2,4,-0.846881215,0.016197127,7,-0.560392503,0.01929368,17,TRUE,-,0.1973331931872823
ENSMUSG00000041841-P,ENSMUSG00000041841,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",-0.405839725,0.4246625075613645,6,-1,0,3,-0.036037499,0.938860561,7,-0.238586415,0.373529319,16,TRUE,-,0.5662397401777941
ENSMUSG00000041841-P,ENSMUSG00000041841,"Cholesta-3,5-dien-7-one",0.5,0.6666666666666667,3,1,0,3,0.3,0.6238376647810728,5,0.054545455,0.8734465775233149,11,TRUE,+,0.9122265828539238
ENSMUSG00000041841-P,ENSMUSG00000041841,"Cholesta-3,5-diene ",-0.371428571,0.4684781341107871,6,-0.2,0.8,4,-0.035714286,0.9394082054712856,7,-0.428921569,0.085801019,17,TRUE,-,0.3120697813686276
ENSMUSG00000041841-P,ENSMUSG00000041841,Cyclohexanol,-0.371428571,0.4684781341107871,6,-0.8,0.2,4,-0.857142857,0.013697327,7,-0.379901961,0.1325489026275887,17,TRUE,-,0.3653437357024707
ENSMUSG00000041841-P,ENSMUSG00000041841,"Cyclopentanone, 2,2,4-trimethyl-",-1,0,3,-1,0,3,-0.371428571,0.4684781341107871,6,-0.335664336,0.2861229029149875,12,TRUE,-,0.4996252238442017
ENSMUSG00000041841-P,ENSMUSG00000041841,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-0.142857143,0.7871720116618075,6,-0.105409255,0.894590745,4,-0.558581227,0.192452532,7,-0.247852947,0.3374756080979697,17,TRUE,-,0.5400205711449213
ENSMUSG00000041841-P,ENSMUSG00000041841,D-Fructose,-0.5,0.3910022189557705,5,-1,0,4,-0.037062466,0.937124009,7,-0.383482494,0.1425798717036834,16,TRUE,-,0.3754584194797635
ENSMUSG00000041841-P,ENSMUSG00000041841,Desmosterol,-0.2,0.704,6,-1,0,4,-0.072074997,0.8779592508225129,7,-0.175352577,0.5008375548569725,17,TRUE,-,0.6568201619333078
ENSMUSG00000041841-P,ENSMUSG00000041841,Dihydrouracil,-0.5,0.3910022189557705,5,-0.2,0.8,4,-0.142857143,0.7599453002180929,7,-0.361764706,0.1685588225038843,16,TRUE,-,0.3991958585443918
ENSMUSG00000041841-P,ENSMUSG00000041841,Dimethyl fumarate,-0.347862621,0.4992532181146331,6,-0.5,0.6666666666666667,3,-0.5,0.2531699951003227,7,-0.332597588,0.2081445613364042,16,TRUE,-,0.4350423421383916
ENSMUSG00000041841-P,ENSMUSG00000041841,Diphenyl ether,-0.260896966,0.6175338174259972,6,-1,0,4,-0.678571429,0.093750254,7,-0.535867667,0.026612601,17,TRUE,-,0.2149337474675142
ENSMUSG00000041841-P,ENSMUSG00000041841,Dopamine,0.3,0.6238376647810728,5,1,0,3,1,0,3,0.2272727272727272,0.501535668,11,TRUE,+,0.6574558608705574
ENSMUSG00000041841-P,ENSMUSG00000041841,Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-0.4,0.6,4,-0.8,0.2,4,-0.771428571,0.072396501,6,-0.591208791,0.025970814,14,TRUE,-,0.2139330088273281
ENSMUSG00000041841-P,ENSMUSG00000041841,Glycolic acid,-0.260896966,0.6175338174259972,6,-0.948683298,0.051316702,4,-0.107142857,0.8191508555699912,7,-0.468712009,0.057722831,17,TRUE,-,0.2730488021371879
ENSMUSG00000041841-P,ENSMUSG00000041841,Glyoxime,-0.470791909,0.3459864778341723,6,-1,0,4,-0.307793506,0.614384003,5,-0.529992959,0.042139342,15,TRUE,-,0.2471074849728442
ENSMUSG00000041841-P,ENSMUSG00000041841,Hexanedioic acid,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.724713795,0.1032428046237076,6,-0.412067808,0.1127425708246401,16,TRUE,-,0.3438150254571704
ENSMUSG00000041841-P,ENSMUSG00000041841,Hydracrylic acid,-0.81167945,0.049857585,6,-0.2,0.8,4,-0.357142857,0.4316113520383278,7,-0.458614433,0.064087022,17,TRUE,-,0.2820639861104543
ENSMUSG00000041841-P,ENSMUSG00000041841,Hydroquinone,-0.5,0.6666666666666667,3,-1,0,3,-0.615587011,0.2689977701158222,5,-0.642370687,0.033064707,11,TRUE,-,0.2291506812016021
ENSMUSG00000041841-P,ENSMUSG00000041841,Indole-3-lactic acid,-0.942857143,0.004804665,6,-0.5,0.6666666666666667,3,-0.071428571,0.8790481931481541,7,-0.426470588,0.099499112,16,TRUE,-,0.3284605259461015
ENSMUSG00000041841-P,ENSMUSG00000041841,"Inosose-2, 1,3,4,5,6-pentakis-",-0.771428571,0.072396501,6,-0.8,0.2,4,-0.178571429,0.7016579425162729,7,-0.473039216,0.055144482,17,TRUE,-,0.26885354
ENSMUSG00000041841-P,ENSMUSG00000041841,Isofucosterol,-0.142857143,0.7871720116618075,6,-1,0,4,-0.270281239,0.5577307488053698,7,-0.269773196,0.2950281927356448,17,TRUE,-,0.5071700722958132
ENSMUSG00000041841-P,ENSMUSG00000041841,L-Aspartic acid,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.522543728,0.2288778775760949,7,-0.120171696,0.645939027,17,TRUE,-,0.7560561900506964
ENSMUSG00000041841-P,ENSMUSG00000041841,L-Glutamine,-0.428571429,0.3965014577259474,6,-0.4,0.6,4,-0.48650623,0.268248562,7,-0.13611284,0.6024395186816482,17,TRUE,-,0.7263873844817231
ENSMUSG00000041841-P,ENSMUSG00000041841,"L-Tryptophan, N-acetyl-1",-0.828571429,0.041562682,6,-0.5,0.6666666666666667,3,-0.321428571,0.4820720382996776,7,-0.335294118,0.2042545808455151,16,TRUE,-,0.4319194862175665
ENSMUSG00000041841-P,ENSMUSG00000041841,Levulinic acid,-0.028988552,0.9565293523898406,6,-0.948683298,0.051316702,4,-0.828862466,0.021173516,7,-0.322898031,0.206183306,17,TRUE,-,0.4335538221793513
ENSMUSG00000041841-P,ENSMUSG00000041841,Methyl aminoacetate,-0.714285714,0.1107871720116617,6,-0.8,0.2,4,-0.216224991,0.6414455093539175,7,-0.501532896,0.040255648,17,TRUE,-,0.243646362
ENSMUSG00000041841-P,ENSMUSG00000041841,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.4,0.6,4,-0.5,0.6666666666666667,3,-0.1,0.8728885715695383,5,-0.216783217,0.4985559855241885,12,TRUE,-,0.6551825186318364
ENSMUSG00000041841-P,ENSMUSG00000041841,Neostigmine ,-0.771428571,0.072396501,6,-0.5,0.6666666666666667,3,-0.785714286,0.036238463,7,-0.529411765,0.034952007,16,TRUE,-,0.2329917732765651
ENSMUSG00000041841-P,ENSMUSG00000041841,Niclosamide,-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.738768719,0.057858497,7,-0.403433552,0.1083133225569783,17,TRUE,-,0.33832031
ENSMUSG00000041841-P,ENSMUSG00000041841,Nonadecanoic acid,-0.371428571,0.4684781341107871,6,-1,0,3,-0.3,0.6238376647810728,5,-0.485714286,0.078275886,14,TRUE,-,0.3013490758560715
ENSMUSG00000041841-P,ENSMUSG00000041841,Nonanal,-0.485714286,0.3287230320699709,6,-1,0,4,-0.774806218,0.040769463,7,-0.438994564,0.077913145,17,TRUE,-,0.3010222012967634
ENSMUSG00000041841-P,ENSMUSG00000041841,p-Toluic acid,-0.5,0.6666666666666667,3,-0.8,0.2,4,-0.028988552,0.9565293523898406,6,-0.368638588,0.2151771625119694,13,TRUE,-,0.4416999182505145
ENSMUSG00000041841-P,ENSMUSG00000041841,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-0.657142857,0.1561749271137023,6,-1,0,3,-0.72074997,0.067634995,7,-0.43414287,0.092913116,16,TRUE,-,0.3208373483650981
ENSMUSG00000041841-P,ENSMUSG00000041841,Phloroglucinol,-0.3,0.6238376647810728,5,-0.5,0.6666666666666667,3,-0.612637475,0.1435885753012859,7,-0.302055527,0.2738764754749458,15,TRUE,-,0.4904883015987213
ENSMUSG00000041841-P,ENSMUSG00000041841,Pimelic acid,-0.771428571,0.072396501,6,-0.4,0.6,4,-0.9,0.037386073,5,-0.689285714,0.004473734,15,TRUE,-,0.1272349057131318
ENSMUSG00000041841-P,ENSMUSG00000041841,"Propanetriol, 2-methyl-",-0.231908414,0.658373571,6,-1,0,4,-0.357142857,0.4316113520383278,7,-0.374003749,0.1391686415541224,17,TRUE,-,0.3722754633894297
ENSMUSG00000041841-P,ENSMUSG00000041841,Propylamine,-0.3,0.6238376647810728,5,-1,0,3,-0.342356236,0.4522512215909057,7,-0.302055527,0.2738764754749458,15,TRUE,-,0.4904883015987213
ENSMUSG00000041841-P,ENSMUSG00000041841,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.1999999999999999,0.8,4,0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.5244755244755246,0.080019376,12,TRUE,+,0.3039229504464483
ENSMUSG00000041841-P,ENSMUSG00000041841,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-0.371428571,0.4684781341107871,6,-0.4,0.6,4,-0.107142857,0.8191508555699912,7,-0.284313725,0.2687318993678435,17,TRUE,-,0.4867970020657814
ENSMUSG00000041841-P,ENSMUSG00000041841,Suberic acid,-0.428571429,0.3965014577259474,6,-0.4,0.6,4,-0.964285714,0.000454149,7,-0.517156863,0.033511352,17,TRUE,-,0.2295974723416659
ENSMUSG00000041841-P,ENSMUSG00000041841,Triethanolamine,-0.521793932,0.2883432338003937,6,-0.8,0.2,4,-0.142857143,0.7599453002180929,7,-0.374003749,0.1391686415541224,17,TRUE,-,0.3722754633894297
ENSMUSG00000041841-P,ENSMUSG00000041841,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-0.828571429,0.041562682,6,-1,0,3,-0.428571429,0.337368311,7,-0.567647059,0.021814592,16,TRUE,-,0.2037666190369194
ENSMUSG00000041841-P,ENSMUSG00000041841,Trisaminol,-0.885714286,0.018845481,6,-0.4,0.6,4,-0.107142857,0.8191508555699912,7,-0.414215686,0.098331188,17,TRUE,-,0.3266545916193599
ENSMUSG00000041841-P,ENSMUSG00000041841,Xylazine,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.236402714,0.6097900468148635,7,-0.244171963,0.3449311356121703,17,TRUE,-,0.5448174890081081
ENSMUSG00000041936-P,ENSMUSG00000041936, 5-Hydroxyhexanoic acid,0.6667366910003157,0.1480897994403527,6,0.5,0.6666666666666667,3,0.6,0.2847569798652937,5,0.4422444920339605,0.1133335395807047,14,TRUE,+,0.3444483592864988
ENSMUSG00000041936-P,ENSMUSG00000041936,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.115954207,0.826848213,6,-0.8,0.2,4,-0.454620605,0.3054311510612491,7,-0.142418903,0.585565622,17,TRUE,-,0.716098962
ENSMUSG00000041936-P,ENSMUSG00000041936,(pm)-Norketamine,-0.540898723,0.2677776715147497,6,-0.6,0.3999999999999999,4,-0.495600591,0.258042337,7,-0.242132574,0.3491019025767982,17,TRUE,-,0.5479734969452628
ENSMUSG00000041936-P,ENSMUSG00000041936,1-Octanol,-0.257142857,0.6227871720116618,6,-0.4,0.6,4,-0.142857143,0.7871720116618075,6,-0.155882353,0.5642819694728023,16,TRUE,-,0.7008801588061505
ENSMUSG00000041936-P,ENSMUSG00000041936,"1-Phenyl-1,2-ethanediol",0.2608969660436018,0.6175338174259972,6,0.3999999999999999,0.6,4,0.1272937693043289,0.7856459369601689,7,0.2799268098705562,0.2765084105261606,17,TRUE,+,0.4925055472453434
ENSMUSG00000041936-P,ENSMUSG00000041936,2-Methylglutaconic acid,-0.028571429,0.9571545189504372,6,-0.4,0.6,4,-0.535714286,0.2152174556780127,7,-0.208333333,0.4223129818009653,17,TRUE,-,0.5998910917432225
ENSMUSG00000041936-P,ENSMUSG00000041936,"2,5-Dimethoxybenzonitrile",1,0,3,0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.3696969696969697,0.2930500752928223,10,TRUE,+,0.5055796523549647
ENSMUSG00000041936-P,ENSMUSG00000041936,"3-Buten-2-one, 3-trimethylsilyloxy-",-0.028571429,0.9571545189504372,6,-1,0,4,-0.714285714,0.071343561,7,-0.392156863,0.1194997846138159,17,TRUE,-,0.3510926787291624
ENSMUSG00000041936-P,ENSMUSG00000041936,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.290957187,0.526695193,7,-0.136196422,0.6022145916791644,17,TRUE,-,0.7263873844817231
ENSMUSG00000041936-P,ENSMUSG00000041936,"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",-0.2,0.747060078,5,-0.2,0.8,4,-0.31887407,0.5379005604702051,6,-0.128686378,0.6476203746474887,15,TRUE,-,0.7573696358524524
ENSMUSG00000041936-P,ENSMUSG00000041936,"4-Fluoroaniline, N-trimethylsilyl-",-0.31887407,0.5379005604702051,6,-0.948683298,0.051316702,4,-0.357142857,0.4316113520383278,7,-0.239263984,0.3550167607975076,17,TRUE,-,0.5518542313777597
ENSMUSG00000041936-P,ENSMUSG00000041936,4-Hydroxybenzaldehyde,-0.371428571,0.4684781341107871,6,-0.4,0.6,4,-0.756787469,0.048905099,7,-0.242795876,0.347742244,17,TRUE,-,0.5466956807625986
ENSMUSG00000041936-P,ENSMUSG00000041936,4-Methoxyphenol,-0.142857143,0.7871720116618075,6,-0.4,0.6,4,-0.428571429,0.337368311,7,-0.198529412,0.4449505436788084,17,TRUE,-,0.6161574589162276
ENSMUSG00000041936-P,ENSMUSG00000041936,4-Pyridinol,-0.559065392,0.2487710057017009,6,-0.4,0.6,4,-0.324337487,0.4778854797399313,7,-0.329036777,0.197194028,17,TRUE,-,0.4261747531664778
ENSMUSG00000041936-P,ENSMUSG00000041936,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.538461538,0.070894318,12,TRUE,-,0.2919002401881664
ENSMUSG00000041936-P,ENSMUSG00000041936,Acetoacetic acid,-0.051298918,0.934712848,5,-0.4,0.6,4,-0.461690258,0.4337661561690278,5,-0.147577451,0.6146312256354742,14,TRUE,-,0.7345671611950189
ENSMUSG00000041936-P,ENSMUSG00000041936,Aspartic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7071067811865475,0.1816901138162092,5,0.4605896841472431,0.1539613572214258,11,TRUE,+,0.3870649080967887
ENSMUSG00000041936-P,ENSMUSG00000041936,"Aziridine, 1-(2-buten-2-yl)-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2847569798652937,5,-0.363636364,0.2716375409938228,11,TRUE,-,0.4898011185109225
ENSMUSG00000041936-P,ENSMUSG00000041936,"Benzene, 3-cyclohexen-1-yl-",-0.6,0.2847569798652937,5,-0.5,0.6666666666666667,3,-0.392857143,0.3833168704269726,7,-0.267857143,0.3344436005123538,15,TRUE,-,0.5371619745951108
ENSMUSG00000041936-P,ENSMUSG00000041936,beta-Hydroxypyruvic acid,0.6,0.2079999999999998,6,0.5,0.6666666666666667,3,0.4504687313477795,0.3104293018513229,7,0.2207506116394726,0.4113134937932367,16,TRUE,+,0.592203567
ENSMUSG00000041936-P,ENSMUSG00000041936,Boric acid,-0.657142857,0.1561749271137023,6,-0.4,0.6,4,-0.054056248,0.9083652825239956,7,-0.274678163,0.2859909923691463,17,TRUE,-,0.4996252238442017
ENSMUSG00000041936-P,ENSMUSG00000041936,Butylated Hydroxytoluene,-0.085714286,0.8717434402332361,6,-0.4,0.6,4,-0.504524979,0.2482031142645109,7,-0.269773196,0.2950281927356448,17,TRUE,-,0.5071700722958132
ENSMUSG00000041936-P,ENSMUSG00000041936,"Cholesta-3,5-dien-7-one",1,0,3,0.5,0.6666666666666667,3,0.1999999999999999,0.747060078,5,0.1818181818181818,0.592615213,11,TRUE,+,0.720860019
ENSMUSG00000041936-P,ENSMUSG00000041936,Cholesterol,-0.028571429,0.9571545189504372,6,-0.8,0.2,4,-0.678571429,0.093750254,7,-0.409313725,0.102784347,17,TRUE,-,0.3316904005549526
