node1,node2
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci","Stigmast-5-ene, 3beta--PLS"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Tartronic acid-PLS
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-Feci",Triethanolamine-PLS
1-Octadecanol-Feci,1-Hydroxy-3-methoxy-6-methylanthraquinone-PLS
1-Octadecanol-Feci,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate-PLS"
1-Octadecanol-Feci,"Benzene, 1,3-bis(1,1-dimethylethyl)--PLS"
1-Octadecanol-Feci,Bis(trimethylsilyl)acetylene-PLS
1-Octadecanol-Feci,"Ethanone, 1-(2,5-dimethoxyphenyl)--PLS"
1-Octanol-Feci,"1,4-Butanediol-PLS"
1-Octanol-Feci,2-Heptenoic acid-PLS
1-Octanol-Feci,2-Hydroxybutyric acid-PLS
1-Octanol-Feci,2-Ketoisocaproic acid-PLS
1-Octanol-Feci,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-PLS"
1-Octanol-Feci,3-Hydroxyisovaleric acid-PLS
1-Octanol-Feci,4-Cumylphenol-PLS
1-Octanol-Feci,"9H-Fluorene, 9-methylene--PLS"
1-Octanol-Feci,"Acetin, bis-1,3-trimethylsilyl ether-PLS"
1-Octanol-Feci,Benzophenone-PLS
1-Octanol-Feci,Butylmethylamine-PLS
1-Octanol-Feci,"Cholest-7-en-3-ol, (3beta,5alpha)--PLS"
1-Octanol-Feci,Dehydronorketamine-PLS
1-Octanol-Feci,Diphenyl ether-PLS
1-Octanol-Feci,Glycine-PLS
1-Octanol-Feci,Isonicotinic Acid-PLS
1-Octanol-Feci,Metanephrine-PLS
1-Octanol-Feci,Methyl aminoacetate-PLS
1-Octanol-Feci,Nonadecanoic acid-PLS
1-Octanol-Feci,Nonanal-PLS
1-Octanol-Feci,"Stigmast-5-ene, 3beta--PLS"
1-Octanol-Feci,Trimethylsilyl oct-2-enoate -PLS
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]--Feci",Suberic acid-PLS
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]--Feci",Succinic anhydride-PLS
1-Tetracosene-Feci,"(S,S)-(-)-Hydrobenzoin-PLS"
1-Tetracosene-Feci,N-Acetyl-L-glutamic acid-PLS
1-Tetracosene-Feci,Tetradecanenitrile-PLS
1-Tetradecanol-Feci,Dehydronorketamine-PLS
1-Tetradecanol-Feci,"Ethanone, 1-(2,5-dimethoxyphenyl)--PLS"
1-Tetradecanol-Feci,N-Isovaleroylglycine-PLS
1-Tetradecanol-Feci,Phenylpropanolamine-PLS
1-Tetradecanol-Feci,Xylitol-PLS
"2',2,3,6'-Tetramethoxychalcone-Feci",2-Hydroxy-5-methoxybenzaldehyde-PLS
"2',2,3,6'-Tetramethoxychalcone-Feci",2-Pyrrolidinone-PLS
"2',2,3,6'-Tetramethoxychalcone-Feci",3-Indolepropionic acid-PLS
"2',2,3,6'-Tetramethoxychalcone-Feci",4-Hydroxybenzaldehyde-PLS
"2',2,3,6'-Tetramethoxychalcone-Feci",5-Hydroxyquinoline-PLS
