node1,node2
ENSMUSG00000024687-C,L-Isoleucine-F
ENSMUSG00000024687-C,L-Valyl-L-leucine-F
ENSMUSG00000024687-C,Tyrosine-F
ENSMUSG00000030008-C,1-Hexadecanol-F
ENSMUSG00000030008-C,9-Octadecen-1-ol-F
ENSMUSG00000030008-C,phenoxyethanol-F
ENSMUSG00000030008-C,Ribitol-F
ENSMUSG00000021377-C,2-Pyrrolidinone-F
ENSMUSG00000018322-C,3-Buten-2-one-F
ENSMUSG00000018322-C,Kojic acid-F
ENSMUSG00000018322-C,Syringaldehyde-F
ENSMUSG00000062937-C,"2,3,4-Trihydroxybutyric acid-F"
ENSMUSG00000062937-C,3-Pyridylcarbinol-F
ENSMUSG00000062937-C,4-Pyridinol-F
ENSMUSG00000062937-C,Acetoacetic acid-F
ENSMUSG00000062937-C,"cis-4,5-Dihydroxy-o-dithiane-F"
ENSMUSG00000062937-C,Cytosine-F
ENSMUSG00000062937-C,Dihydrouracil-F
ENSMUSG00000062937-C,D-Mannose-F
ENSMUSG00000062937-C,Hydracrylic acid-F
ENSMUSG00000062937-C,Ribitol-F
ENSMUSG00000062937-C,Urea-F
ENSMUSG00000004040-C,Argininosuccinic acid-F
ENSMUSG00000004040-C,11-Methyldodecanol-F
ENSMUSG00000004040-C,2-Hydroxy-5-methoxybenzaldehyde-F
ENSMUSG00000004040-C,2-tert-Butyl-4-ethylphenol-F
ENSMUSG00000004040-C,"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F"
ENSMUSG00000004040-C,Arachidic acid-F
ENSMUSG00000004040-C,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F"
ENSMUSG00000004040-C,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-F"
ENSMUSG00000004040-C,Desmethylverapamil-F
ENSMUSG00000004040-C,Heptadecanoic acid-F
ENSMUSG00000004040-C,"Hexadecanoic acid, ethyl ester-F"
ENSMUSG00000004040-C,"Hexadecanoic acid, methyl ester-F"
ENSMUSG00000004040-C,Isopropyl myristate-F
ENSMUSG00000004040-C,Methyl stearate-F
ENSMUSG00000004040-C,Methylmaleic acid-F
ENSMUSG00000004040-C,"N,N-Diethyl-carbamate-F"
ENSMUSG00000004040-C,Nonadecanoic acid-F
ENSMUSG00000004040-C,Pentadecanoic acid-F
ENSMUSG00000004040-C,phenoxyethanol-F
ENSMUSG00000024740-C,"5,8,11-Eicosatrienoic acid-F"
ENSMUSG00000024740-C,Palmitelaidic acid-F
ENSMUSG00000038836-C,"2-Butenoic acid, 2-hydroxy--F"
ENSMUSG00000038836-C,3-Amino-2-piperidone-F
ENSMUSG00000038836-C,Hydroquinone-F
ENSMUSG00000038836-C,Kojic acid-F
ENSMUSG00000038836-C,L-Fucose-F
ENSMUSG00000038836-C,N-(2-hydroxyethyl)-succinimide-F
